0,1,2,label
389.2,2413.0,24.73,01
390.1,21113.0,24.73,01
391.1,21189.0,24.89,01
392.0,21189.0,24.89,01
392.1,2482.0,24.82,01
393.1,21184.0,24.84,01
394.0,21183.0,24.83,01
1.0,2499.0,24.99,02
1.1,2496.0,24.96,02
1.2,2496.0,24.96,02
2.1,1102492.0,24.92,02
2.2,2492.0,24.92,02
3.0,2492.0,24.92,02
3.1,2492.0,24.92,02
3.2,2492.0,24.92,02
4.0,2492.0,24.92,02
4.1,2494.0,24.94,02
4.2,2494.0,24.94,02
5.0,2494.0,24.94,02
5.2,2485.0,24.85,02
6.0,2485.0,24.85,02
6.1,1102482.0,24.82,02
6.2,2482.0,24.82,02
7.0,2482.0,24.82,02
7.1,2485.0,24.85,02
7.2,2485.0,24.85,02
8.0,2485.0,24.85,02
8.1,2483.0,24.83,02
9.1,2486.0,24.86,02
9.2,2486.0,24.86,02
10.0,2486.0,24.86,02
11.0,2490.0,24.9,02
12.1,2495.0,24.95,02
12.2,2495.0,24.95,02
13.0,2495.0,24.95,02
13.1,2490.0,24.9,02
14.0,2409.0,24.09,02
14.1,402502.0,25.02,02
14.2,2509.0,25.09,02
15.0,2502.0,25.02,02
15.1,2504.0,25.04,02
15.2,2504.0,25.04,02
18.1,2499.0,24.99,02
19.0,1102499.0,24.99,02
21.2,2498.0,24.98,02
23.1,2505.0,25.05,02
23.2,2505.0,25.05,02
24.0,2505.0,25.05,02
24.1,112505.0,25.05,02
24.2,2505.0,25.05,02
25.0,2505.0,25.05,02
27.2,2496.0,24.96,02
28.1,2494.0,24.94,02
29.0,112494.0,24.94,02
30.1,2496.0,24.96,02
30.2,2496.0,24.96,02
31.0,112496.0,24.96,02
31.1,2493.0,24.93,02
31.2,2491.0,24.91,02
35.1,2506.0,25.06,02
35.2,2506.0,25.06,02
36.0,2506.0,25.06,02
38.1,2495.0,24.95,02
38.2,2495.0,24.95,02
40.0,2493.0,24.93,02
45.1,802482.0,24.82,02
46.0,2482.0,24.82,02
47.1,2499.0,24.99,02
52.2,2498.0,24.98,02
53.0,2409.0,24.09,02
54.1,2494.0,24.94,02
55.0,2494.0,24.94,02
56.0,62493.0,24.93,02
56.2,2489.0,24.89,02
57.2,2489.0,24.89,02
58.0,2489.0,24.89,02
60.1,2485.0,24.85,02
60.2,2485.0,24.85,02
61.0,2485.0,24.85,02
61.1,2492.0,24.92,02
64.0,2492.0,24.92,02
66.1,802486.0,24.86,02
66.2,112486.0,24.86,02
67.0,2486.0,24.86,02
68.0,2488.0,24.88,02
68.2,1102493.0,24.93,02
69.1,1102484.0,24.84,02
69.2,112484.0,24.84,02
70.0,2484.0,24.84,02
71.1,2485.0,24.85,02
72.0,2485.0,24.85,02
72.1,2490.0,24.9,02
73.1,2496.0,24.96,02
73.2,2496.0,24.96,02
74.0,2496.0,24.96,02
74.2,2492.0,24.92,02
75.0,2492.0,24.92,02
75.1,2495.0,24.95,02
75.2,2495.0,24.95,02
78.1,2485.0,24.85,02
78.2,2485.0,24.85,02
79.0,2485.0,24.85,02
79.1,2486.0,24.86,02
79.2,2486.0,24.86,02
80.0,112486.0,24.86,02
80.2,2483.0,24.83,02
82.2,2482.0,24.82,02
83.0,2482.0,24.82,02
83.1,2462.0,24.62,02
83.2,2482.0,24.82,02
84.0,2482.0,24.82,02
84.1,2483.0,24.83,02
85.2,2485.0,24.85,02
86.0,2485.0,24.85,02
87.0,2488.0,24.88,02
87.1,2485.0,24.85,02
87.2,1102485.0,24.85,02
88.0,2485.0,24.85,02
88.1,2485.0,24.85,02
88.2,2485.0,24.85,02
89.0,1102485.0,24.85,02
90.1,102492.0,24.92,02
90.2,2492.0,24.92,02
91.1,2492.0,24.92,02
92.0,2492.0,24.92,02
92.1,2494.0,24.94,02
93.0,2494.0,24.94,02
93.1,112494.0,24.94,02
93.2,112494.0,24.94,02
94.0,2494.0,24.94,02
95.1,2494.0,24.94,02
95.2,2494.0,24.94,02
96.0,2494.0,24.94,02
96.1,2494.0,24.94,02
96.2,2494.0,24.94,02
97.0,2494.0,24.94,02
97.1,2496.0,24.96,02
97.2,2496.0,24.96,02
98.0,2496.0,24.96,02
98.1,2405.0,24.05,02
99.0,2495.0,24.95,02
99.2,2492.0,24.92,02
100.0,2492.0,24.92,02
102.1,2489.0,24.89,02
103.1,2493.0,24.93,02
107.0,2483.0,24.83,02
107.2,2485.0,24.85,02
108.0,2485.0,24.85,02
108.1,2484.0,24.84,02
108.2,2484.0,24.84,02
109.0,2464.0,24.64,02
109.1,2485.0,24.85,02
109.2,2485.0,24.85,02
110.0,2485.0,24.85,02
110.1,2489.0,24.89,02
110.2,802489.0,24.89,02
111.0,2489.0,24.89,02
113.1,2486.0,24.86,02
113.2,2486.0,24.86,02
114.0,2486.0,24.86,02
116.0,2484.0,24.84,02
117.2,2492.0,24.92,02
118.0,1102492.0,24.92,02
120.1,2489.0,24.89,02
121.0,2488.0,24.88,02
121.1,2495.0,24.95,02
121.2,2495.0,24.95,02
122.0,2495.0,24.95,02
123.1,2496.0,24.96,02
123.2,2496.0,24.96,02
126.2,2494.0,24.94,02
127.0,2494.0,24.94,02
127.2,402492.0,24.92,02
128.0,112492.0,24.92,02
129.1,112492.0,24.92,02
129.2,2492.0,24.92,02
130.0,2492.0,24.92,02
130.1,2496.0,24.96,02
132.0,2499.0,24.99,02
133.1,2505.0,25.05,02
133.2,2505.0,25.05,02
134.0,2505.0,25.05,02
134.1,2502.0,25.02,02
134.2,2502.0,25.02,02
135.1,2504.0,25.04,02
135.2,2504.0,25.04,02
136.0,2504.0,25.04,02
139.2,2498.0,24.98,02
140.0,2498.0,24.98,02
140.1,2495.0,24.95,02
140.2,2495.0,24.95,02
141.0,2495.0,24.95,02
142.1,2489.0,24.89,02
142.2,2489.0,24.89,02
143.0,2489.0,24.89,02
143.1,2484.0,24.84,02
143.2,2484.0,24.84,02
144.0,2484.0,24.84,02
144.2,2486.0,24.86,02
145.0,2476.0,24.76,02
147.1,2482.0,24.82,02
149.1,2486.0,24.86,02
150.0,2486.0,24.86,02
150.1,112482.0,24.82,02
150.2,2482.0,24.82,02
152.1,112496.0,24.96,02
152.2,2496.0,24.96,02
153.0,1102496.0,24.96,02
153.1,2496.0,24.96,02
153.2,2496.0,24.96,02
154.0,2496.0,24.96,02
159.1,2495.0,24.95,02
159.2,2495.0,24.95,02
160.0,2495.0,24.95,02
164.0,2502.0,25.02,02
164.1,1102504.0,25.04,02
164.2,402504.0,25.04,02
165.0,2504.0,25.04,02
167.0,1102508.0,25.08,02
167.1,2505.0,25.05,02
167.2,2505.0,25.05,02
168.0,112505.0,25.05,02
168.1,2508.0,25.08,02
168.2,2509.0,25.09,02
169.0,2509.0,25.09,02
171.1,2496.0,24.96,02
171.2,112496.0,24.96,02
172.0,2496.0,24.96,02
173.1,802495.0,24.95,02
173.2,2495.0,24.95,02
174.0,2495.0,24.95,02
174.1,11112489.0,24.89,02
174.2,2480.0,24.8,02
175.0,2489.0,24.89,02
175.1,2492.0,24.92,02
175.2,2492.0,24.92,02
177.1,112495.0,24.95,02
177.2,2495.0,24.95,02
178.0,2495.0,24.95,02
178.1,2495.0,24.95,02
179.0,2495.0,24.95,02
181.1,112492.0,24.92,02
181.2,2492.0,24.92,02
182.0,112492.0,24.92,02
182.1,402494.0,24.94,02
182.2,2494.0,24.94,02
183.1,2494.0,24.94,02
183.2,2494.0,24.94,02
184.0,4112494.0,24.94,02
187.0,112488.0,24.88,02
187.1,802495.0,24.95,02
187.2,2495.0,24.95,02
188.0,2495.0,24.95,02
189.1,2489.0,24.89,02
190.1,2492.0,24.92,02
190.2,2492.0,24.92,02
191.1,2496.0,24.96,02
191.2,1102496.0,24.96,02
192.0,2496.0,24.96,02
192.1,2496.0,24.96,02
192.2,11112496.0,24.96,02
193.0,2496.0,24.96,02
195.1,2494.0,24.94,02
195.2,2494.0,24.94,02
196.0,4112494.0,24.94,02
198.1,1102495.0,24.95,02
198.2,2495.0,24.95,02
199.0,2495.0,24.95,02
199.1,2495.0,24.95,02
199.2,2495.0,24.95,02
200.0,2495.0,24.95,02
200.1,1102496.0,24.96,02
200.2,2496.0,24.96,02
201.0,1102496.0,24.96,02
202.1,2499.0,24.99,02
202.2,2499.0,24.99,02
203.0,2499.0,24.99,02
208.1,2499.0,24.99,02
208.2,2499.0,24.99,02
209.0,112490.0,24.9,02
209.1,2494.0,24.94,02
209.2,11112494.0,24.94,02
210.0,2494.0,24.94,02
210.1,2494.0,24.94,02
210.2,2494.0,24.94,02
211.0,2494.0,24.94,02
213.0,2499.0,24.99,02
214.1,2504.0,25.04,02
214.2,2504.0,25.04,02
215.0,2504.0,25.04,02
216.0,2503.0,25.03,02
217.0,1102499.0,24.99,02
218.1,802502.0,25.02,02
218.2,2502.0,25.02,02
221.1,2493.0,24.93,02
226.1,602485.0,24.85,02
226.2,112485.0,24.85,02
227.0,82485.0,24.85,02
227.1,602485.0,24.85,02
227.2,112485.0,24.85,02
228.0,1102485.0,24.85,02
231.1,402498.0,24.98,02
233.0,1102500.0,25.0,02
234.0,2501.0,25.01,02
234.1,2504.0,25.04,02
234.2,2504.0,25.04,02
236.2,2499.0,24.99,02
237.0,112490.0,24.9,02
240.1,1102499.0,24.99,02
241.0,2499.0,24.99,02
241.1,2499.0,24.99,02
241.2,2499.0,24.99,02
245.1,2490.0,24.9,02
246.0,2498.0,24.98,02
246.2,2502.0,25.02,02
247.0,1102502.0,25.02,02
250.2,2499.0,24.99,02
251.0,1102499.0,24.99,02
251.1,402499.0,24.99,02
251.2,1102499.0,24.99,02
253.1,2499.0,24.99,02
253.2,2499.0,24.99,02
254.1,2496.0,24.96,02
254.2,2496.0,24.96,02
256.1,112502.0,25.02,02
256.2,402502.0,25.02,02
257.1,1102499.0,24.99,02
258.0,1102499.0,24.99,02
258.2,2499.0,24.99,02
259.0,1102498.0,24.98,02
262.1,2484.0,24.84,02
262.2,1102484.0,24.84,02
263.1,2476.0,24.76,02
264.0,1102476.0,24.76,02
265.1,2482.0,24.82,02
265.2,402482.0,24.82,02
266.0,402482.0,24.82,02
267.2,2486.0,24.86,02
268.0,2486.0,24.86,02
269.2,2489.0,24.89,02
270.0,802489.0,24.89,02
271.0,2498.0,24.98,02
271.1,2495.0,24.95,02
271.2,2495.0,24.95,02
272.0,402495.0,24.95,02
273.0,1102491.0,24.91,02
273.1,402485.0,24.85,02
273.2,2485.0,24.85,02
274.0,2485.0,24.85,02
275.1,1102486.0,24.86,02
275.2,1102486.0,24.86,02
276.0,2486.0,24.86,02
276.1,1102486.0,24.86,02
276.2,2486.0,24.86,02
277.1,2485.0,24.85,02
277.2,402485.0,24.85,02
278.0,1102485.0,24.85,02
281.1,2484.0,24.84,02
281.2,2484.0,24.84,02
282.0,1102484.0,24.84,02
282.1,2485.0,24.85,02
282.2,2485.0,24.85,02
283.0,2485.0,24.85,02
283.1,2492.0,24.92,02
283.2,2492.0,24.92,02
284.1,112494.0,24.94,02
284.2,2494.0,24.94,02
285.0,1102404.0,24.04,02
286.0,1102491.0,24.91,02
286.1,2490.0,24.9,02
287.0,2498.0,24.98,02
289.1,2502.0,25.02,02
289.2,2502.0,25.02,02
290.0,1102502.0,25.02,02
291.1,2494.0,24.94,02
292.1,1102494.0,24.94,02
294.1,2493.0,24.93,02
295.1,2494.0,24.94,02
295.2,1102494.0,24.94,02
297.1,82499.0,24.99,02
298.0,1102499.0,24.99,02
299.0,402490.0,24.9,02
299.1,2499.0,24.99,02
300.0,402490.0,24.9,02
301.1,2495.0,24.95,02
301.2,2495.0,24.95,02
302.0,1102495.0,24.95,02
302.1,402493.0,24.93,02
303.2,2492.0,24.92,02
304.1,2492.0,24.92,02
304.2,402492.0,24.92,02
305.0,2492.0,24.92,02
305.2,1102490.0,24.9,02
306.1,2495.0,24.95,02
306.2,2495.0,24.95,02
307.0,2495.0,24.95,02
309.1,802498.0,24.98,02
310.0,1102499.0,24.99,02
312.1,2502.0,25.02,02
312.2,2502.0,25.02,02
313.0,1102502.0,25.02,02
313.1,1102502.0,25.02,02
315.1,2495.0,24.95,02
315.2,2495.0,24.95,02
316.0,11112495.0,24.95,02
316.1,1102496.0,24.96,02
316.2,2496.0,24.96,02
317.2,402502.0,25.02,02
318.0,2502.0,25.02,02
318.1,2499.0,24.99,02
318.2,1102499.0,24.99,02
319.2,1102506.0,25.06,02
320.0,1102506.0,25.06,02
322.2,1102509.0,25.09,02
323.2,2500.0,25.0,02
325.1,2505.0,25.05,02
325.2,2505.0,25.05,02
326.0,2505.0,25.05,02
326.2,1102502.0,25.02,02
327.0,2502.0,25.02,02
328.1,402504.0,25.04,02
328.2,2504.0,25.04,02
329.1,2495.0,24.95,02
330.0,1102495.0,24.95,02
331.2,2498.0,24.98,02
334.1,1102502.0,25.02,02
334.2,2502.0,25.02,02
335.1,2504.0,25.04,02
335.2,2504.0,25.04,02
336.1,2505.0,25.05,02
1.1,1102502.0,25.02,03
1.2,11112502.0,25.02,03
2.0,2502.0,25.02,03
2.2,112502.0,25.02,03
3.0,2502.0,25.02,03
3.1,2501.0,25.01,03
3.2,2501.0,25.01,03
4.0,2501.0,25.01,03
4.2,2596.0,25.96,03
7.0,1102493.0,24.93,03
7.1,82493.0,24.93,03
9.1,2496.0,24.96,03
14.0,112592.0,25.92,03
14.2,2496.0,24.96,03
18.1,2491.0,24.91,03
19.2,2505.0,25.05,03
20.0,2505.0,25.05,03
20.1,112502.0,25.02,03
20.2,2502.0,25.02,03
21.2,112501.0,25.01,03
22.0,1102501.0,25.01,03
26.1,2481.0,24.81,03
26.2,82481.0,24.81,03
28.1,2584.0,25.84,03
34.1,2505.0,25.05,03
34.2,2505.0,25.05,03
35.0,2505.0,25.05,03
35.1,1182510.0,25.1,03
36.0,82510.0,25.1,03
36.1,2504.0,25.04,03
36.2,2504.0,25.04,03
37.0,2504.0,25.04,03
37.1,1102508.0,25.08,03
38.2,112503.0,25.03,03
39.2,1102491.0,24.91,03
40.0,2497.0,24.97,03
41.1,2492.0,24.92,03
42.0,112592.0,25.92,03
44.1,1102504.0,25.04,03
44.2,112504.0,25.04,03
45.1,2504.0,25.04,03
45.2,2504.0,25.04,03
46.0,11112504.0,25.04,03
46.2,112501.0,25.01,03
48.1,112493.0,24.93,03
49.2,11112593.0,25.93,03
50.2,2495.0,24.95,03
52.0,112493.0,24.93,03
53.1,2493.0,24.93,03
54.2,2495.0,24.95,03
56.0,2495.0,24.95,03
57.2,1102501.0,25.01,03
58.0,2501.0,25.01,03
65.0,2495.0,24.95,03
67.0,2489.0,24.89,03
68.0,112481.0,24.81,03
70.1,2476.0,24.76,03
72.0,2481.0,24.81,03
72.2,112481.0,24.81,03
73.1,2464.0,24.64,03
76.0,2482.0,24.82,03
77.2,2493.0,24.93,03
78.1,112496.0,24.96,03
78.2,112496.0,24.96,03
80.2,112508.0,25.08,03
81.2,2502.0,25.02,03
82.0,2502.0,25.02,03
82.2,2504.0,25.04,03
83.0,2504.0,25.04,03
84.0,2504.0,25.04,03
84.2,11112508.0,25.08,03
85.0,2508.0,25.08,03
85.1,2508.0,25.08,03
85.2,1102508.0,25.08,03
86.0,2500.0,25.0,03
86.1,11112504.0,25.04,03
86.2,2504.0,25.04,03
87.0,112504.0,25.04,03
88.0,112518.0,25.18,03
88.1,2513.0,25.13,03
88.2,112513.0,25.13,03
89.0,2513.0,25.13,03
89.1,2509.0,25.09,03
90.0,2509.0,25.09,03
90.1,112505.0,25.05,03
91.2,1112506.0,25.06,03
92.0,102506.0,25.06,03
92.1,2508.0,25.08,03
93.0,2508.0,25.08,03
93.2,2501.0,25.01,03
94.0,2501.0,25.01,03
94.1,2510.0,25.1,03
95.1,2506.0,25.06,03
95.2,2506.0,25.06,03
96.0,1102506.0,25.06,03
97.0,2498.0,24.98,03
97.1,2503.0,25.03,03
98.0,112503.0,25.03,03
98.2,2501.0,25.01,03
100.2,2446.0,24.46,03
102.1,2592.0,25.92,03
102.2,2592.0,25.92,03
103.1,2491.0,24.91,03
103.2,2491.0,24.91,03
104.1,2436.0,24.36,03
107.0,1102493.0,24.93,03
107.1,2508.0,25.08,03
108.0,2500.0,25.0,03
114.1,2585.0,25.85,03
114.2,82585.0,25.85,03
122.2,2585.0,25.85,03
123.1,2488.0,24.88,03
125.1,112491.0,24.91,03
126.1,2480.0,24.8,03
129.2,2491.0,24.91,03
130.1,112501.0,25.01,03
130.2,2501.0,25.01,03
131.1,2504.0,25.04,03
131.2,112504.0,25.04,03
132.0,2504.0,25.04,03
133.2,112501.0,25.01,03
134.0,2501.0,25.01,03
134.2,2501.0,25.01,03
135.0,2501.0,25.01,03
136.0,2506.0,25.06,03
136.2,2503.0,25.03,03
137.0,2503.0,25.03,03
137.1,112513.0,25.13,03
137.2,2513.0,25.13,03
138.1,2509.0,25.09,03
138.2,2509.0,25.09,03
139.2,1102503.0,25.03,03
140.0,112503.0,25.03,03
140.2,2504.0,25.04,03
141.0,112504.0,25.04,03
141.2,2504.0,25.04,03
142.0,2504.0,25.04,03
142.1,2506.0,25.06,03
142.2,2506.0,25.06,03
143.0,2506.0,25.06,03
143.1,2502.0,25.02,03
143.2,2502.0,25.02,03
144.0,2502.0,25.02,03
144.1,2502.0,25.02,03
144.2,2502.0,25.02,03
145.0,2502.0,25.02,03
145.1,2491.0,24.91,03
146.0,2491.0,24.91,03
147.1,112493.0,24.93,03
150.2,2584.0,25.84,03
152.2,2475.0,24.75,03
153.0,2475.0,24.75,03
153.2,1102084.0,20.84,03
154.1,1102581.0,25.81,03
157.1,2584.0,25.84,03
159.1,2491.0,24.91,03
162.0,1102501.0,25.01,03
162.1,1102494.0,24.94,03
164.0,2501.0,25.01,03
166.2,2502.0,25.02,03
179.1,2497.0,24.97,03
182.2,2503.0,25.03,03
183.1,2501.0,25.01,03
183.2,2501.0,25.01,03
185.1,2502.0,25.02,03
186.0,1102502.0,25.02,03
188.2,2505.0,25.05,03
189.0,1102505.0,25.05,03
190.1,2503.0,25.03,03
191.0,2501.0,25.01,03
200.0,1102507.0,25.07,03
226.1,1102490.0,24.9,03
229.0,112491.0,24.91,03
230.1,2490.0,24.9,03
231.0,2490.0,24.9,03
235.2,1102590.0,25.9,03
252.2,2503.0,25.03,03
253.0,2503.0,25.03,03
254.2,2503.0,25.03,03
260.1,2500.0,25.0,03
260.2,2500.0,25.0,03
262.2,2502.0,25.02,03
263.0,1102502.0,25.02,03
265.1,2503.0,25.03,03
266.1,1102507.0,25.07,03
268.0,2504.0,25.04,03
269.0,2507.0,25.07,03
270.2,2506.0,25.06,03
271.2,2506.0,25.06,03
272.2,1102502.0,25.02,03
273.0,2502.0,25.02,03
275.1,2509.0,25.09,03
278.2,1102502.0,25.02,03
279.1,2502.0,25.02,03
285.0,2505.0,25.05,03
287.1,2501.0,25.01,03
288.0,2501.0,25.01,03
288.1,112501.0,25.01,03
288.2,2501.0,25.01,03
294.1,1102504.0,25.04,03
294.2,1102504.0,25.04,03
1.2,21100.0,24.8,10
2.0,1121100.0,24.8,10
3.2,11111101.0,24.81,10
4.1,111101.0,24.81,10
4.2,11021101.0,24.81,10
5.0,1121101.0,24.81,10
6.1,110111101.0,24.81,10
6.2,1121171.0,24.71,10
7.1,1111111111.0,24.71,10
10.1,2419.0,24.79,10
10.2,21119.0,24.79,10
11.0,2419.0,24.79,10
11.1,2119.0,24.79,10
11.2,21119.0,24.79,10
12.0,21119.0,24.79,10
14.2,2411.0,24.71,10
15.1,21169.0,24.69,10
15.2,21169.0,24.69,10
16.0,21169.0,24.69,10
17.1,21110.0,24.7,10
18.2,2400.0,24.8,10
19.1,2405.0,24.85,10
19.2,21105.0,24.85,10
20.0,21105.0,24.85,10
21.0,21103.0,24.83,10
21.2,21100.0,24.8,10
22.1,21104.0,24.84,10
22.2,2104.0,24.84,10
23.2,21104.0,24.84,10
24.1,21190.0,24.9,10
27.0,21101.0,24.81,10
28.1,21105.0,24.85,10
29.0,21105.0,24.85,10
29.2,21101.0,24.81,10
31.0,21102.0,24.82,10
31.1,21181.0,24.81,10
31.2,21101.0,24.81,10
32.0,21101.0,24.81,10
32.2,2411.0,24.71,10
33.2,21116.0,24.76,10
34.1,21112.0,24.72,10
34.2,21112.0,24.72,10
35.0,21112.0,24.72,10
36.1,21169.0,24.69,10
37.0,21169.0,24.69,10
37.1,21161.0,24.61,10
42.2,21112.0,24.72,10
44.0,21113.0,24.73,10
45.2,21111.0,24.71,10
46.1,21115.0,24.75,10
46.2,21115.0,24.75,10
48.0,21114.0,24.74,10
49.0,21112.0,24.72,10
49.2,21115.0,24.75,10
52.0,21113.0,24.73,10
52.2,2111.0,24.71,10
53.1,2115.0,24.75,10
54.1,21111.0,24.71,10
55.0,21111.0,24.71,10
58.1,21104.0,24.84,10
58.2,21104.0,24.84,10
59.0,21104.0,24.84,10
61.2,21112.0,24.72,10
67.1,21102.0,24.82,10
67.2,21102.0,24.82,10
70.1,21104.0,24.84,10
70.2,21104.0,24.84,10
71.0,21104.0,24.84,10
71.1,21102.0,24.82,10
72.0,21102.0,24.82,10
73.1,21111.0,24.71,10
73.2,21111.0,24.71,10
74.0,21111.0,24.71,10
74.1,21111.0,24.71,10
74.2,21111.0,24.71,10
75.0,21111.0,24.71,10
76.0,21114.0,24.74,10
77.1,21113.0,24.73,10
79.1,21102.0,24.82,10
79.2,11021102.0,24.82,10
81.0,21106.0,24.86,10
82.1,21105.0,24.85,10
82.2,21105.0,24.85,10
83.0,21105.0,24.85,10
85.1,21100.0,24.8,10
88.2,21101.0,24.81,10
89.0,21101.0,24.81,10
90.1,21105.0,24.85,10
90.2,21105.0,24.85,10
92.1,21104.0,24.84,10
92.2,21104.0,24.84,10
93.0,21104.0,24.84,10
93.2,21102.0,24.82,10
96.1,21114.0,24.74,10
97.1,21112.0,24.72,10
97.2,21112.0,24.72,10
98.0,21112.0,24.72,10
98.1,11021169.0,24.69,10
99.1,21113.0,24.73,10
99.2,21113.0,24.73,10
100.0,21113.0,24.73,10
101.1,21165.0,24.65,10
101.2,21165.0,24.65,10
102.0,21165.0,24.65,10
102.1,21160.0,24.6,10
102.2,21160.0,24.6,10
103.0,21100.0,24.8,10
103.1,21160.0,24.6,10
105.0,21111.0,24.71,10
105.1,21112.0,24.72,10
105.2,21112.0,24.72,10
106.0,21112.0,24.72,10
106.2,21111.0,24.71,10
107.0,21111.0,24.71,10
107.1,21111.0,24.71,10
108.0,21111.0,24.71,10
109.1,21105.0,24.85,10
110.0,21105.0,24.85,10
111.0,21100.0,24.8,10
113.1,21109.0,24.89,10
113.2,21109.0,24.89,10
114.0,21109.0,24.89,10
114.1,11021192.0,24.92,10
114.2,21192.0,24.92,10
115.0,21192.0,24.92,10
115.1,21150.0,24.5,10
116.1,21101.0,24.81,10
116.2,21101.0,24.81,10
117.1,21100.0,24.8,10
119.0,21100.0,24.8,10
119.1,21100.0,24.8,10
119.2,21100.0,24.8,10
120.0,21100.0,24.8,10
120.1,21101.0,24.81,10
120.2,21101.0,24.81,10
121.0,21101.0,24.81,10
122.1,21104.0,24.84,10
122.2,21104.0,24.84,10
123.0,21104.0,24.84,10
123.1,21192.0,24.92,10
123.2,2492.0,24.92,10
124.0,21192.0,24.92,10
124.1,21192.0,24.92,10
124.2,21192.0,24.92,10
125.0,21192.0,24.92,10
125.1,21191.0,24.91,10
126.0,21191.0,24.91,10
126.1,2895.0,24.95,10
126.2,21195.0,24.95,10
127.0,21195.0,24.95,10
127.1,2492.0,24.92,10
127.2,21192.0,24.92,10
128.0,21192.0,24.92,10
128.2,2194.0,24.94,10
129.1,21192.0,24.92,10
129.2,21192.0,24.92,10
130.0,21192.0,24.92,10
130.1,21192.0,24.92,10
130.2,21192.0,24.92,10
131.0,21192.0,24.92,10
132.0,11021100.0,24.8,10
132.2,21103.0,24.83,10
133.0,21103.0,24.83,10
133.1,21103.0,24.83,10
134.2,21114.0,24.74,10
136.1,21119.0,24.79,10
136.2,21119.0,24.79,10
138.2,21106.0,24.86,10
140.2,21113.0,24.73,10
141.1,21112.0,24.72,10
141.2,21112.0,24.72,10
142.0,21112.0,24.72,10
146.0,21160.0,24.6,10
147.1,21112.0,24.72,10
147.2,21112.0,24.72,10
148.0,21112.0,24.72,10
151.1,21110.0,24.7,10
153.1,21114.0,24.74,10
153.2,21114.0,24.74,10
154.0,21114.0,24.74,10
154.1,21111.0,24.71,10
154.2,21111.0,24.71,10
155.0,21111.0,24.71,10
156.0,21113.0,24.73,10
156.2,21100.0,24.8,10
157.2,21160.0,24.6,10
158.1,21111.0,24.71,10
158.2,21111.0,24.71,10
159.0,21111.0,24.71,10
159.1,21160.0,24.6,10
159.2,21160.0,24.6,10
160.1,21165.0,24.65,10
161.0,21165.0,24.65,10
162.1,21162.0,24.62,10
162.2,21162.0,24.62,10
163.0,21162.0,24.62,10
163.1,21165.0,24.65,10
163.2,21165.0,24.65,10
164.0,21165.0,24.65,10
164.1,21163.0,24.63,10
164.2,21163.0,24.63,10
165.1,21169.0,24.69,10
165.2,21169.0,24.69,10
166.0,21164.0,24.64,10
166.1,21111.0,24.71,10
167.0,21111.0,24.71,10
167.1,21113.0,24.73,10
167.2,21113.0,24.73,10
168.1,21112.0,24.72,10
168.2,21112.0,24.72,10
169.0,21112.0,24.72,10
169.1,21112.0,24.72,10
169.2,21112.0,24.72,10
170.0,21112.0,24.72,10
170.1,21112.0,24.72,10
170.2,21112.0,24.72,10
171.0,2412.0,24.72,10
171.1,21111.0,24.71,10
171.2,21111.0,24.71,10
172.0,21111.0,24.71,10
172.1,21110.0,24.7,10
173.0,21111.0,24.71,10
173.1,21119.0,24.79,10
173.2,21119.0,24.79,10
174.0,21119.0,24.79,10
174.1,2414.0,24.74,10
174.2,21114.0,24.74,10
175.0,21114.0,24.74,10
175.1,21114.0,24.74,10
175.2,21114.0,24.74,10
177.0,21119.0,24.79,10
177.2,21190.0,24.9,10
178.1,21193.0,24.93,10
178.2,21193.0,24.93,10
179.1,21109.0,24.89,10
179.2,21109.0,24.89,10
180.0,2809.0,24.89,10
181.0,21103.0,24.83,10
181.1,21101.0,24.81,10
181.2,21101.0,24.81,10
182.1,21105.0,24.85,10
184.0,21106.0,24.86,10
184.1,21109.0,24.89,10
184.2,21109.0,24.89,10
185.0,21109.0,24.89,10
185.1,21102.0,24.82,10
185.2,21102.0,24.82,10
186.0,21102.0,24.82,10
187.1,21101.0,24.81,10
187.2,21101.0,24.81,10
188.0,21101.0,24.81,10
188.1,21104.0,24.84,10
188.2,21104.0,24.84,10
189.0,21104.0,24.84,10
189.1,21105.0,24.85,10
190.1,21100.0,24.8,10
191.0,21100.0,24.8,10
191.1,21113.0,24.73,10
191.2,21113.0,24.73,10
192.0,21113.0,24.73,10
192.1,21109.0,24.89,10
192.2,21160.0,24.6,10
193.0,21169.0,24.69,10
193.2,21169.0,24.69,10
194.1,21161.0,24.61,10
194.2,21161.0,24.61,10
195.0,21161.0,24.61,10
195.1,21112.0,24.72,10
195.2,21112.0,24.72,10
196.0,21112.0,24.72,10
196.1,21114.0,24.74,10
196.2,21114.0,24.74,10
197.1,21112.0,24.72,10
197.2,21112.0,24.72,10
198.0,21112.0,24.72,10
198.1,21102.0,24.82,10
198.2,21102.0,24.82,10
199.0,21102.0,24.82,10
199.1,21190.0,24.9,10
201.2,21104.0,24.84,10
202.0,21104.0,24.84,10
202.1,21100.0,24.8,10
204.0,21114.0,24.74,10
204.1,21103.0,24.83,10
204.2,21103.0,24.83,10
205.1,21110.0,24.7,10
206.0,21170.0,24.7,10
206.1,21164.0,24.64,10
207.0,21169.0,24.69,10
207.1,21160.0,24.6,10
207.2,21160.0,24.6,10
208.0,21100.0,24.8,10
208.2,21110.0,24.7,10
209.0,21110.0,24.7,10
