frame,predicted_digit,,last_4_digits
94.2,21133,,23.33
95,21135,,23.35
95.1,2635,,23.35
95.2,21135,,23.35
96,21136,,23.36
96.1,2636,,23.36
96.2,21136,,23.36
97,11632,,23.32
98,11634,,23.34
98.1,2634,,23.34
98.2,21134,,23.34
99,2632,,23.32
99.2,21132,,23.32
100,21138,,23.38
101,2640,,23.4
101.1,2640,,23.4
101.2,2640,,23.4
102,21134,,23.34
102.1,2634,,23.34
102.2,2634,,23.34
103,21129,,23.29
103.1,11629,,23.29
103.2,2629,,23.29
105,2626,,23.26
105.1,21126,,23.26
105.2,2626,,23.26
106,21124,,23.24
106.1,2624,,23.24
106.2,2624,,23.24
108,11616,,23.16
108.2,21116,,23.16
109.1,21115,,23.15
109.2,2615,,23.15
110.2,21114,,23.14
111.1,2619,,23.19
112,111120,,23.2
112.1,2620,,23.2
112.2,2620,,23.2
113,2625,,23.25
113.1,21125,,23.25
113.2,21125,,23.25
115,2633,,23.33
115.1,111133,,23.33
115.2,2633,,23.33
116,2635,,23.35
116.1,11635,,23.35
116.2,2635,,23.35
117,21131,,23.31
117.1,21131,,23.31
117.2,21131,,23.31
118,21136,,23.36
118.1,21136,,23.36
118.2,11636,,23.36
119,2631,,23.31
121.1,2638,,23.38
121.2,21138,,23.38
123,2631,,23.31
123.1,21131,,23.31
123.2,21131,,23.31
124,2631,,23.31
124.1,21131,,23.31
124.2,11631,,23.31
125,11636,,23.36
125.1,11636,,23.36
125.2,11636,,23.36
126,21136,,23.36
126.1,11636,,23.36
126.2,11636,,23.36
127.1,2631,,23.31
128,21135,,23.35
128.1,11635,,23.35
128.2,2635,,23.35
129.2,111132,,23.32
130.2,111131,,23.31
131,111135,,23.35
131.1,11635,,23.35
131.2,11635,,23.35
132,21131,,23.31
132.1,111131,,23.31
132.2,2631,,23.31
133,111133,,23.33
133.1,111133,,23.33
133.2,111133,,23.33
134,111135,,23.35
134.1,111135,,23.35
134.2,2635,,23.35
135,21135,,23.35
135.1,21135,,23.35
135.2,111135,,23.35
137,111135,,23.35
137.1,111135,,23.35
137.2,111135,,23.35
138,111134,,23.34
139,111133,,23.33
139.1,111133,,23.33
139.2,21133,,23.33
140,11632,,23.32
141,111135,,23.35
141.1,111135,,23.35
141.2,111135,,23.35
142.2,111138,,23.38
143,111128,,23.28
143.1,111128,,23.28
143.2,11628,,23.28
144.1,21130,,23.3
144.2,11630,,23.3
145,111133,,23.33
145.1,111133,,23.33
145.2,111133,,23.33
146,11635,,23.35
146.1,111135,,23.35
146.2,11635,,23.35
147,111132,,23.32
147.2,111132,,23.32
148,111128,,23.28
148.1,11628,,23.28
148.2,21128,,23.28
149,111128,,23.28
150,21126,,23.26
150.1,111126,,23.26
150.2,111126,,23.26
152,21126,,23.26
152.1,21126,,23.26
152.2,111126,,23.26
153.1,111128,,23.28
153.2,21124,,23.24
154,21123,,23.23
154.1,111123,,23.23
154.2,111123,,23.23
155,21130,,23.3
155.2,111130,,23.3
157,111136,,23.36
157.1,21136,,23.36
157.2,111136,,23.36
159,111135,,23.35
159.1,21135,,23.35
159.2,21135,,23.35
160,111129,,23.29
160.1,21129,,23.29
160.2,21129,,23.29
161,21128,,23.28
161.1,21128,,23.28
161.2,21128,,23.28
162.1,21129,,23.29
163,21126,,23.26
163.1,21126,,23.26
163.2,21126,,23.26
164,21125,,23.25
164.2,21125,,23.25
165,21121,,23.21
166,21126,,23.26
166.1,21126,,23.26
166.2,21126,,23.26
167.1,21128,,23.28
167.2,21128,,23.28
168,21130,,23.3
168.1,111130,,23.3
168.2,21130,,23.3
169,21133,,23.33
169.1,21133,,23.33
169.2,21133,,23.33
170,21132,,23.32
170.2,111132,,23.32
171,21131,,23.31
172,21138,,23.38
172.1,21138,,23.38
172.2,21138,,23.38
173,2638,,23.38
173.1,21138,,23.38
173.2,21138,,23.38
174,21135,,23.35
174.1,111135,,23.35
174.2,21135,,23.35
175,21134,,23.34
175.1,21138,,23.38
175.2,21138,,23.38
176,21133,,23.33
176.1,111133,,23.33
176.2,21133,,23.33
178,21136,,23.36
178.1,21136,,23.36
178.2,21136,,23.36
179,21136,,23.36
179.1,21136,,23.36
179.2,111136,,23.36
180.1,21138,,23.38
180.2,21138,,23.38
181,21139,,23.39
181.1,111139,,23.39
181.2,111139,,23.39
183,111145,,23.45
183.1,21145,,23.45
183.2,111145,,23.45
184,2641,,23.41
184.1,21141,,23.41
186.2,111141,,23.41
187,21141,,23.41
188,111134,,23.34
188.1,11834,,23.34
188.2,21134,,23.34
190,111133,,23.33
190.1,21133,,23.33
190.2,11833,,23.33
192,111126,,23.26
192.1,21126,,23.26
192.2,111126,,23.26
193,21122,,23.22
193.1,21122,,23.22
193.2,21122,,23.22
194,11824,,23.24
194.1,111124,,23.24
195,11626,,23.26
195.1,21126,,23.26
195.2,111126,,23.26
196,111133,,23.33
196.1,111131,,23.31
196.2,111131,,23.31
197,21133,,23.33
197.1,111133,,23.33
197.2,111133,,23.33
198,111132,,23.32
198.1,111132,,23.32
198.2,11632,,23.32
199,111134,,23.34
199.1,11634,,23.34
199.2,21134,,23.34
201,111140,,23.4
201.1,111140,,23.4
201.2,111140,,23.4
202,11840,,23.4
202.1,111140,,23.4
202.2,111140,,23.4
203,21136,,23.36
203.1,111136,,23.36
203.2,111136,,23.36
204,111130,,23.3
204.1,111130,,23.3
204.2,111130,,23.3
205.1,111131,,23.31
207,111121,,23.21
207.2,111121,,23.21
208,111121,,23.21
208.1,11621,,23.21
208.2,111121,,23.21
209,111120,,23.2
209.1,21120,,23.2
211,21119,,23.19
211.1,111119,,23.19
212,111123,,23.23
212.1,111123,,23.23
212.2,21123,,23.23
213.1,2324,,23.24
216.2,21130,,23.3
217,111130,,23.3
217.1,111130,,23.3
217.2,21130,,23.3
218.2,111138,,23.38
219,21134,,23.34
219.1,21134,,23.34
221,21129,,23.29
222,111133,,23.33
222.1,21133,,23.33
222.2,111133,,23.33
223,111133,,23.33
223.1,111133,,23.33
223.2,21133,,23.33
225,111130,,23.3
225.1,21130,,23.3
225.2,11630,,23.3
226.1,21131,,23.31
226.2,21131,,23.31
227,21132,,23.32
228,111130,,23.3
228.1,111130,,23.3
228.2,111130,,23.3
229.1,111134,,23.34
232,111135,,23.35
232.1,21135,,23.35
232.2,111135,,23.35
233,111139,,23.39
233.1,2339,,23.39
233.2,21139,,23.39
234,21130,,23.3
235,21130,,23.3
236,21136,,23.36
236.1,21135,,23.35
236.2,21136,,23.36
237.1,21130,,23.3
237.2,21133,,23.33
238.1,111133,,23.33
238.2,111133,,23.33
239,111135,,23.35
239.1,111135,,23.35
239.2,21135,,23.35
240,21136,,23.36
240.1,111135,,23.35
240.2,111136,,23.36
241.1,111134,,23.34
241.2,111134,,23.34
244,21135,,23.35
244.1,111135,,23.35
244.2,21135,,23.35
245,21140,,23.4
245.1,21140,,23.4
245.2,111140,,23.4
246,111143,,23.43
246.1,111143,,23.43
246.2,111143,,23.43
248,111139,,23.39
249,111140,,23.4
249.1,111140,,23.4
249.2,111140,,23.4
251.1,111133,,23.33
251.2,111133,,23.33
252,111135,,23.35
252.1,2335,,23.35
252.2,21135,,23.35
253,21134,,23.34
253.1,21134,,23.34
253.2,21134,,23.34
254,21133,,23.33
254.1,21133,,23.33
254.2,111133,,23.33
255,21133,,23.33
255.1,21133,,23.33
255.2,2333,,23.33
258.1,111142,,23.42
258.2,111142,,23.42
259,111141,,23.41
259.1,111141,,23.41
259.2,111141,,23.41
260,111135,,23.35
260.1,111135,,23.35
261,11332,,23.32
262.1,111129,,23.29
263,111126,,23.26
263.1,111126,,23.26
263.2,111126,,23.26
264,21122,,23.22
264.2,21122,,23.22
269,111133,,23.33
269.1,111133,,23.33
269.2,21133,,23.33
270,21133,,23.33
270.1,111133,,23.33
270.2,111133,,23.33
271.1,111139,,23.39
271.2,111139,,23.39
273,21134,,23.34
273.1,11834,,23.34
273.2,2334,,23.34
274,111139,,23.39
274.1,111139,,23.39
274.2,111139,,23.39
275,111136,,23.36
275.1,111135,,23.35
275.2,21135,,23.35
276,21135,,23.35
276.1,11835,,23.35
276.2,111135,,23.35
279,21128,,23.28
280,111126,,23.26
280.1,21126,,23.26
280.2,111125,,23.25
282,2323,,23.23
282.1,2323,,23.23
282.2,111123,,23.23
291,2800,,23
292,111123,,23.23
292.1,21123,,23.23
292.2,21126,,23.26
293,21123,,23.23
293.1,111123,,23.23
293.2,111123,,23.23
294.2,21126,,23.26
295.1,11821,,23.21
297,21122,,23.22
297.1,21122,,23.22
298,21123,,23.23
298.1,21123,,23.23
298.2,111123,,23.23
299,111122,,23.22
299.1,21122,,23.22
299.2,111122,,23.22
300,111125,,23.25
300.1,2825,,23.25
300.2,111125,,23.25
302,111130,,23.3
302.1,21130,,23.3
302.2,111130,,23.3
303.2,2831,,23.31
304,2841,,23.41
305,11843,,23.43
305.1,21143,,23.43
305.2,21143,,23.43
307,111146,,23.46
307.1,11846,,23.46
307.2,111146,,23.46
308,111146,,23.46
308.1,2846,,23.46
308.2,11846,,23.46
309.2,111146,,23.46
310,11840,,23.4
310.1,21140,,23.4
310.2,111140,,23.4
311,11846,,23.46
311.1,2846,,23.46
311.2,111145,,23.45
312,11845,,23.45
312.1,2845,,23.45
312.2,21145,,23.45
313,2845,,23.45
313.1,21145,,23.45
313.2,111145,,23.45
314,2845,,23.45
314.1,21146,,23.46
314.2,2346,,23.46
315,2840,,23.4
315.1,21140,,23.4
315.2,21140,,23.4
316,21136,,23.36
316.1,2836,,23.36
316.2,11836,,23.36
