frame,predicted_digit,,last_4_digits
53.1,21141,,23.41
53.2,21140,,23.4
54,2340,,23.4
54.1,21140,,23.4
54.2,21142,,23.42
55,21142,,23.42
55.1,2342,,23.42
55.2,2341,,23.41
56,21141,,23.41
56.1,21141,,23.41
56.2,2342,,23.42
57,21142,,23.42
57.1,2242,,23.42
57.2,21140,,23.4
58,2540,,23.4
58.1,21140,,23.4
58.2,2335,,23.35
59,21135,,23.35
59.1,21135,,23.35
59.2,21137,,23.37
60,21137,,23.37
60.1,21137,,23.37
60.2,21130,,23.3
61,2330,,23.3
61.1,21130,,23.3
61.2,21134,,23.34
62,21134,,23.34
62.1,21134,,23.34
62.2,21133,,23.33
63,21133,,23.33
63.1,21133,,23.33
63.2,21134,,23.34
64,21134,,23.34
64.1,21134,,23.34
64.2,2028,,23.28
65,2328,,23.28
65.1,21128,,23.28
65.2,21128,,23.28
66,21128,,23.28
66.1,21128,,23.28
66.2,21134,,23.34
67,2334,,23.34
67.1,21134,,23.34
67.2,21131,,23.31
68,21131,,23.31
68.1,21131,,23.31
68.2,21133,,23.33
69,21133,,23.33
69.1,2333,,23.33
69.2,21134,,23.34
70,21134,,23.34
70.1,21134,,23.34
70.2,21133,,23.33
71,2333,,23.33
71.1,21133,,23.33
71.2,21135,,23.35
72,21135,,23.35
72.2,2342,,23.42
73,2342,,23.42
73.1,2342,,23.42
73.2,21144,,23.44
74,2344,,23.44
74.1,2544,,23.44
74.2,21143,,23.43
75,2343,,23.43
75.1,21143,,23.43
75.2,2340,,23.4
76,2340,,23.4
77,21145,,23.45
77.1,2345,,23.45
78,2345,,23.45
78.1,21145,,23.45
78.2,21140,,23.4
79,21140,,23.4
79.1,21140,,23.4
80.2,21144,,23.44
81,2344,,23.44
81.1,21114,,23.14
81.2,2317,,23.17
82,21147,,23.47
82.1,2247,,23.47
82.2,21140,,23.4
83,2940,,23.4
83.1,21140,,23.4
83.2,21142,,23.42
84.2,21140,,23.4
85,2940,,23.4
85.1,21147,,23.47
86,2939,,23.39
86.2,21137,,23.37
87,21137,,23.37
87.1,21137,,23.37
87.2,21134,,23.34
88,21134,,23.34
88.1,21134,,23.34
88.2,21134,,23.34
89,2334,,23.34
89.1,2334,,23.34
89.2,2331,,23.31
90,2331,,23.31
90.1,21131,,23.31
90.2,2332,,23.32
91,21132,,23.32
91.1,21132,,23.32
91.2,21137,,23.37
92,2337,,23.37
92.1,21137,,23.37
92.2,21140,,23.4
93,21140,,23.4
93.1,21140,,23.4
93.2,2339,,23.39
94,2339,,23.39
94.1,2339,,23.39
94.2,21140,,23.4
95,21140,,23.4
95.1,21140,,23.4
95.2,21138,,23.38
96,21138,,23.38
96.1,2338,,23.38
96.2,21138,,23.38
97,2938,,23.38
97.1,2938,,23.38
97.2,21137,,23.37
98,21137,,23.37
98.1,21137,,23.37
98.2,21138,,23.38
99,21138,,23.38
99.1,2338,,23.38
99.2,21137,,23.37
100.2,2034,,23.34
101,21134,,23.34
101.1,21134,,23.34
101.2,21134,,23.34
102,21135,,23.35
102.1,21134,,23.34
102.2,2330,,23.3
103,2330,,23.3
103.1,2030,,23.3
103.2,21139,,23.39
104,21139,,23.39
104.1,21139,,23.39
104.2,21130,,23.3
105,2930,,23.3
105.1,21130,,23.3
105.2,21138,,23.38
106,21138,,23.38
106.1,2038,,23.38
106.2,21131,,23.31
107,21131,,23.31
107.1,2331,,23.31
107.2,21125,,23.25
108,21125,,23.25
108.2,21123,,23.23
109,2327,,23.27
109.1,21127,,23.27
109.2,21123,,23.23
110,21123,,23.23
110.1,2923,,23.23
110.2,21123,,23.23
111,21123,,23.23
111.1,21123,,23.23
111.2,21120,,23.2
112,2920,,23.2
112.1,21120,,23.2
112.2,21132,,23.32
113,2932,,23.32
113.1,21132,,23.32
113.2,21120,,23.2
114,21120,,23.2
114.1,21120,,23.2
114.2,21135,,23.35
115,21135,,23.35
115.2,2930,,23.3
116,2930,,23.3
116.1,2930,,23.3
116.2,21138,,23.38
117,21138,,23.38
117.1,2338,,23.38
117.2,21139,,23.39
118,21139,,23.39
118.1,21139,,23.39
118.2,2942,,23.42
119,21142,,23.42
119.1,2342,,23.42
119.2,2340,,23.4
120,2940,,23.4
120.1,2940,,23.4
120.2,2330,,23.3
121,21130,,23.3
121.1,21130,,23.3
121.2,21140,,23.4
122,21140,,23.4
122.1,21140,,23.4
122.2,21138,,23.38
123,21138,,23.38
123.1,21138,,23.38
123.2,21141,,23.41
124,2041,,23.41
124.1,2941,,23.41
124.2,2941,,23.41
125,2941,,23.41
125.1,21141,,23.41
126,21147,,23.47
126.1,2947,,23.47
126.2,2944,,23.44
127,21144,,23.44
127.1,2344,,23.44
127.2,21142,,23.42
128,21142,,23.42
128.1,21142,,23.42
128.2,2944,,23.44
129,21144,,23.44
129.1,21144,,23.44
129.2,2351,,23.51
130,2357,,23.57
130.1,21151,,23.51
130.2,21149,,23.49
131,2349,,23.49
131.1,2949,,23.49
131.2,21149,,23.49
132,21149,,23.49
132.1,21149,,23.49
132.2,21149,,23.49
133,2349,,23.49
133.1,2349,,23.49
133.2,2944,,23.44
134,21144,,23.44
134.1,21144,,23.44
134.2,2943,,23.43
135,2943,,23.43
135.1,21143,,23.43
135.2,2347,,23.47
136,21147,,23.47
136.1,2347,,23.47
136.2,2344,,23.44
137,21144,,23.44
137.1,2944,,23.44
137.2,2338,,23.38
138,2338,,23.38
138.1,21138,,23.38
138.2,2935,,23.35
139,2335,,23.35
139.1,2335,,23.35
139.2,21130,,23.3
140,2330,,23.3
140.1,2930,,23.3
140.2,21134,,23.34
141,21134,,23.34
141.1,21134,,23.34
141.2,21130,,23.3
142,21130,,23.3
142.1,21130,,23.3
142.2,21138,,23.38
143,21138,,23.38
143.1,2330,,23.3
143.2,21140,,23.4
144,2340,,23.4
144.1,2340,,23.4
144.2,21138,,23.38
145,21138,,23.38
145.1,2938,,23.38
145.2,2341,,23.41
146,21141,,23.41
146.1,21141,,23.41
146.2,21144,,23.44
147,21144,,23.44
147.1,2944,,23.44
147.2,21144,,23.44
148,21144,,23.44
148.1,21144,,23.44
148.2,2344,,23.44
149,2044,,23.44
149.1,21144,,23.44
149.2,21139,,23.39
150,21139,,23.39
150.1,21139,,23.39
150.2,2935,,23.35
151,2935,,23.35
151.1,21135,,23.35
151.2,2930,,23.3
152,21130,,23.3
152.1,2930,,23.3
152.2,2928,,23.28
153,21128,,23.28
153.1,21128,,23.28
153.2,21128,,23.28
154,21128,,23.28
154.1,2328,,23.28
154.2,2930,,23.3
155,2330,,23.3
155.1,21130,,23.3
155.2,21128,,23.28
156,21128,,23.28
156.1,2328,,23.28
156.2,2327,,23.27
157,21127,,23.27
157.1,21127,,23.27
158,2327,,23.27
158.1,2327,,23.27
158.2,21128,,23.28
159,21128,,23.28
159.1,2328,,23.28
159.2,21131,,23.31
160,2331,,23.31
160.1,2331,,23.31
160.2,2333,,23.33
161,2937,,23.37
161.1,2931,,23.31
161.2,21133,,23.33
162,2933,,23.33
162.1,21133,,23.33
162.2,21129,,23.29
163,21129,,23.29
163.1,21129,,23.29
163.2,21130,,23.3
164,2330,,23.3
164.1,2330,,23.3
164.2,21130,,23.3
165,21130,,23.3
165.1,2330,,23.3
165.2,2033,,23.33
166,2333,,23.33
166.1,2333,,23.33
166.2,2333,,23.33
167,2333,,23.33
167.1,2333,,23.33
167.2,2933,,23.33
168,2333,,23.33
168.1,2933,,23.33
168.2,21129,,23.29
169,2929,,23.29
169.1,2929,,23.29
169.2,2934,,23.34
170,2334,,23.34
170.1,2334,,23.34
170.2,2335,,23.35
171.1,21135,,23.35
171.2,2938,,23.38
172,21138,,23.38
172.1,2338,,23.38
172.2,2338,,23.38
173,2338,,23.38
173.1,2938,,23.38
173.2,21138,,23.38
174,21138,,23.38
174.1,2338,,23.38
174.2,2341,,23.41
186,2318,,23.18
186.1,2318,,23.18
186.2,2318,,23.18
187,21120,,23.2
187.1,2320,,23.2
187.2,2320,,23.2
188,2323,,23.23
188.1,2323,,23.23
188.2,2923,,23.23
189,21122,,23.22
189.1,2322,,23.22
189.2,21122,,23.22
190,2924,,23.24
190.1,2924,,23.24
190.2,21124,,23.24
191,21124,,23.24
191.1,2924,,23.24
191.2,2324,,23.24
192,21125,,23.25
192.2,21125,,23.25
193.1,21127,,23.27
193.2,2327,,23.27
194,21120,,23.2
194.1,21120,,23.2
194.2,2320,,23.2
195,21120,,23.2
195.1,2320,,23.2
195.2,2320,,23.2
196,2328,,23.28
196.1,2328,,23.28
196.2,21128,,23.28
197,2333,,23.33
197.1,21133,,23.33
197.2,21133,,23.33
198,2332,,23.32
198.1,21132,,23.32
198.2,2332,,23.32
199,2332,,23.32
199.1,21132,,23.32
199.2,2332,,23.32
200,21130,,23.3
200.1,2930,,23.3
200.2,2330,,23.3
201,2935,,23.35
201.1,21135,,23.35
201.2,21135,,23.35
202,2339,,23.39
202.1,21139,,23.39
202.2,21139,,23.39
203,2337,,23.37
203.1,2937,,23.37
203.2,2337,,23.37
204,2331,,23.31
204.1,21131,,23.31
204.2,2331,,23.31
205,21120,,23.2
205.1,2320,,23.2
205.2,2320,,23.2
206,2329,,23.29
206.1,2329,,23.29
206.2,2329,,23.29
207,21133,,23.33
207.1,2033,,23.33
207.2,21133,,23.33
208,2329,,23.29
208.1,21129,,23.29
208.2,21129,,23.29
209,2333,,23.33
209.1,21133,,23.33
209.2,21133,,23.33
210,2330,,23.3
210.1,21130,,23.3
210.2,21130,,23.3
211,2330,,23.3
211.1,2330,,23.3
211.2,2330,,23.3
212,2341,,23.41
212.1,2341,,23.41
212.2,21141,,23.41
213,2345,,23.45
213.1,21145,,23.45
213.2,2345,,23.45
214,2343,,23.43
214.1,2343,,23.43
214.2,2343,,23.43
215,2339,,23.39
215.1,2339,,23.39
215.2,21139,,23.39
216,2337,,23.37
216.1,2937,,23.37
216.2,2337,,23.37
217,2332,,23.32
217.1,2332,,23.32
217.2,2332,,23.32
218,2331,,23.31
218.1,2331,,23.31
218.2,2331,,23.31
219,2329,,23.29
219.1,2929,,23.29
219.2,2329,,23.29
220,21129,,23.29
220.1,2329,,23.29
220.2,2329,,23.29
221,2329,,23.29
221.1,2329,,23.29
221.2,2329,,23.29
222,2328,,23.28
222.1,21128,,23.28
222.2,2328,,23.28
223,2331,,23.31
223.1,2331,,23.31
223.2,21131,,23.31
224,2333,,23.33
224.1,21133,,23.33
224.2,2333,,23.33
225,2332,,23.32
225.1,2332,,23.32
225.2,21132,,23.32
226,2332,,23.32
226.1,2332,,23.32
227,2331,,23.31
227.1,2331,,23.31
227.2,2331,,23.31
228,21130,,23.3
228.1,2330,,23.3
228.2,2330,,23.3
229,2320,,23.2
229.1,21120,,23.2
229.2,21120,,23.2
230,2320,,23.2
230.1,2320,,23.2
230.2,21120,,23.2
231,2324,,23.24
231.1,2924,,23.24
231.2,2324,,23.24
232,2322,,23.22
232.1,2322,,23.22
232.2,2322,,23.22
233,2328,,23.28
233.1,2328,,23.28
233.2,2328,,23.28
234,2324,,23.24
234.1,21124,,23.24
234.2,2324,,23.24
235,2323,,23.23
235.1,2323,,23.23
235.2,2323,,23.23
236,2322,,23.22
236.2,2322,,23.22
237,21123,,23.23
237.1,2323,,23.23
237.2,21123,,23.23
238,2319,,23.19
238.1,2319,,23.19
238.2,2319,,23.19
239,2319,,23.19
239.1,2319,,23.19
239.2,2319,,23.19
240,21123,,23.23
240.1,21123,,23.23
240.2,21123,,23.23
241,21123,,23.23
241.1,2323,,23.23
241.2,2323,,23.23
242,2324,,23.24
242.1,2324,,23.24
242.2,2324,,23.24
243,2329,,23.29
243.1,2329,,23.29
243.2,2329,,23.29
244,2329,,23.29
244.1,2329,,23.29
244.2,2329,,23.29
245,21133,,23.33
245.1,2333,,23.33
245.2,2333,,23.33
246,21130,,23.3
246.1,21130,,23.3
246.2,2330,,23.3
247,21134,,23.34
247.1,2334,,23.34
247.2,2334,,23.34
248,21134,,23.34
248.1,2334,,23.34
248.2,2334,,23.34
249,21133,,23.33
249.1,2333,,23.33
249.2,2333,,23.33
250,2330,,23.3
250.1,2330,,23.3
250.2,21130,,23.3
251,2337,,23.37
251.1,2337,,23.37
251.2,21137,,23.37
252,2335,,23.35
252.1,2335,,23.35
252.2,2335,,23.35
253,2331,,23.31
253.1,2331,,23.31
253.2,2331,,23.31
254,2337,,23.37
254.1,21131,,23.31
254.2,2337,,23.37
255,2338,,23.38
255.1,2338,,23.38
255.2,2330,,23.3
256,2335,,23.35
256.1,2335,,23.35
256.2,2335,,23.35
257,2332,,23.32
257.1,21132,,23.32
257.2,21132,,23.32
258,2333,,23.33
258.1,21133,,23.33
258.2,2333,,23.33
259,2334,,23.34
259.1,2334,,23.34
259.2,2334,,23.34
260,2330,,23.3
260.1,2330,,23.3
260.2,21130,,23.3
261,2338,,23.38
261.1,21138,,23.38
261.2,21138,,23.38
262,2334,,23.34
262.1,2334,,23.34
262.2,2334,,23.34
263,21133,,23.33
263.1,2333,,23.33
263.2,2333,,23.33
264,21130,,23.3
264.1,21130,,23.3
264.2,2330,,23.3
265,2331,,23.31
265.1,2337,,23.37
265.2,2337,,23.37
266,2333,,23.33
266.1,2333,,23.33
266.2,2333,,23.33
267,2335,,23.35
267.1,2735,,23.35
267.2,2335,,23.35
268,2339,,23.39
268.1,2339,,23.39
268.2,2339,,23.39
269.1,2337,,23.37
269.2,2331,,23.31
270,2339,,23.39
270.1,2339,,23.39
270.2,2339,,23.39
271,21140,,23.4
271.1,2340,,23.4
271.2,2340,,23.4
272,2340,,23.4
272.1,21140,,23.4
272.2,2340,,23.4
273,2348,,23.48
273.1,2348,,23.48
273.2,21148,,23.48
274,2350,,23.5
274.1,2350,,23.5
274.2,2350,,23.5
275,2340,,23.4
275.1,2340,,23.4
275.2,21140,,23.4
276,21144,,23.44
276.1,2344,,23.44
276.2,2344,,23.44
277,2348,,23.48
277.1,2348,,23.48
277.2,2348,,23.48
278,2342,,23.42
278.1,2342,,23.42
278.2,2342,,23.42
279,2340,,23.4
279.1,21140,,23.4
279.2,2340,,23.4
280,2334,,23.34
280.1,21134,,23.34
280.2,21134,,23.34
281,2330,,23.3
281.1,2330,,23.3
281.2,2330,,23.3
282,2329,,23.29
282.1,2329,,23.29
282.2,2329,,23.29
283,2329,,23.29
283.1,2329,,23.29
283.2,2329,,23.29
284,2328,,23.28
284.1,2328,,23.28
284.2,2328,,23.28
285,2320,,23.2
285.1,2320,,23.2
285.2,2320,,23.2
286,2334,,23.34
286.1,2334,,23.34
286.2,2334,,23.34
287,2338,,23.38
287.1,2338,,23.38
287.2,21138,,23.38
288,2337,,23.37
288.1,2337,,23.37
288.2,21137,,23.37
289,21147,,23.47
289.1,2342,,23.42
289.2,2342,,23.42
290,2339,,23.39
290.1,2339,,23.39
291,2344,,23.44
291.1,21144,,23.44
291.2,21144,,23.44
292,2340,,23.4
292.1,2340,,23.4
292.2,2340,,23.4
293,2340,,23.4
293.1,21140,,23.4
293.2,21140,,23.4
294,2330,,23.3
294.1,2330,,23.3
294.2,2330,,23.3
295,2333,,23.33
295.1,21133,,23.33
295.2,21133,,23.33
296,21139,,23.39
296.1,2339,,23.39
296.2,2339,,23.39
297.1,2337,,23.37
297.2,2331,,23.31
298,21137,,23.37
298.1,21137,,23.37
298.2,2337,,23.37
299,2330,,23.3
299.1,21130,,23.3
299.2,2330,,23.3
300,2340,,23.4
300.1,2340,,23.4
300.2,2340,,23.4
301,21141,,23.41
301.1,2341,,23.41
301.2,2341,,23.41
302,2345,,23.45
302.1,2345,,23.45
302.2,2345,,23.45
303,2344,,23.44
303.1,2344,,23.44
303.2,21144,,23.44
304,2340,,23.4
304.1,2340,,23.4
304.2,2340,,23.4
305,21138,,23.38
305.1,2338,,23.38
305.2,2338,,23.38
306,2340,,23.4
306.1,2340,,23.4
306.2,21140,,23.4
307,2334,,23.34
307.1,2334,,23.34
307.2,2334,,23.34
308,2330,,23.3
308.1,2330,,23.3
308.2,2330,,23.3
309,2334,,23.34
309.1,2334,,23.34
309.2,2334,,23.34
310,2329,,23.29
310.1,2329,,23.29
310.2,2329,,23.29
311,2327,,23.27
311.1,2321,,23.21
311.2,2327,,23.27
312,21127,,23.27
312.1,2327,,23.27
