frame,predicted_digit,,last_4_digits
101.2,2923,,23.23
102,21123,,23.23
102.1,11922,,23.22
102.2,2922,,23.22
103,2922,,23.22
103.1,21120,,23.2
103.2,2920,,23.2
104,2920,,23.2
104.1,21119,,23.19
104.2,11919,,23.19
105,11919,,23.19
105.1,2923,,23.23
105.2,21123,,23.23
106,111123,,23.23
106.1,2921,,23.21
106.2,21121,,23.21
107,2921,,23.21
108,111118,,23.18
108.1,21119,,23.19
108.2,2919,,23.19
109,2919,,23.19
109.1,11913,,23.13
109.2,111113,,23.13
110,21113,,23.13
110.1,11909,,23.09
110.2,111109,,23.09
111,21109,,23.09
111.1,2909,,23.09
112,2909,,23.09
112.1,21108,,23.08
112.2,11909,,23.09
113,21109,,23.09
113.1,2904,,23.04
113.2,2904,,23.04
114,21104,,23.04
114.1,2909,,23.09
114.2,2909,,23.09
115,2909,,23.09
115.1,2910,,23.1
115.2,2910,,23.1
116,11910,,23.1
116.1,11909,,23.09
116.2,2909,,23.09
117,2909,,23.09
117.1,111110,,23.1
117.2,11910,,23.1
118,2910,,23.1
118.1,21116,,23.16
118.2,2916,,23.16
119,2915,,23.15
119.1,2916,,23.16
119.2,2916,,23.16
120,11916,,23.16
120.1,3918,,23.18
121,21118,,23.18
121.1,111122,,23.22
121.2,21122,,23.22
122,2622,,23.22
122.1,21120,,23.2
122.2,21120,,23.2
123,2920,,23.2
123.1,21122,,23.22
123.2,11922,,23.22
124,2922,,23.22
124.1,3920,,23.2
124.2,21120,,23.2
125,21120,,23.2
125.1,11921,,23.21
125.2,2921,,23.21
126,21121,,23.21
126.1,2917,,23.17
126.2,21117,,23.17
127,21117,,23.17
127.1,2924,,23.24
127.2,21124,,23.24
128,21124,,23.24
128.1,21120,,23.2
128.2,21120,,23.2
129,21120,,23.2
129.1,2916,,23.16
129.2,2916,,23.16
130,2916,,23.16
130.1,2914,,23.14
130.2,21114,,23.14
131,2614,,23.14
131.1,21116,,23.16
131.2,21116,,23.16
132,11915,,23.15
132.1,2914,,23.14
132.2,2914,,23.14
133,111114,,23.14
133.1,2917,,23.17
133.2,11917,,23.17
134,2917,,23.17
134.2,21118,,23.18
135.1,11915,,23.15
135.2,2915,,23.15
136,21115,,23.15
136.1,2917,,23.17
136.2,21117,,23.17
137,111117,,23.17
137.1,21117,,23.17
137.2,111117,,23.17
138,21117,,23.17
138.1,2920,,23.2
138.2,21120,,23.2
139,111120,,23.2
139.1,111117,,23.17
139.2,21117,,23.17
140,21117,,23.17
140.1,21120,,23.2
140.2,111120,,23.2
141,21120,,23.2
141.1,111119,,23.19
141.2,2919,,23.19
142,2919,,23.19
142.1,2923,,23.23
142.2,2923,,23.23
143,111123,,23.23
143.1,2920,,23.2
143.2,2920,,23.2
144,21120,,23.2
144.1,2919,,23.19
144.2,21119,,23.19
145,2919,,23.19
145.1,21120,,23.2
145.2,21120,,23.2
146,2920,,23.2
146.1,21114,,23.14
146.2,2914,,23.14
147,2914,,23.14
147.1,2911,,23.11
147.2,2911,,23.11
148,2911,,23.11
148.1,2912,,23.12
148.2,21112,,23.12
149,21112,,23.12
149.1,11906,,23.06
149.2,21106,,23.06
150,2906,,23.06
150.1,111101,,23.01
150.2,2901,,23.01
151,21101,,23.01
151.1,11903,,23.03
151.2,2903,,23.03
152,2903,,23.03
152.1,11902,,23.02
152.2,2902,,23.02
153,2902,,23.02
153.1,2903,,23.03
153.2,111103,,23.03
154,111103,,23.03
154.1,21104,,23.04
154.2,21104,,23.04
155,2904,,23.04
155.1,2909,,23.09
155.2,21109,,23.09
156,21109,,23.09
156.1,21112,,23.12
156.2,2912,,23.12
157,21112,,23.12
158.1,2920,,23.2
158.2,21120,,23.2
159,2920,,23.2
159.1,21119,,23.19
159.2,21119,,23.19
160,21119,,23.19
160.1,21120,,23.2
160.2,21120,,23.2
161,21120,,23.2
161.1,21121,,23.21
161.2,21121,,23.21
162,21121,,23.21
162.1,2923,,23.23
162.2,21123,,23.23
163,21123,,23.23
163.1,2924,,23.24
163.2,21124,,23.24
164,21124,,23.24
164.1,21119,,23.19
164.2,21119,,23.19
165,21119,,23.19
165.1,21115,,23.15
165.2,21115,,23.15
166,21116,,23.16
166.1,21117,,23.17
166.2,2917,,23.17
167,21117,,23.17
167.1,21120,,23.2
167.2,21120,,23.2
168,21120,,23.2
168.1,21121,,23.21
168.2,2921,,23.21
169,2921,,23.21
169.1,21120,,23.2
169.2,21120,,23.2
170,21120,,23.2
170.1,21121,,23.21
170.2,21121,,23.21
171,21121,,23.21
171.1,21117,,23.17
171.2,21117,,23.17
172,21117,,23.17
172.1,21120,,23.2
172.2,21120,,23.2
173,21120,,23.2
173.1,2925,,23.25
173.2,21126,,23.26
174,21126,,23.26
174.1,21126,,23.26
174.2,21126,,23.26
175,21125,,23.25
175.1,21125,,23.25
175.2,21125,,23.25
176,21125,,23.25
176.1,21129,,23.29
177,21129,,23.29
177.1,21127,,23.27
177.2,21127,,23.27
178,21127,,23.27
178.1,21125,,23.25
178.2,2925,,23.25
179,21126,,23.26
179.1,21131,,23.31
179.2,21131,,23.31
180,21131,,23.31
180.1,21131,,23.31
180.2,21131,,23.31
181,21131,,23.31
181.1,21128,,23.28
181.2,21129,,23.29
182,2829,,23.29
182.1,21127,,23.27
182.2,21127,,23.27
183,21127,,23.27
183.1,21125,,23.25
183.2,21126,,23.26
184,21126,,23.26
184.1,21122,,23.22
184.2,21122,,23.22
185,21122,,23.22
185.1,21122,,23.22
185.2,2622,,23.22
186,21122,,23.22
186.1,21125,,23.25
186.2,2625,,23.25
187,21125,,23.25
187.1,21122,,23.22
187.2,21122,,23.22
188,21122,,23.22
188.1,21124,,23.24
188.2,21124,,23.24
189,21124,,23.24
189.1,21125,,23.25
189.2,21125,,23.25
190,21125,,23.25
190.1,21125,,23.25
190.2,21125,,23.25
191,21125,,23.25
191.1,2824,,23.24
191.2,21124,,23.24
192,21124,,23.24
192.1,21126,,23.26
192.2,21126,,23.26
193,21125,,23.25
193.1,21125,,23.25
193.2,21125,,23.25
194,21125,,23.25
194.1,21117,,23.17
194.2,21117,,23.17
195,21117,,23.17
195.1,21116,,23.16
195.2,21116,,23.16
196,21116,,23.16
196.1,21112,,23.12
196.2,21112,,23.12
197,21112,,23.12
197.1,21109,,23.09
197.2,21109,,23.09
198,21109,,23.09
198.1,2813,,23.13
198.2,21113,,23.13
199,21113,,23.13
199.1,21114,,23.14
199.2,21114,,23.14
200,21114,,23.14
200.1,21115,,23.15
200.2,2915,,23.15
201,21115,,23.15
201.1,21116,,23.16
201.2,2815,,23.15
202,21115,,23.15
202.1,2921,,23.21
202.2,2921,,23.21
203,2921,,23.21
203.1,21125,,23.25
203.2,21125,,23.25
204,21125,,23.25
204.1,21119,,23.19
204.2,21119,,23.19
205,21119,,23.19
205.1,21119,,23.19
205.2,21119,,23.19
206,21119,,23.19
206.1,21115,,23.15
206.2,21115,,23.15
207,21115,,23.15
207.1,21112,,23.12
207.2,21112,,23.12
208,21112,,23.12
208.1,2912,,23.12
208.2,21112,,23.12
209,21112,,23.12
209.1,21115,,23.15
209.2,21115,,23.15
210,21115,,23.15
210.1,2610,,23.1
210.2,21110,,23.1
211,21110,,23.1
211.1,21111,,23.11
211.2,21111,,23.11
212,21111,,23.11
212.1,2815,,23.15
212.2,21115,,23.15
213,21115,,23.15
213.1,21115,,23.15
213.2,2915,,23.15
214,21115,,23.15
214.1,2815,,23.15
214.2,2915,,23.15
215,2915,,23.15
215.1,21117,,23.17
215.2,21117,,23.17
216,2817,,23.17
216.1,21115,,23.15
216.2,21115,,23.15
217,21115,,23.15
217.1,21115,,23.15
217.2,21116,,23.16
218,21115,,23.15
218.1,2820,,23.2
218.2,21120,,23.2
219,21120,,23.2
219.1,21119,,23.19
219.2,21119,,23.19
220,21119,,23.19
220.1,21125,,23.25
220.2,21126,,23.26
221,21126,,23.26
221.1,21131,,23.31
221.2,21131,,23.31
222,2831,,23.31
222.1,21130,,23.3
222.2,21130,,23.3
223,21130,,23.3
223.1,2331,,23.31
223.2,21131,,23.31
224,21131,,23.31
224.1,2634,,23.34
224.2,21134,,23.34
225,21134,,23.34
225.1,21131,,23.31
225.2,21131,,23.31
226,21131,,23.31
226.1,21129,,23.29
226.2,21129,,23.29
227,2829,,23.29
227.1,21125,,23.25
227.2,21125,,23.25
228,2825,,23.25
228.1,21117,,23.17
228.2,21117,,23.17
229,21117,,23.17
229.1,2813,,23.13
229.2,21113,,23.13
230,2613,,23.13
230.1,2813,,23.13
230.2,21113,,23.13
231,21113,,23.13
231.1,21111,,23.11
231.2,21111,,23.11
232,21111,,23.11
232.1,2814,,23.14
232.2,21114,,23.14
233,21114,,23.14
233.1,21117,,23.17
233.2,21117,,23.17
234,21117,,23.17
234.1,21119,,23.19
234.2,21119,,23.19
235,2819,,23.19
235.1,21123,,23.23
235.2,21123,,23.23
236,2823,,23.23
236.1,21125,,23.25
236.2,2925,,23.25
237,21125,,23.25
237.1,21125,,23.25
237.2,2325,,23.25
238,21125,,23.25
238.1,21128,,23.28
239,21129,,23.29
239.1,2929,,23.29
239.2,21129,,23.29
240,21129,,23.29
240.1,21124,,23.24
240.2,21124,,23.24
241,21124,,23.24
241.1,21122,,23.22
241.2,21122,,23.22
242,21122,,23.22
242.1,21124,,23.24
248.2,21133,,23.33
249,21133,,23.33
249.1,21133,,23.33
249.2,21123,,23.23
250,21123,,23.23
250.1,21123,,23.23
250.2,21114,,23.14
251,21114,,23.14
251.1,21114,,23.14
251.2,21108,,23.08
252,21108,,23.08
252.1,21108,,23.08
252.2,21105,,23.05
253,21105,,23.05
253.1,21105,,23.05
253.2,21103,,23.03
254,21103,,23.03
254.1,21103,,23.03
254.2,21101,,23.01
255,21101,,23.01
255.1,2901,,23.01
255.2,21105,,23.05
256,21105,,23.05
256.1,21105,,23.05
256.2,21106,,23.06
257,21105,,23.05
257.1,21105,,23.05
257.2,21110,,23.1
258,21110,,23.1
258.1,21110,,23.1
258.2,21111,,23.11
259,21111,,23.11
259.1,21111,,23.11
259.2,21115,,23.15
260,21115,,23.15
260.1,21115,,23.15
260.2,21119,,23.19
261,21119,,23.19
261.1,21118,,23.18
261.2,2618,,23.18
262,21121,,23.21
262.1,21121,,23.21
262.2,21123,,23.23
263,21123,,23.23
263.1,21123,,23.23
263.2,21123,,23.23
264,21121,,23.21
264.1,21121,,23.21
264.2,21118,,23.18
265,21118,,23.18
265.2,21118,,23.18
266,21118,,23.18
266.1,21118,,23.18
266.2,21119,,23.19
267,21119,,23.19
267.1,21119,,23.19
267.2,21121,,23.21
268,21121,,23.21
268.1,21121,,23.21
268.2,21125,,23.25
269,21125,,23.25
269.1,21125,,23.25
269.2,21122,,23.22
270,21122,,23.22
270.1,2922,,23.22
270.2,21120,,23.2
271,21120,,23.2
271.1,21120,,23.2
271.2,21121,,23.21
272,21121,,23.21
272.1,21121,,23.21
272.2,21125,,23.25
273,21125,,23.25
273.1,21125,,23.25
273.2,21123,,23.23
274,21123,,23.23
274.1,21123,,23.23
274.2,21124,,23.24
275,21124,,23.24
275.1,21124,,23.24
275.2,21127,,23.27
276,21127,,23.27
276.1,21127,,23.27
276.2,21126,,23.26
277,21126,,23.26
277.1,21126,,23.26
277.2,21129,,23.29
278,21129,,23.29
278.1,21129,,23.29
278.2,21131,,23.31
279,21131,,23.31
279.1,21131,,23.31
279.2,21129,,23.29
280,21129,,23.29
280.1,21129,,23.29
280.2,21131,,23.31
281,21131,,23.31
281.1,21131,,23.31
281.2,21132,,23.32
282,21132,,23.32
282.1,2832,,23.32
282.2,21133,,23.33
283,21133,,23.33
283.1,21133,,23.33
283.2,21129,,23.29
284,21129,,23.29
284.1,21129,,23.29
284.2,21128,,23.28
285,21128,,23.28
285.1,21128,,23.28
285.2,21126,,23.26
286,21126,,23.26
286.1,21126,,23.26
286.2,21123,,23.23
287,21123,,23.23
287.1,21123,,23.23
287.2,21127,,23.27
288,21127,,23.27
288.1,21127,,23.27
288.2,21124,,23.24
289,21124,,23.24
289.1,2924,,23.24
289.2,21125,,23.25
290,21125,,23.25
290.1,21125,,23.25
290.2,2820,,23.2
291,2820,,23.2
291.1,2820,,23.2
291.2,21124,,23.24
292,21124,,23.24
292.1,21124,,23.24
292.2,21126,,23.26
293,21126,,23.26
293.1,21126,,23.26
293.2,21125,,23.25
294,21125,,23.25
294.1,21125,,23.25
294.2,21129,,23.29
295,21129,,23.29
295.1,21129,,23.29
295.2,21132,,23.32
296,21132,,23.32
296.1,21132,,23.32
296.2,21132,,23.32
297,21132,,23.32
297.1,21132,,23.32
297.2,2930,,23.3
298,21130,,23.3
298.1,21130,,23.3
298.2,21134,,23.34
299,21134,,23.34
299.1,21134,,23.34
299.2,21131,,23.31
300,21131,,23.31
300.1,21131,,23.31
