frame,predicted_digit,,last_4_digits
85,21125,,23.25
85.1,21125,,23.25
85.2,21125,,23.25
86.2,21121,,23.21
87.1,21124,,23.24
88,21125,,23.25
88.1,21125,,23.25
88.2,111125,,23.25
89,21120,,23.2
90,111123,,23.23
90.1,111123,,23.23
90.2,21123,,23.23
91,21121,,23.21
91.1,21121,,23.21
91.2,21121,,23.21
92,21111,,23.11
92.1,21119,,23.19
92.2,21111,,23.11
93,110111112,,23.12
93.1,21112,,23.12
93.2,111112,,23.12
94,111113,,23.13
94.1,21113,,23.13
94.2,111113,,23.13
95,21111,,23.11
95.1,21111,,23.11
95.2,21111,,23.11
96,111112,,23.12
96.1,111112,,23.12
96.2,21112,,23.12
99,111111,,23.11
99.1,21111,,23.11
99.2,111111,,23.11
100,21112,,23.12
100.1,21112,,23.12
100.2,21112,,23.12
102,21111,,23.11
102.2,21111,,23.11
103,21113,,23.13
103.1,21113,,23.13
103.2,21113,,23.13
104,21115,,23.15
104.1,21115,,23.15
104.2,21115,,23.15
105,21112,,23.12
105.1,21112,,23.12
105.2,21112,,23.12
106,21115,,23.15
106.2,21115,,23.15
107.1,21120,,23.2
110,21121,,23.21
110.1,21121,,23.21
110.2,21121,,23.21
111,111123,,23.23
111.1,21123,,23.23
111.2,1021123,,23.23
112,11021119,,23.19
112.1,21113,,23.13
112.2,21119,,23.19
113,1021121,,23.21
113.2,1021121,,23.21
114,1021122,,23.22
114.1,1021122,,23.22
114.2,21122,,23.22
116,21122,,23.22
116.1,21122,,23.22
116.2,1021122,,23.22
117,21120,,23.2
118,21115,,23.15
118.1,1021115,,23.15
118.2,1021115,,23.15
119,21113,,23.13
119.1,21113,,23.13
119.2,21113,,23.13
120,21113,,23.13
120.1,21113,,23.13
120.2,21113,,23.13
121,1021115,,23.15
121.1,21115,,23.15
121.2,21115,,23.15
123,21115,,23.15
123.1,2315,,23.15
123.2,21116,,23.16
124,21115,,23.15
124.1,11021116,,23.16
124.2,21115,,23.15
125,21113,,23.13
125.1,21119,,23.19
125.2,21119,,23.19
126,21123,,23.23
126.1,21123,,23.23
126.2,21123,,23.23
130,21111,,23.11
130.1,1021111,,23.11
130.2,21111,,23.11
131,21113,,23.13
131.1,11021113,,23.13
131.2,11021113,,23.13
132,21111,,23.11
132.1,1021119,,23.19
132.2,1121111,,23.11
133,21114,,23.14
133.1,21114,,23.14
133.2,21114,,23.14
134,21113,,23.13
134.1,21113,,23.13
134.2,21113,,23.13
135,21114,,23.14
135.1,21114,,23.14
135.2,21114,,23.14
136,2911,,23.11
136.1,21111,,23.11
136.2,21111,,23.11
138.2,21120,,23.2
139,21119,,23.19
139.1,21119,,23.19
139.2,21119,,23.19
140,2915,,23.15
140.1,21115,,23.15
140.2,21115,,23.15
141.1,2911,,23.11
141.2,21119,,23.19
142,2915,,23.15
142.1,21115,,23.15
142.2,2915,,23.15
143,2919,,23.19
143.1,21119,,23.19
143.2,2919,,23.19
144,21120,,23.2
144.1,21129,,23.29
146,21116,,23.16
146.1,1102915,,23.15
146.2,21115,,23.15
147,2915,,23.15
147.1,2915,,23.15
147.2,2915,,23.15
148,21114,,23.14
148.1,111114,,23.14
148.2,21114,,23.14
149,21113,,23.13
149.1,1121113,,23.13
149.2,21113,,23.13
150,2314,,23.14
150.1,2914,,23.14
150.2,21114,,23.14
151,21112,,23.12
151.1,11021112,,23.12
151.2,21112,,23.12
152,2913,,23.13
152.1,21113,,23.13
152.2,21113,,23.13
153,11021114,,23.14
153.1,21114,,23.14
153.2,21114,,23.14
154,2912,,23.12
154.1,21112,,23.12
154.2,21112,,23.12
155,2915,,23.15
155.1,21115,,23.15
155.2,21115,,23.15
156,21113,,23.13
156.1,21113,,23.13
156.2,1121113,,23.13
157.1,1021111,,23.11
157.2,1021111,,23.11
159,21125,,23.25
159.1,1102925,,23.25
159.2,2925,,23.25
160,21125,,23.25
160.1,21125,,23.25
160.2,2925,,23.25
161,2924,,23.24
161.1,21124,,23.24
161.2,1121124,,23.24
162,21125,,23.25
162.1,21125,,23.25
162.2,21125,,23.25
163,21124,,23.24
163.1,21124,,23.24
163.2,21124,,23.24
164,21129,,23.29
164.1,11021129,,23.29
164.2,11021129,,23.29
165,2926,,23.26
165.1,21125,,23.25
166,21122,,23.22
166.1,2922,,23.22
166.2,1102922,,23.22
167,21115,,23.15
167.1,21115,,23.15
167.2,21115,,23.15
168,21109,,23.09
168.1,21109,,23.09
168.2,2909,,23.09
170,21111,,23.11
170.1,11021111,,23.11
170.2,21111,,23.11
171,21112,,23.12
171.1,11021112,,23.12
171.2,2912,,23.12
172,1102903,,23.03
173,21109,,23.09
173.2,2901,,23.01
174,2905,,23.05
174.1,21105,,23.05
174.2,11021105,,23.05
175,11021104,,23.04
175.1,2904,,23.04
175.2,21104,,23.04
176,21110,,23.1
176.1,11021110,,23.1
176.2,21110,,23.1
177,11021113,,23.13
177.1,1121113,,23.13
177.2,21113,,23.13
178,11021115,,23.15
178.1,21115,,23.15
178.2,21115,,23.15
179,21113,,23.13
179.1,111121113,,23.13
179.2,21113,,23.13
180,21115,,23.15
180.1,11021115,,23.15
180.2,1121115,,23.15
181,11021119,,23.19
181.2,11021119,,23.19
182,2924,,23.24
182.1,11021124,,23.24
183.1,1121130,,23.3
183.2,21130,,23.3
184,21129,,23.29
184.1,11112329,,23.29
184.2,11021129,,23.29
185,11021121,,23.21
185.2,21129,,23.29
187,2925,,23.25
187.1,1121125,,23.25
187.2,11021125,,23.25
188,11021125,,23.25
188.1,111121125,,23.25
188.2,11021125,,23.25
189,11021129,,23.29
189.2,2929,,23.29
190.2,11021123,,23.23
191,11021121,,23.21
191.1,21121,,23.21
191.2,21121,,23.21
192,21122,,23.22
192.1,11021122,,23.22
192.2,11021122,,23.22
193,11021121,,23.21
193.2,21121,,23.21
194,11112319,,23.19
194.1,21119,,23.19
194.2,11021119,,23.19
195,21122,,23.22
195.1,1102922,,23.22
195.2,1102922,,23.22
196.1,21129,,23.29
196.2,21120,,23.2
197.1,21129,,23.29
197.2,21129,,23.29
199.2,21129,,23.29
200,2929,,23.29
200.1,2921,,23.21
200.2,21129,,23.29
201.1,21120,,23.2
203,2922,,23.22
203.1,21122,,23.22
203.2,2922,,23.22
204,11021124,,23.24
204.1,1102924,,23.24
204.2,2924,,23.24
206,21125,,23.25
206.1,1121125,,23.25
206.2,21125,,23.25
207,21129,,23.29
207.1,2929,,23.29
207.2,21129,,23.29
209,21131,,23.31
209.1,21139,,23.39
209.2,1102339,,23.39
210,21134,,23.34
210.1,1121134,,23.34
210.2,21134,,23.34
211,2932,,23.32
211.1,2932,,23.32
211.2,21132,,23.32
212,2931,,23.31
212.1,11021131,,23.31
212.2,11021131,,23.31
213.1,11021125,,23.25
214.2,11021123,,23.23
215,21129,,23.29
215.1,11021129,,23.29
217,1102929,,23.29
217.1,11021129,,23.29
218.1,21129,,23.29
219,1102921,,23.21
219.1,2921,,23.21
220,11021120,,23.2
220.2,21120,,23.2
221.2,11021120,,23.2
223.1,111121119,,23.19
223.2,11021119,,23.19
224,11021115,,23.15
224.1,1102915,,23.15
224.2,11021115,,23.15
225,11021115,,23.15
225.1,11021115,,23.15
225.2,11021115,,23.15
227,21114,,23.14
227.1,1102914,,23.14
227.2,11021114,,23.14
229,11021119,,23.19
229.1,11021119,,23.19
229.2,1102919,,23.19
230,11021129,,23.29
230.1,11021121,,23.21
230.2,21129,,23.29
231,21124,,23.24
231.1,11021124,,23.24
231.2,21124,,23.24
232,11021122,,23.22
232.1,21122,,23.22
232.2,21122,,23.22
233.2,11021129,,23.29
235,21123,,23.23
235.1,11021123,,23.23
235.2,21123,,23.23
236,21115,,23.15
236.1,21115,,23.15
236.2,21115,,23.15
237,21119,,23.19
237.2,2919,,23.19
238,11021119,,23.19
238.1,11021119,,23.19
238.2,2919,,23.19
240.1,21110,,23.1
242,21113,,23.13
242.1,2913,,23.13
242.2,21113,,23.13
243,21112,,23.12
243.1,21112,,23.12
243.2,2912,,23.12
244.2,11021113,,23.13
245,21115,,23.15
245.1,2915,,23.15
245.2,2915,,23.15
248,1021122,,23.22
248.1,1102922,,23.22
248.2,21122,,23.22
249,21124,,23.24
249.1,21124,,23.24
249.2,1121124,,23.24
250.2,1021121,,23.21
251,2922,,23.22
251.1,102922,,23.22
251.2,11021122,,23.22
252,11021113,,23.13
252.1,2919,,23.19
252.2,21119,,23.19
253,21119,,23.19
253.1,2919,,23.19
253.2,102919,,23.19
254,21125,,23.25
254.1,21125,,23.25
254.2,1021125,,23.25
256,2925,,23.25
256.1,21125,,23.25
256.2,2925,,23.25
257,2923,,23.23
257.1,21123,,23.23
257.2,21123,,23.23
258,1102923,,23.23
258.1,21123,,23.23
258.2,21123,,23.23
259,102924,,23.24
259.1,2924,,23.24
259.2,11021124,,23.24
260,21124,,23.24
260.1,21124,,23.24
260.2,11021124,,23.24
261,2924,,23.24
261.1,2924,,23.24
261.2,21124,,23.24
262,21119,,23.19
262.1,21113,,23.13
263,2915,,23.15
263.2,21115,,23.15
264,21112,,23.12
264.1,11021112,,23.12
264.2,21112,,23.12
265,11021113,,23.13
265.1,11021113,,23.13
265.2,11021113,,23.13
266,21112,,23.12
266.1,21112,,23.12
266.2,11021112,,23.12
269,11021119,,23.19
269.1,11021111,,23.11
270.1,11021105,,23.05
270.2,1102906,,23.06
271,11021113,,23.13
271.1,11021113,,23.13
271.2,1102913,,23.13
272,11021115,,23.15
272.1,21115,,23.15
272.2,11021115,,23.15
274,11021111,,23.11
274.1,11021113,,23.13
275,11021115,,23.15
276,11021115,,23.15
276.1,1102915,,23.15
276.2,11021115,,23.15
278,11021112,,23.12
278.1,11021112,,23.12
278.2,11021112,,23.12
280,11021111,,23.11
280.2,11021111,,23.11
281,11021115,,23.15
281.1,11021115,,23.15
281.2,11021115,,23.15
282,11021119,,23.19
282.1,11021113,,23.13
282.2,11021113,,23.13
283.1,11021124,,23.24
284,1102325,,23.25
286.1,11021133,,23.33
286.2,1102333,,23.33
287.1,11021140,,23.4
287.2,11021140,,23.4
288,11021139,,23.39
288.1,11021139,,23.39
288.2,11021133,,23.33
290,11021135,,23.35
290.1,11021135,,23.35
291,11021123,,23.23
291.1,11021123,,23.23
291.2,11021129,,23.29
292.1,11021130,,23.3
292.2,11021130,,23.3
293,11021129,,23.29
294,11021123,,23.23
294.2,11021129,,23.29
296,1102329,,23.29
296.1,11021129,,23.29
296.2,11021129,,23.29
297.2,11021119,,23.19
