frame,predicted_digit,,last_4_digits
81.1,2655,,23.55
81.2,2355,,23.55
82,11359,,23.59
82.1,11353,,23.53
82.2,2353,,23.53
83,11353,,23.53
83.1,2359,,23.59
86.2,21154,,23.54
89.2,21143,,23.43
91,21143,,23.43
91.1,21143,,23.43
91.2,11343,,23.43
92.1,2342,,23.42
92.2,2342,,23.42
94,31143,,23.43
94.1,21143,,23.43
94.2,2143,,23.43
95,2343,,23.43
97.2,21152,,23.52
98,21152,,23.52
99.1,2354,,23.54
99.2,2354,,23.54
101,2355,,23.55
101.1,21155,,23.55
102,2395,,23.55
105,2351,,23.51
106.1,2345,,23.45
107.1,21153,,23.53
107.2,21153,,23.53
109.1,21153,,23.53
109.2,21151,,23.51
110,2654,,23.54
110.1,2354,,23.54
110.2,21154,,23.54
111,21154,,23.54
111.1,21154,,23.54
111.2,21154,,23.54
112,21155,,23.55
112.2,21155,,23.55
113,21152,,23.52
113.1,21153,,23.53
116.1,21145,,23.45
117.2,21154,,23.54
120,2343,,23.43
121,21152,,23.52
121.1,21152,,23.52
121.2,2352,,23.52
122.1,21151,,23.51
122.2,2351,,23.51
123,2353,,23.53
123.1,21143,,23.43
124,2343,,23.43
124.1,21141,,23.41
124.2,2341,,23.41
125,2341,,23.41
126.1,2345,,23.45
127,2345,,23.45
128.1,21153,,23.53
128.2,2393,,23.53
129,2343,,23.43
129.1,21149,,23.49
129.2,2349,,23.49
130,21145,,23.45
133,21153,,23.53
133.1,2143,,23.43
134,2149,,23.49
134.1,2152,,23.52
134.2,21152,,23.52
136,21153,,23.53
136.1,21153,,23.53
136.2,21153,,23.53
137,21152,,23.52
137.1,21152,,23.52
137.2,21152,,23.52
139,21140,,23.4
139.2,21145,,23.45
140,21149,,23.49
140.1,21149,,23.49
140.2,21149,,23.49
141,21143,,23.43
141.1,21143,,23.43
141.2,21143,,23.43
142,21142,,23.42
142.1,21142,,23.42
142.2,21192,,23.52
143,21152,,23.52
143.1,21152,,23.52
143.2,21142,,23.42
144,2342,,23.42
144.1,2342,,23.42
144.2,2342,,23.42
145,2342,,23.42
145.1,2343,,23.43
146,21133,,23.33
146.1,21133,,23.33
146.2,21133,,23.33
147.2,2333,,23.33
148.1,2343,,23.43
150,2141,,23.41
150.1,2341,,23.41
150.2,2341,,23.41
151,21142,,23.42
151.1,2343,,23.43
152.2,21143,,23.43
153,21142,,23.42
153.1,21142,,23.42
156,21143,,23.43
157,211410,,23.41
158.1,21145,,23.45
158.2,21145,,23.45
160,2343,,23.43
160.1,2343,,23.43
160.2,21143,,23.43
161,2343,,23.43
161.1,2143,,23.43
161.2,2143,,23.43
162,21145,,23.45
162.1,2345,,23.45
162.2,21145,,23.45
163,21143,,23.43
166,2344,,23.44
166.2,21144,,23.44
168,21135,,23.35
168.1,21139,,23.39
170,21135,,23.35
170.1,2339,,23.39
170.2,2339,,23.39
171,2339,,23.39
171.1,2335,,23.35
171.2,2335,,23.35
172,2332,,23.32
172.1,2333,,23.33
174,2333,,23.33
174.1,2335,,23.35
174.2,2135,,23.35
175,2335,,23.35
176,2342,,23.42
176.1,2342,,23.42
176.2,21142,,23.42
177,2145,,23.45
177.2,21143,,23.43
178,2342,,23.42
178.1,2342,,23.42
178.2,21142,,23.42
179,2349,,23.49
179.1,2345,,23.45
179.2,2345,,23.45
180.2,21143,,23.43
181,2642,,23.42
181.1,21142,,23.42
181.2,21142,,23.42
182,21199,,23.44
182.2,2349,,23.49
183.2,21145,,23.45
184,2343,,23.43
184.1,21143,,23.43
184.2,21143,,23.43
186,2343,,23.43
186.1,21142,,23.42
187,2349,,23.49
187.1,21149,,23.49
188,2352,,23.52
188.1,2392,,23.52
188.2,2352,,23.52
190.1,21149,,23.49
191,21142,,23.42
193.1,2645,,23.45
193.2,21149,,23.49
194,2643,,23.43
194.1,21143,,23.43
195,2345,,23.45
195.2,21149,,23.49
196,2342,,23.42
196.1,2642,,23.42
199,2345,,23.45
199.1,21145,,23.45
199.2,2345,,23.45
200,21141,,23.41
200.1,2341,,23.41
200.2,21143,,23.43
201.1,21149,,23.49
201.2,21145,,23.45
202,21145,,23.45
202.1,21144,,23.44
202.2,2344,,23.44
204,21142,,23.42
204.1,2342,,23.42
204.2,21142,,23.42
208.1,2345,,23.45
208.2,2349,,23.49
209,2342,,23.42
209.1,2342,,23.42
209.2,2342,,23.42
210,2345,,23.45
210.1,2345,,23.45
210.2,2345,,23.45
211,2344,,23.44
212,2643,,23.43
212.1,21143,,23.43
212.2,21143,,23.43
213,2642,,23.42
213.1,2342,,23.42
213.2,21142,,23.42
214,2342,,23.42
217,21143,,23.43
217.1,21143,,23.43
217.2,21143,,23.43
221.1,21141,,23.41
221.2,2641,,23.41
222,21139,,23.39
222.1,21135,,23.35
223,2335,,23.35
224,21135,,23.35
226.2,21132,,23.32
227,21143,,23.43
227.2,21193,,23.43
228,21193,,23.43
228.1,21193,,23.43
228.2,21193,,23.43
229,21199,,23.49
230,2643,,23.43
230.1,21193,,23.43
230.2,21193,,23.43
231.1,21154,,23.54
232.2,21195,,23.45
233.2,21145,,23.45
234,2343,,23.43
234.1,2343,,23.43
234.2,21143,,23.43
235.1,2343,,23.43
237,2343,,23.43
237.1,2343,,23.43
237.2,21143,,23.43
238,21142,,23.42
238.1,21142,,23.42
238.2,21142,,23.42
239,21141,,23.41
240,21141,,23.41
240.1,2141,,23.41
242,2142,,23.42
244,2133,,23.33
246,2143,,23.43
246.1,2643,,23.43
246.2,21143,,23.43
248,21142,,23.42
248.1,21142,,23.42
248.2,21142,,23.42
249.1,21141,,23.41
249.2,2641,,23.41
250,21142,,23.42
250.1,21142,,23.42
250.2,2642,,23.42
251,21142,,23.42
251.1,21142,,23.42
251.2,21142,,23.42
252,21143,,23.43
252.1,21143,,23.43
252.2,2643,,23.43
253,21143,,23.43
253.1,2643,,23.43
253.2,2643,,23.43
254,2642,,23.42
254.1,2642,,23.42
254.2,2642,,23.42
255,21143,,23.43
255.1,2643,,23.43
255.2,2643,,23.43
256.1,2641,,23.41
258,2152,,23.52
258.1,2652,,23.52
258.2,2652,,23.52
259.1,2653,,23.53
259.2,21151,,23.51
261,2643,,23.43
261.1,2643,,23.43
261.2,2643,,23.43
262.1,2652,,23.52
262.2,2652,,23.52
263,2653,,23.53
266,2653,,23.53
266.1,2653,,23.53
267,21153,,23.53
267.1,2653,,23.53
267.2,21153,,23.53
268.1,2352,,23.52
268.2,21152,,23.52
269.1,21153,,23.53
273,21143,,23.43
273.1,2343,,23.43
273.2,21143,,23.43
274.1,2343,,23.43
275,21132,,23.32
277.2,21135,,23.35
280.1,21143,,23.43
281,21145,,23.45
281.2,21145,,23.45
282.1,21145,,23.45
283,1102893,,23.43
284,21195,,23.45
284.2,2349,,23.49
285.1,2642,,23.42
285.2,21142,,23.42
286.1,21192,,23.42
287,21135,,23.35
287.1,21135,,23.35
288,21133,,23.33
288.1,2633,,23.33
288.2,21133,,23.33
289,2633,,23.33
289.1,21133,,23.33
289.2,2633,,23.33
290.1,2635,,23.35
290.2,2635,,23.35
291,2335,,23.35
291.1,2635,,23.35
291.2,21135,,23.35
292,21133,,23.33
293,2635,,23.35
293.1,21135,,23.35
293.2,21135,,23.35
295,21149,,23.49
295.1,2645,,23.45
295.2,21145,,23.45
297,21145,,23.45
297.1,21149,,23.49
300,21149,,23.49
300.1,21149,,23.49
301.1,21141,,23.41
302,21143,,23.43
