frame,predicted_digit,,last_4_digits
1,1111111101,,23.01
3.1,1111111196,,22.96
7.2,111109,,23.09
9.1,111103,,23.03
12.1,110111198,,22.98
32.2,111105,,23.05
44,110111103,,23.03
44.1,110111108,,23.08
49.2,111155,,22.55
50.1,11111105,,23.05
50.2,11111105,,23.05
51.1,11111105,,23.05
54,11111105,,23.05
54.2,11111101,,23.01
55.1,11111109,,23.09
58,11111103,,23.03
59.2,1111304,,23.04
62.2,11111198,,22.98
63.1,11111198,,22.98
66.1,11111196,,22.96
68.2,111111301,,23.01
69,1111304,,23.04
71.1,1111111159,,22.59
72,11111199,,22.99
72.2,1111111158,,22.58
76,11111196,,22.96
77.1,11111103,,23.03
77.2,11111103,,23.03
79,11111154,,22.54
79.1,111154,,22.54
84.1,11111105,,23.05
86,111111810,,23.1
86.2,11111164,,22.14
92.1,1111111155,,22.05
92.2,11111105,,23.05
98,111103,,23.03
98.1,1111111109,,23.09
98.2,111111303,,23.03
101,11011303,,23.03
101.1,110111103,,23.03
104,11011303,,23.03
104.2,11111101,,23.01
105.1,110111198,,22.98
105.2,110111198,,22.98
107.2,110111109,,23.09
108,11111194,,22.94
108.1,1111111159,,22.99
109.1,111198,,22.98
109.2,111198,,22.98
110,111159,,22.99
110.2,111159,,22.99
111,111190,,22.9
111.1,110111198,,22.98
111.2,21198,,22.98
112,111198,,22.98
112.1,111198,,22.98
112.2,110111198,,22.98
114,11021195,,22.95
114.1,111155,,22.95
114.2,111155,,22.95
115,111190,,22.9
115.1,110111190,,22.9
115.2,111190,,22.9
116.2,111190,,22.9
117.1,110111196,,22.96
117.2,110111196,,22.96
118.2,110111198,,22.98
119,110111198,,22.98
119.1,110111198,,22.98
119.2,1111111198,,22.98
120,110111155,,22.95
120.1,110111155,,22.95
120.2,110111195,,22.95
121,110111193,,22.93
121.1,110111193,,22.93
122,11111198,,22.98
122.1,110111198,,22.98
122.2,110111198,,22.98
125.2,111195,,22.95
126,110111198,,22.98
126.1,110111198,,22.98
126.2,110111198,,22.98
127.2,1111111193,,22.93
128,110111194,,22.94
128.2,110111194,,22.94
130.2,110111198,,22.98
131.1,1111111169,,22.99
133,1111111198,,22.98
133.1,1111111198,,22.98
133.2,110111198,,22.98
134,111111304,,23.04
134.1,110111104,,23.04
134.2,110111104,,23.04
135,1111111104,,23.04
135.1,110111104,,23.04
135.2,110111104,,23.04
136.1,1111111106,,23.06
139.1,110111111,,23.11
141,11091104,,23.04
141.1,110111104,,23.04
141.2,1111111104,,23.04
142,110111198,,22.98
142.1,110111198,,22.98
142.2,110111198,,22.98
144,110111198,,22.98
144.1,111198,,22.98
144.2,111198,,22.98
145.2,110111195,,22.95
146,11021195,,22.95
146.2,1111111195,,22.95
147,110111199,,22.99
147.1,21154,,22.94
148.1,110111199,,22.99
148.2,110111154,,22.94
149.1,11091100,,23
149.2,11091100,,23
152,11021100,,23
152.1,11021100,,23
154.1,110111108,,23.08
154.2,11021103,,23.03
155,110111159,,22.99
155.1,21159,,22.99
156,110111158,,22.98
156.1,11021198,,22.98
158,110111199,,22.99
158.1,110111199,,22.99
158.2,110111159,,22.99
159,110111195,,22.95
159.2,111121195,,22.95
160,11021105,,23.05
161,11091195,,22.95
161.2,110111155,,22.95
162,110111156,,22.96
162.1,110111195,,22.95
162.2,1111111196,,22.96
163,110111199,,22.99
163.2,110111199,,22.99
165,11021195,,22.95
165.1,111121195,,22.95
165.2,21195,,22.95
166.1,11021198,,22.98
166.2,11021198,,22.98
167,110111154,,22.94
167.1,110111194,,22.94
167.2,110111194,,22.94
169,11021195,,22.95
171.1,110111190,,22.9
171.2,111190,,22.9
172.1,110111188,,22.88
172.2,110111188,,22.88
174,11111199,,22.99
174.2,110111102,,23.02
175,111195,,22.95
175.1,111195,,22.95
175.2,111195,,22.95
176,111192,,22.92
176.1,111192,,22.92
177,11021154,,22.94
177.1,110111154,,22.94
178,11021103,,23.03
181,111191104,,23.04
181.1,21104,,23.04
181.2,111121104,,23.04
182.1,110111195,,22.95
183,11021105,,23.05
183.1,1121105,,23.05
183.2,11021105,,23.05
184,110111104,,23.04
184.1,11021104,,23.04
184.2,11021104,,23.04
186,11021155,,22.95
186.1,11021156,,22.96
186.2,21155,,22.95
187,1121155,,22.95
187.1,21155,,22.95
187.2,11021155,,22.95
188,21103,,23.03
188.2,11021193,,22.93
190,11021155,,22.95
190.1,11021155,,22.95
190.2,21156,,22.96
191.2,110111188,,22.88
192.2,21193,,22.93
193,21102,,23.02
193.2,21102,,23.02
194,11021195,,22.95
195,21154,,22.94
195.1,110111154,,22.94
195.2,110111154,,22.94
196,11021154,,22.94
196.1,111154,,22.94
196.2,111154,,22.94
198,110111156,,22.96
198.1,11021155,,22.95
200,111158,,22.98
200.1,110111198,,22.98
200.2,110111158,,22.98
202,11021103,,23.03
202.2,11021103,,23.03
203,11021104,,23.04
203.1,110111104,,23.04
203.2,110111104,,23.04
205,11021105,,23.05
205.1,111105,,23.05
205.2,11021105,,23.05
206,11021105,,23.05
206.1,11021105,,23.05
206.2,11021105,,23.05
207.2,11021103,,23.03
208,111105,,23.05
208.1,21105,,23.05
208.2,111121105,,23.05
209,110111199,,22.99
209.1,110111199,,22.99
209.2,110111199,,22.99
210,111100,,23
210.1,110111100,,23
210.2,11021100,,23
211,110111198,,22.98
211.1,111198,,22.98
211.2,111198,,22.98
212,111194,,22.94
212.1,111194,,22.94
212.2,111194,,22.94
213,110111198,,22.98
213.2,111198,,22.98
214,111194,,22.94
214.1,111194,,22.94
214.2,110111194,,22.94
215,110111155,,22.95
215.1,110111196,,22.96
215.2,111156,,22.96
216.1,110111195,,22.95
217,11021102,,23.02
217.1,21102,,23.02
217.2,11021102,,23.02
218,110111102,,23.02
218.1,21102,,23.02
220,110111104,,23.04
220.1,110111104,,23.04
220.2,110111104,,23.04
221,11608,,23.08
224,111195,,22.95
224.1,110111195,,22.95
224.2,111195,,22.95
225,111195,,22.95
225.1,111195,,22.95
225.2,110111195,,22.95
226,111198,,22.98
226.1,111198,,22.98
226.2,111198,,22.98
227,111195,,22.95
227.1,111195,,22.95
227.2,111195,,22.95
228,111195,,22.95
228.1,111195,,22.95
228.2,111195,,22.95
230.2,111108,,23.08
231,111102,,23.02
231.1,111102,,23.02
231.2,111102,,23.02
232,1111111109,,23.09
232.1,21109,,23.09
232.2,21109,,23.09
234,2805,,23.05
234.1,110111109,,23.09
235.2,111111,,23.11
236,21109,,23.09
236.1,21108,,23.08
236.2,21109,,23.09
237,21108,,23.08
237.1,21108,,23.08
237.2,111108,,23.08
238,111105,,23.05
238.1,111105,,23.05
238.2,21105,,23.05
239,21105,,23.05
239.1,111105,,23.05
239.2,111105,,23.05
240,111104,,23.04
240.1,111104,,23.04
240.2,110111104,,23.04
241,110111198,,22.98
241.1,110111198,,22.98
241.2,111198,,22.98
242,111199,,22.99
242.1,110111199,,22.99
242.2,111199,,22.99
244,110111195,,22.95
244.1,110111195,,22.95
244.2,110111195,,22.95
245,111195,,22.95
245.1,111195,,22.95
245.2,111195,,22.95
247,111195,,22.95
247.1,111195,,22.95
247.2,111195,,22.95
248,111192,,22.92
248.1,110111192,,22.92
248.2,111192,,22.92
249,111192,,22.92
249.1,111192,,22.92
249.2,111192,,22.92
250,111195,,22.95
250.1,111195,,22.95
250.2,110111195,,22.95
251.2,111101,,23.01
252,110111102,,23.02
252.1,111102,,23.02
252.2,111102,,23.02
254,110111102,,23.02
254.1,111102,,23.02
254.2,21102,,23.02
255,110111100,,23
255.1,111100,,23
255.2,110111100,,23
256.1,111103,,23.03
257,21104,,23.04
