frame,predicted_digit,,last_4_digits
65.2,111134,,23.34
66,21134,,23.34
66.1,2634,,23.34
66.2,2634,,23.34
67,111134,,23.34
67.1,21129,,23.29
67.2,21129,,23.29
68,21129,,23.29
68.1,21125,,23.25
68.2,2625,,23.25
69,2625,,23.25
69.1,21122,,23.22
69.2,21122,,23.22
70,21122,,23.22
70.1,21120,,23.2
70.2,2620,,23.2
71,21120,,23.2
71.1,2619,,23.19
71.2,2619,,23.19
72,2619,,23.19
73.2,2618,,23.18
74.1,111117,,23.17
74.2,21117,,23.17
75,2617,,23.17
75.1,21117,,23.17
75.2,2617,,23.17
76,21117,,23.17
76.1,21121,,23.21
76.2,21121,,23.21
77,111121,,23.21
77.1,21126,,23.26
77.2,21125,,23.25
78,21126,,23.26
79.1,21132,,23.32
79.2,21132,,23.32
80,21132,,23.32
80.1,21130,,23.3
80.2,111130,,23.3
81,111130,,23.3
81.1,21131,,23.31
81.2,21131,,23.31
82,2631,,23.31
82.1,111132,,23.32
82.2,111132,,23.32
83,111132,,23.32
83.1,111131,,23.31
83.2,21131,,23.31
84,21131,,23.31
84.1,21125,,23.25
84.2,21126,,23.26
85,111126,,23.26
85.1,21126,,23.26
85.2,21126,,23.26
86,21126,,23.26
86.1,21124,,23.24
86.2,21124,,23.24
87,21124,,23.24
87.1,21126,,23.26
87.2,21125,,23.25
88,21126,,23.26
88.1,111129,,23.29
88.2,21129,,23.29
89,21129,,23.29
89.2,31128,,23.28
90.1,2629,,23.29
90.2,21129,,23.29
91,21129,,23.29
91.1,21130,,23.3
91.2,111130,,23.3
92,111130,,23.3
92.1,21134,,23.34
92.2,21134,,23.34
93,21134,,23.34
93.1,21130,,23.3
93.2,21130,,23.3
94,21130,,23.3
94.1,21130,,23.3
94.2,21130,,23.3
95,111130,,23.3
95.1,21125,,23.25
95.2,21125,,23.25
96,21125,,23.25
96.1,111121,,23.21
96.2,21121,,23.21
97,21121,,23.21
97.1,21123,,23.23
97.2,21123,,23.23
98,111123,,23.23
98.1,2618,,23.18
98.2,21118,,23.18
99,21118,,23.18
99.1,21119,,23.19
99.2,2619,,23.19
100,2619,,23.19
100.1,21117,,23.17
100.2,21117,,23.17
101,21117,,23.17
101.1,21118,,23.18
101.2,2618,,23.18
102.1,21119,,23.19
102.2,21119,,23.19
103,111119,,23.19
103.1,21122,,23.22
103.2,21122,,23.22
104,111122,,23.22
104.1,111125,,23.25
104.2,21125,,23.25
105,111125,,23.25
105.1,2624,,23.24
105.2,21124,,23.24
106,21124,,23.24
106.1,2630,,23.3
106.2,31130,,23.3
107,21130,,23.3
107.1,21131,,23.31
107.2,21131,,23.31
108,2631,,23.31
108.1,2631,,23.31
108.2,111131,,23.31
109,2631,,23.31
109.1,111131,,23.31
109.2,31131,,23.31
110,111131,,23.31
110.1,21129,,23.29
110.2,21129,,23.29
111,2629,,23.29
111.1,21128,,23.28
111.2,21128,,23.28
112.1,111130,,23.3
112.2,2630,,23.3
113,21130,,23.3
113.1,2631,,23.31
113.2,111131,,23.31
114,21131,,23.31
114.2,11628,,23.28
116.1,21131,,23.31
116.2,21131,,23.31
117,111131,,23.31
117.1,111137,,23.37
117.2,21137,,23.37
118,21137,,23.37
118.1,31139,,23.39
118.2,111139,,23.39
119,21139,,23.39
119.1,2637,,23.37
119.2,21137,,23.37
120,111137,,23.37
120.1,21135,,23.35
120.2,21135,,23.35
121,21135,,23.35
121.1,21136,,23.36
121.2,21136,,23.36
122,111136,,23.36
122.1,111138,,23.38
122.2,21138,,23.38
123.1,11638,,23.38
124.1,21136,,23.36
124.2,111136,,23.36
125,111136,,23.36
126,21128,,23.28
126.1,2329,,23.29
126.2,111129,,23.29
127,21129,,23.29
127.1,2630,,23.3
127.2,21130,,23.3
128,21130,,23.3
128.1,111130,,23.3
128.2,21130,,23.3
129,11630,,23.3
129.1,21129,,23.29
129.2,111129,,23.29
130,111129,,23.29
131.1,2630,,23.3
131.2,2630,,23.3
132,21130,,23.3
132.1,11627,,23.27
132.2,111127,,23.27
133,21127,,23.27
133.1,21129,,23.29
133.2,111129,,23.29
134,111129,,23.29
134.2,111127,,23.27
135.1,21126,,23.26
135.2,111125,,23.25
136,21125,,23.25
136.1,21125,,23.25
136.2,21125,,23.25
137,21125,,23.25
137.1,21126,,23.26
137.2,21126,,23.26
138,21126,,23.26
138.1,21125,,23.25
138.2,21125,,23.25
139,21125,,23.25
139.1,21125,,23.25
139.2,21125,,23.25
140,21125,,23.25
140.1,21127,,23.27
140.2,21127,,23.27
141,21127,,23.27
141.1,21130,,23.3
141.2,2630,,23.3
142,21130,,23.3
142.1,21131,,23.31
142.2,111131,,23.31
143,21131,,23.31
143.1,2628,,23.28
144.1,21125,,23.25
144.2,21125,,23.25
145,21125,,23.25
145.1,21124,,23.24
145.2,21124,,23.24
146,111124,,23.24
146.1,21124,,23.24
146.2,21124,,23.24
147,21124,,23.24
147.1,21122,,23.22
147.2,21122,,23.22
148,21122,,23.22
148.1,21125,,23.25
148.2,21125,,23.25
149,21125,,23.25
149.1,21125,,23.25
149.2,21125,,23.25
150,21125,,23.25
150.1,21125,,23.25
150.2,21125,,23.25
151,21125,,23.25
151.1,21126,,23.26
151.2,21126,,23.26
152,21126,,23.26
152.1,21125,,23.25
152.2,21125,,23.25
153,21125,,23.25
153.1,21125,,23.25
153.2,21125,,23.25
154,21125,,23.25
154.1,21134,,23.34
154.2,21134,,23.34
155,21134,,23.34
155.1,21136,,23.36
155.2,21136,,23.36
156,21136,,23.36
156.1,111132,,23.32
156.2,21132,,23.32
157,21132,,23.32
157.1,21132,,23.32
157.2,2632,,23.32
158,21132,,23.32
158.1,21133,,23.33
158.2,21133,,23.33
159,111133,,23.33
159.1,21136,,23.36
159.2,111136,,23.36
160,21136,,23.36
160.1,111137,,23.37
161.2,21137,,23.37
162,21137,,23.37
162.1,111131,,23.31
162.2,21131,,23.31
163,21131,,23.31
163.1,111126,,23.26
163.2,111126,,23.26
164,21126,,23.26
164.1,2525,,23.25
164.2,111125,,23.25
165,21125,,23.25
165.1,21124,,23.24
165.2,21124,,23.24
166,21124,,23.24
166.1,21123,,23.23
166.2,111123,,23.23
167,21123,,23.23
167.1,21123,,23.23
167.2,21123,,23.23
168,21123,,23.23
168.1,111127,,23.27
169.1,21125,,23.25
169.2,21125,,23.25
170,21125,,23.25
170.1,21123,,23.23
170.2,111123,,23.23
171,111123,,23.23
171.2,21127,,23.27
172,21127,,23.27
172.1,111134,,23.34
172.2,21134,,23.34
173,111134,,23.34
173.1,21134,,23.34
173.2,21134,,23.34
174,21134,,23.34
174.1,21127,,23.27
174.2,21127,,23.27
176,21128,,23.28
176.1,21132,,23.32
176.2,21132,,23.32
177,21132,,23.32
177.1,21133,,23.33
177.2,21133,,23.33
178,21133,,23.33
178.1,21133,,23.33
178.2,111133,,23.33
179,111133,,23.33
179.1,11934,,23.34
179.2,21134,,23.34
180,111134,,23.34
180.1,21130,,23.3
180.2,111130,,23.3
181,21130,,23.3
181.1,21131,,23.31
181.2,21131,,23.31
182,111131,,23.31
182.1,21139,,23.39
182.2,21139,,23.39
183,111139,,23.39
184.1,111132,,23.32
184.2,111132,,23.32
185,11632,,23.32
185.1,111134,,23.34
185.2,111134,,23.34
186,21134,,23.34
186.1,21134,,23.34
186.2,21134,,23.34
187,111134,,23.34
187.1,21135,,23.35
187.2,21135,,23.35
188,111135,,23.35
188.1,21134,,23.34
188.2,111134,,23.34
189,111134,,23.34
189.1,111135,,23.35
189.2,111135,,23.35
190,111135,,23.35
190.1,111134,,23.34
190.2,111134,,23.34
191,2634,,23.34
191.1,111133,,23.33
191.2,21133,,23.33
192,111133,,23.33
192.1,111135,,23.35
192.2,21135,,23.35
193,111136,,23.36
193.1,21133,,23.33
193.2,111133,,23.33
194,111133,,23.33
194.1,111135,,23.35
194.2,21135,,23.35
195,111135,,23.35
195.1,31129,,23.29
195.2,21129,,23.29
196,111129,,23.29
196.1,21131,,23.31
196.2,21131,,23.31
197,21131,,23.31
197.1,21125,,23.25
198,111125,,23.25
198.1,21126,,23.26
198.2,11021125,,23.25
199,11021124,,23.24
199.1,7021122,,23.22
199.2,111121122,,23.22
200,1111111122,,23.22
200.1,1102822,,23.22
201,1102822,,23.22
201.2,1111111119,,23.19
202,11111119,,23.19
202.1,112111119,,23.19
202.2,11111119,,23.19
203,1111111119,,23.19
203.1,21121,,23.21
205.1,111119,,23.19
205.2,111119,,23.19
206,11111119,,23.19
206.1,11111119,,23.19
206.2,1111111119,,23.19
207.1,1111020,,23.2
207.2,111120,,23.2
208,11111120,,23.2
208.1,111120,,23.2
209.1,110111125,,23.25
210,1111111123,,23.23
210.2,111122,,23.22
211,1111111122,,23.22
211.1,11111122,,23.22
212,1111111123,,23.23
212.2,1111111125,,23.25
213,110111125,,23.25
213.1,1111111125,,23.25
213.2,1111111125,,23.25
214,1111111124,,23.24
214.1,1111111124,,23.24
214.2,1111111124,,23.24
215,11111123,,23.23
215.1,111123,,23.23
215.2,111123,,23.23
216.1,111124,,23.24
216.2,1111111124,,23.24
217,1111111124,,23.24
217.1,1111111122,,23.22
217.2,1111111122,,23.22
218,1111111123,,23.23
218.1,1111111123,,23.23
218.2,1111111123,,23.23
219,1111111123,,23.23
221.1,111117,,23.17
221.2,11111111,,23.11
222.1,111115,,23.15
222.2,11111115,,23.15
223,111115,,23.15
223.1,11615,,23.15
223.2,111115,,23.15
224,111115,,23.15
224.1,21115,,23.15
224.2,21115,,23.15
225,21115,,23.15
225.1,21114,,23.14
225.2,21114,,23.14
226,1111110,,23.1
226.1,21112,,23.12
226.2,111112,,23.12
227.1,21117,,23.17
228.1,111117,,23.17
228.2,21117,,23.17
229,111111,,23.11
229.1,21124,,23.24
229.2,21124,,23.24
230,111124,,23.24
231.1,111132,,23.32
231.2,110111132,,23.32
232.1,110111131,,23.31
232.2,111131,,23.31
233,111131,,23.31
233.1,111131,,23.31
233.2,111131,,23.31
234,111131,,23.31
234.1,11111135,,23.35
234.2,11111135,,23.35
235,111135,,23.35
235.1,31135,,23.35
235.2,111135,,23.35
236,111135,,23.35
237,111138,,23.38
237.2,11038,,23.38
238.1,11039,,23.39
238.2,111139,,23.39
239,111139,,23.39
239.1,11636,,23.36
239.2,111135,,23.35
240.1,31132,,23.32
240.2,21132,,23.32
241.2,21127,,23.27
242,21127,,23.27
242.1,31127,,23.27
242.2,21127,,23.27
243,111127,,23.27
243.1,111123,,23.23
243.2,21123,,23.23
244.1,21121,,23.21
244.2,21121,,23.21
245.1,21113,,23.13
245.2,21113,,23.13
246,21113,,23.13
246.1,21113,,23.13
246.2,21113,,23.13
247,21111,,23.11
247.1,21111,,23.11
247.2,111111,,23.11
248,111111,,23.11
248.2,111116,,23.16
249.1,111120,,23.2
249.2,31120,,23.2
250.1,111116,,23.16
250.2,111116,,23.16
251.1,111123,,23.23
251.2,111123,,23.23
252,111123,,23.23
252.1,111126,,23.26
252.2,111126,,23.26
253,111135,,23.35
253.1,111134,,23.34
253.2,111134,,23.34
254,111134,,23.34
254.1,31133,,23.33
254.2,111133,,23.33
255,111133,,23.33
255.1,111136,,23.36
255.2,111136,,23.36
256,111135,,23.35
256.1,111135,,23.35
256.2,111135,,23.35
257,111135,,23.35
258,111131,,23.31
258.1,111141,,23.41
258.2,111141,,23.41
259,111141,,23.41
260,111130,,23.3
260.1,111130,,23.3
260.2,111130,,23.3
261.1,111126,,23.26
261.2,111126,,23.26
262,111126,,23.26
262.1,111126,,23.26
262.2,111126,,23.26
263,111126,,23.26
263.1,21126,,23.26
263.2,111126,,23.26
264,111125,,23.25
264.1,111124,,23.24
264.2,111124,,23.24
265,111124,,23.24
265.1,111124,,23.24
265.2,111124,,23.24
266,111125,,23.25
266.1,111125,,23.25
266.2,111125,,23.25
267,111121,,23.21
267.1,111121,,23.21
267.2,111121,,23.21
268,111116,,23.16
268.1,111116,,23.16
268.2,111116,,23.16
269,111114,,23.14
269.1,111114,,23.14
269.2,111114,,23.14
270.1,21117,,23.17
272,111123,,23.23
272.1,111123,,23.23
272.2,111123,,23.23
273,111129,,23.29
273.1,111122,,23.22
273.2,111122,,23.22
274,111123,,23.23
274.1,111123,,23.23
274.2,111123,,23.23
275,31127,,23.27
275.2,111127,,23.27
276,111139,,23.39
276.1,21139,,23.39
276.2,111139,,23.39
277,111141,,23.41
277.1,111141,,23.41
277.2,11641,,23.41
278,111139,,23.39
278.1,111139,,23.39
278.2,111139,,23.39
279,111135,,23.35
279.1,111135,,23.35
279.2,111135,,23.35
280,111135,,23.35
280.1,111134,,23.34
280.2,111134,,23.34
281,111134,,23.34
281.1,111134,,23.34
281.2,31134,,23.34
282,111132,,23.32
282.1,111132,,23.32
282.2,111132,,23.32
283,111131,,23.31
283.1,31131,,23.31
283.2,111131,,23.31
284,111130,,23.3
284.1,111130,,23.3
284.2,111130,,23.3
285,111127,,23.27
285.1,111127,,23.27
285.2,111127,,23.27
286.1,111129,,23.29
286.2,31129,,23.29
287,111133,,23.33
287.1,111133,,23.33
287.2,111133,,23.33
288,111133,,23.33
288.1,111133,,23.33
288.2,111133,,23.33
289,111123,,23.23
289.1,111129,,23.29
289.2,111129,,23.29
290,111130,,23.3
290.1,111130,,23.3
290.2,111130,,23.3
291,111131,,23.31
291.1,111131,,23.31
291.2,111131,,23.31
292.1,111129,,23.29
292.2,111129,,23.29
293,21131,,23.31
293.1,21131,,23.31
293.2,111131,,23.31
294,21131,,23.31
294.1,21133,,23.33
294.2,21133,,23.33
295,21131,,23.31
295.1,21131,,23.31
295.2,111131,,23.31
296,111131,,23.31
296.1,111129,,23.29
296.2,31129,,23.29
297,111130,,23.3
297.1,11111130,,23.3
297.2,11111130,,23.3
298,11631,,23.31
298.2,111121,,23.21
299,11025,,23.25
299.1,111125,,23.25
299.2,111125,,23.25
300,111121,,23.21
300.1,21121,,23.21
300.2,21121,,23.21
301,21121,,23.21
301.1,21127,,23.27
301.2,21127,,23.27
