frame,predicted_digit,,last_4_digits
1,21131,,23.31
1.1,21131,,23.31
1.2,11131,,23.31
2,2331,,23.31
2.1,21131,,23.31
2.2,2134,,23.34
3,21134,,23.34
3.1,21134,,23.34
3.2,21134,,23.34
4,9134,,23.34
4.1,21131,,23.31
5,21131,,23.31
5.2,2132,,23.32
6.1,21133,,23.33
6.2,9133,,23.33
8.1,21121,,23.21
8.2,2121,,23.21
9.1,21129,,23.29
9.2,21129,,23.29
10,21129,,23.29
10.2,2127,,23.27
11.1,2133,,23.33
12.1,2132,,23.32
12.2,21132,,23.32
13,21132,,23.32
13.1,2135,,23.35
13.2,21135,,23.35
14,21135,,23.35
14.1,21135,,23.35
14.2,21135,,23.35
15,111135,,23.35
15.1,21135,,23.35
15.2,21135,,23.35
16,21135,,23.35
16.2,2339,,23.39
17.2,21149,,23.49
18,21149,,23.49
18.1,21143,,23.43
19,9143,,23.43
19.1,9339,,23.39
19.2,2139,,23.39
20,111139,,23.39
20.1,21139,,23.39
20.2,2139,,23.39
21.1,21131,,23.31
21.2,21131,,23.31
22,21131,,23.31
22.1,2129,,23.29
22.2,2129,,23.29
23,2129,,23.29
23.2,2129,,23.29
24,21129,,23.29
24.1,2125,,23.25
24.2,21125,,23.25
25,9125,,23.25
25.1,21119,,23.19
26,2119,,23.19
28,21115,,23.15
28.1,2119,,23.19
30,21125,,23.25
30.1,21121,,23.21
30.2,2321,,23.21
31,2121,,23.21
31.1,2121,,23.21
31.2,21121,,23.21
32,2121,,23.21
32.1,21121,,23.21
32.2,21121,,23.21
33,2121,,23.21
33.1,21130,,23.3
33.2,21130,,23.3
34,2330,,23.3
34.1,21135,,23.35
34.2,21135,,23.35
35,21135,,23.35
35.1,21132,,23.32
35.2,21132,,23.32
36,2332,,23.32
36.2,21133,,23.33
37,2133,,23.33
37.1,21125,,23.25
37.2,21125,,23.25
38,2125,,23.25
38.1,21125,,23.25
38.2,2125,,23.25
39,2125,,23.25
40.1,2331,,23.31
40.2,2331,,23.31
41,21131,,23.31
41.1,21135,,23.35
41.2,2335,,23.35
42,21135,,23.35
42.1,2332,,23.32
42.2,2332,,23.32
43,2332,,23.32
44,2331,,23.31
44.1,21131,,23.31
44.2,2331,,23.31
45,2131,,23.31
45.1,2333,,23.33
45.2,21133,,23.33
46,2333,,23.33
46.1,21133,,23.33
46.2,21132,,23.32
47,21132,,23.32
47.2,21131,,23.31
48.1,2336,,23.36
48.2,111125,,23.25
49,11305,,23.05
49.1,111125,,23.25
49.2,111125,,23.25
50,21125,,23.25
50.1,2324,,23.24
50.2,111124,,23.24
51,21124,,23.24
51.1,21125,,23.25
51.2,21125,,23.25
52,21125,,23.25
52.2,21131,,23.31
53.1,21131,,23.31
53.2,21134,,23.34
54,21134,,23.34
54.1,21134,,23.34
54.2,21134,,23.34
55,21134,,23.34
55.1,21134,,23.34
55.2,21134,,23.34
56,21134,,23.34
56.1,21135,,23.35
56.2,21135,,23.35
57,21135,,23.35
57.1,21133,,23.33
57.2,2433,,23.33
58,21133,,23.33
58.1,21134,,23.34
58.2,21134,,23.34
59,21134,,23.34
59.1,21134,,23.34
59.2,21134,,23.34
60,2334,,23.34
60.1,21134,,23.34
60.2,21134,,23.34
61,21134,,23.34
61.1,21134,,23.34
61.2,21134,,23.34
62,21134,,23.34
62.1,21135,,23.35
62.2,21135,,23.35
63,21135,,23.35
63.1,21135,,23.35
63.2,21135,,23.35
64,21135,,23.35
64.1,21139,,23.39
64.2,111139,,23.39
65,21139,,23.39
65.1,21137,,23.37
66.1,21135,,23.35
66.2,111135,,23.35
67,21135,,23.35
67.1,21135,,23.35
67.2,21135,,23.35
68,21135,,23.35
68.1,2333,,23.33
68.2,2333,,23.33
69,2333,,23.33
69.1,21129,,23.29
71.1,21129,,23.29
71.2,2329,,23.29
72,2329,,23.29
73.1,21121,,23.21
73.2,2321,,23.21
74,2121,,23.21
74.1,21130,,23.3
74.2,2330,,23.3
75,2330,,23.3
75.1,2129,,23.29
75.2,2329,,23.29
76,21129,,23.29
76.1,2333,,23.33
77,2335,,23.35
77.1,21135,,23.35
77.2,2339,,23.39
78,2339,,23.39
79.1,2344,,23.44
79.2,21144,,23.44
80,2344,,23.44
80.1,21141,,23.41
80.2,21141,,23.41
81,2341,,23.41
81.1,21141,,23.41
81.2,21141,,23.41
82.1,2335,,23.35
82.2,2335,,23.35
83,2335,,23.35
83.1,2335,,23.35
83.2,2335,,23.35
84,2336,,23.36
84.1,2335,,23.35
84.2,21136,,23.36
85,2336,,23.36
85.2,2332,,23.32
86.2,21132,,23.32
87,21132,,23.32
87.1,2327,,23.27
87.2,2321,,23.21
88,21127,,23.27
88.1,2331,,23.31
88.2,21131,,23.31
89,2331,,23.31
89.1,21134,,23.34
89.2,21134,,23.34
90,2334,,23.34
90.1,21139,,23.39
90.2,21139,,23.39
91,21139,,23.39
91.1,21140,,23.4
91.2,2340,,23.4
92,21140,,23.4
92.1,21135,,23.35
92.2,21135,,23.35
93,21135,,23.35
93.1,21139,,23.39
94,21139,,23.39
