frame,predicted_digit,,last_4_digits
119.1,21114,,23.14
119.2,31114,,23.14
120,21114,,23.14
120.2,111115,,23.15
121,21115,,23.15
121.2,21116,,23.16
122.1,21109,,23.09
123,2309,,23.09
123.1,3808,,23.08
123.2,111108,,23.08
124,2021108,,23.08
124.2,21101,,23.01
125,21103,,23.03
125.1,21109,,23.09
126,21108,,23.08
126.2,802811,,23.11
128.1,11021114,,23.14
128.2,2814,,23.14
129,111114,,23.14
130,11015,,23.15
130.1,2811,,23.11
131,11811,,23.11
132,2021111,,23.11
132.1,111113,,23.13
133,2818,,23.18
134.1,2119,,23.19
134.2,21119,,23.19
135,2819,,23.19
135.1,11015,,23.15
135.2,21115,,23.15
136,21115,,23.15
136.1,2813,,23.13
136.2,111118,,23.18
137,11021118,,23.18
137.1,21111,,23.11
137.2,2811,,23.11
138.1,21116,,23.16
139.1,21115,,23.15
139.2,1131115,,23.15
140,21115,,23.15
140.1,111118,,23.18
140.2,2818,,23.18
141,2818,,23.18
141.1,21114,,23.14
141.2,21114,,23.14
142,21114,,23.14
142.1,21101,,23.01
143,21101,,23.01
143.1,2004,,23.04
143.2,2804,,23.04
144,111104,,23.04
144.1,21105,,23.05
145,2805,,23.05
145.1,21108,,23.08
145.2,111108,,23.08
146,21108,,23.08
146.1,21105,,23.05
146.2,2005,,23.05
147,2805,,23.05
147.2,111101,,23.01
148.1,2803,,23.03
148.2,21101,,23.01
150.1,21115,,23.15
150.2,21115,,23.15
151,2031115,,23.15
151.1,21111,,23.11
152.1,111119,,23.19
152.2,21118,,23.18
153,21119,,23.19
154.2,21114,,23.14
155,21114,,23.14
155.1,21115,,23.15
155.2,2021115,,23.15
156,21115,,23.15
156.1,2820,,23.2
156.2,2820,,23.2
157,2820,,23.2
158,2021111,,23.11
158.1,2814,,23.14
158.2,21114,,23.14
159,21114,,23.14
160,31115,,23.15
160.1,21119,,23.19
160.2,21118,,23.18
161,21118,,23.18
161.1,31120,,23.2
161.2,21120,,23.2
162,1102820,,23.2
162.1,21118,,23.18
163,21118,,23.18
163.1,11021118,,23.18
163.2,21119,,23.19
164,21119,,23.19
164.1,21115,,23.15
164.2,2015,,23.15
165,21115,,23.15
166.2,2810,,23.1
167,2810,,23.1
167.1,11011818,,23.18
167.2,21118,,23.18
169.2,21113,,23.13
170.1,21118,,23.18
170.2,21118,,23.18
171,31118,,23.18
171.1,21118,,23.18
171.2,21118,,23.18
172.1,21116,,23.16
172.2,21116,,23.16
173,2616,,23.16
173.1,21121,,23.21
175,21125,,23.25
175.2,21121,,23.21
177.1,2821,,23.21
178,2021,,23.21
179.1,2825,,23.25
179.2,2025,,23.25
182,11021124,,23.24
182.1,21120,,23.2
182.2,21120,,23.2
183,2820,,23.2
183.1,111121,,23.21
183.2,21121,,23.21
184.1,11021119,,23.19
184.2,21119,,23.19
185,21119,,23.19
185.1,21119,,23.19
185.2,2819,,23.19
186,2319,,23.19
186.1,11816,,23.16
186.2,21116,,23.16
187,21116,,23.16
187.2,2016,,23.16
188,111118,,23.18
188.1,2818,,23.18
188.2,21118,,23.18
189,21118,,23.18
189.1,2818,,23.18
189.2,21113,,23.13
190,111118,,23.18
190.1,21115,,23.15
190.2,2815,,23.15
191,2815,,23.15
191.2,21119,,23.19
192.2,21114,,23.14
193,21114,,23.14
193.1,21115,,23.15
194,2815,,23.15
196.1,21108,,23.08
196.2,21108,,23.08
197,21108,,23.08
197.1,21114,,23.14
197.2,2614,,23.14
198,21114,,23.14
198.1,2814,,23.14
198.2,2814,,23.14
199,21114,,23.14
199.1,11021118,,23.18
200.1,11021115,,23.15
200.2,2815,,23.15
201,2815,,23.15
201.1,21118,,23.18
201.2,111113,,23.13
202,21118,,23.18
202.2,21118,,23.18
203,111118,,23.18
203.2,2821,,23.21
204,21121,,23.21
204.1,11021126,,23.26
205,11021125,,23.25
205.1,111120,,23.2
205.2,112820,,23.2
206,21120,,23.2
207.1,21114,,23.14
207.2,21114,,23.14
208,21114,,23.14
208.1,2811,,23.11
208.2,2817,,23.17
209,21111,,23.11
210.1,11810,,23.1
210.2,21110,,23.1
211.1,21104,,23.04
211.2,21104,,23.04
212,111104,,23.04
212.1,2800,,23
212.2,21100,,23
213,2800,,23
213.1,21104,,23.04
213.2,2804,,23.04
214,2004,,23.04
214.2,21100,,23
215.2,111111,,23.11
216,21111,,23.11
216.1,11818,,23.18
216.2,2818,,23.18
217.1,112216,,23.16
218.1,11021118,,23.18
218.2,21118,,23.18
219.1,111119,,23.19
219.2,21119,,23.19
220,21119,,23.19
221,202217,,23.17
221.2,21111,,23.11
222,2811,,23.11
222.1,111118,,23.18
222.2,2818,,23.18
223,2818,,23.18
223.1,1121118,,23.18
224,11818,,23.18
224.1,111106,,23.06
225,2806,,23.06
225.2,111101,,23.01
226.1,2606,,23.06
226.2,21106,,23.06
227.1,2710,,23.1
227.2,21110,,23.1
229.1,21108,,23.08
229.2,111109,,23.09
230,21109,,23.09
230.1,2004,,23.04
230.2,2804,,23.04
231,21104,,23.04
231.1,1121104,,23.04
231.2,21104,,23.04
232,111104,,23.04
232.1,2808,,23.08
232.2,2008,,23.08
233,21108,,23.08
233.1,11021106,,23.06
233.2,21106,,23.06
234,21105,,23.05
234.1,21108,,23.08
234.2,2808,,23.08
235,21108,,23.08
235.1,21105,,23.05
235.2,21105,,23.05
236,21105,,23.05
236.1,2808,,23.08
236.2,111108,,23.08
237,111108,,23.08
237.1,2005,,23.05
237.2,21105,,23.05
238,21105,,23.05
238.1,111104,,23.04
238.2,2804,,23.04
240.1,2808,,23.08
241,111103,,23.03
241.1,2804,,23.04
241.2,21104,,23.04
242,21104,,23.04
242.1,2804,,23.04
242.2,2804,,23.04
243,11004,,23.04
244,2305,,23.05
244.1,111108,,23.08
244.2,21108,,23.08
245,2308,,23.08
245.2,2813,,23.13
246,31118,,23.18
246.1,2815,,23.15
246.2,2815,,23.15
247,21115,,23.15
247.1,2818,,23.18
247.2,2818,,23.18
248,2818,,23.18
248.1,31115,,23.15
248.2,21115,,23.15
249,21115,,23.15
249.2,2818,,23.18
250,2318,,23.18
250.1,21111,,23.11
251.1,21108,,23.08
251.2,21108,,23.08
252,21109,,23.09
252.1,2811,,23.11
253.1,21118,,23.18
254,111118,,23.18
254.1,21114,,23.14
254.2,2814,,23.14
255,21114,,23.14
255.1,21115,,23.15
255.2,111115,,23.15
256,21115,,23.15
256.1,31118,,23.18
257.1,21120,,23.2
257.2,2820,,23.2
258,2820,,23.2
259.1,21115,,23.15
259.2,21115,,23.15
260,21115,,23.15
260.1,21115,,23.15
260.2,2815,,23.15
261,21115,,23.15
261.1,21118,,23.18
261.2,21113,,23.13
262,21118,,23.18
262.1,31115,,23.15
262.2,21115,,23.15
263,111115,,23.15
263.1,2815,,23.15
264.1,21115,,23.15
264.2,2815,,23.15
265,21115,,23.15
265.2,21113,,23.13
267,21111,,23.11
267.1,21124,,23.24
267.2,21124,,23.24
268,1121124,,23.24
268.1,21119,,23.19
268.2,21119,,23.19
269,111119,,23.19
269.1,112028,,23.28
269.2,21128,,23.28
270,111138,,23.38
270.1,21120,,23.2
270.2,21120,,23.2
271,2320,,23.2
271.1,21119,,23.19
271.2,21118,,23.18
272,2021119,,23.19
273.1,2820,,23.2
274,21120,,23.2
274.1,21120,,23.2
274.2,21127,,23.27
275,21120,,23.2
275.1,21114,,23.14
275.2,21114,,23.14
276,11814,,23.14
276.1,21118,,23.18
276.2,21119,,23.19
277.1,1121118,,23.18
277.2,21118,,23.18
278,21118,,23.18
278.1,1111813,,23.13
278.2,2218,,23.18
279,2818,,23.18
280.1,2815,,23.15
280.2,111111815,,23.15
281.1,111114,,23.14
281.2,2814,,23.14
282,21114,,23.14
282.2,21113,,23.13
283.1,1121121,,23.21
283.2,21121,,23.21
284,11111121,,23.21
285.2,2815,,23.15
286.2,2319,,23.19
287,21119,,23.19
287.1,21121,,23.21
287.2,2321,,23.21
288.1,31115,,23.15
288.2,2815,,23.15
289,111115,,23.15
289.1,2808,,23.08
289.2,21108,,23.08
290,112809,,23.09
290.1,31105,,23.05
290.2,21105,,23.05
291,2021105,,23.05
291.1,2805,,23.05
291.2,2005,,23.05
292,21105,,23.05
292.1,21108,,23.08
292.2,2808,,23.08
293,21108,,23.08
293.1,2803,,23.03
294.1,21108,,23.08
294.2,2808,,23.08
295,2021108,,23.08
295.1,2804,,23.04
295.2,21104,,23.04
296,21104,,23.04
296.1,2808,,23.08
296.2,21108,,23.08
297,2008,,23.08
297.1,2814,,23.14
297.2,11021114,,23.14
299,21111,,23.11
299.1,3615,,23.15
300,3215,,23.15
300.1,2816,,23.16
300.2,11115,,23.15
301.1,21114,,23.14
301.2,2814,,23.14
302,2814,,23.14
302.1,2815,,23.15
302.2,2815,,23.15
