frame,predicted_digit,,last_4_digits
97.2,2310,,23.1
98,21110,,23.1
98.1,21110,,23.1
98.2,21108,,23.08
99.2,21103,,23.03
100,2303,,23.03
100.1,21103,,23.03
100.2,21104,,23.04
101,21104,,23.04
101.1,21104,,23.04
101.2,21106,,23.06
102,2306,,23.06
102.1,21105,,23.05
102.2,2304,,23.04
103,2304,,23.04
103.1,21104,,23.04
103.2,21110,,23.1
104,21110,,23.1
104.1,21110,,23.1
104.2,21113,,23.13
105,21113,,23.13
105.1,21113,,23.13
105.2,2322,,23.22
106,2622,,23.22
106.1,21122,,23.22
106.2,21125,,23.25
107.1,21125,,23.25
107.2,21121,,23.21
108,21121,,23.21
108.1,21121,,23.21
108.2,21129,,23.29
109,21129,,23.29
109.1,2929,,23.29
109.2,2329,,23.29
110,21129,,23.29
110.1,21129,,23.29
110.2,21132,,23.32
111,2632,,23.32
111.1,21132,,23.32
111.2,21124,,23.24
112,21124,,23.24
112.1,21124,,23.24
112.2,21123,,23.23
113,21123,,23.23
113.1,21123,,23.23
113.2,21121,,23.21
114,21121,,23.21
114.1,21121,,23.21
114.2,21119,,23.19
115,21119,,23.19
115.1,21119,,23.19
115.2,21123,,23.23
116,21123,,23.23
116.1,21123,,23.23
116.2,21123,,23.23
117,21123,,23.23
117.1,21123,,23.23
117.2,2320,,23.2
118,2320,,23.2
118.1,21120,,23.2
118.2,21115,,23.15
119,21115,,23.15
119.1,2315,,23.15
119.2,2321,,23.21
120,21121,,23.21
120.1,21121,,23.21
120.2,21124,,23.24
121,21124,,23.24
121.1,21124,,23.24
121.2,21120,,23.2
122,21120,,23.2
122.1,21120,,23.2
122.2,21122,,23.22
123,11021122,,23.22
123.1,21122,,23.22
123.2,21121,,23.21
124,21121,,23.21
124.1,21121,,23.21
125.2,21124,,23.24
126,21124,,23.24
126.1,2324,,23.24
126.2,21131,,23.31
127,21131,,23.31
127.1,21131,,23.31
127.2,21130,,23.3
128,21130,,23.3
128.1,21130,,23.3
128.2,21128,,23.28
129.2,21129,,23.29
130,21129,,23.29
130.1,21129,,23.29
130.2,21131,,23.31
131,2631,,23.31
131.1,21131,,23.31
131.2,21130,,23.3
132,21130,,23.3
132.1,21130,,23.3
132.2,21135,,23.35
133,21135,,23.35
133.1,21135,,23.35
133.2,21129,,23.29
134,21129,,23.29
134.1,21129,,23.29
134.2,21123,,23.23
135,21123,,23.23
135.1,21123,,23.23
135.2,21124,,23.24
136,21124,,23.24
136.1,2324,,23.24
136.2,21120,,23.2
137,2620,,23.2
137.1,21120,,23.2
137.2,21121,,23.21
138,2321,,23.21
138.1,21121,,23.21
139,21118,,23.18
139.2,21119,,23.19
140,2319,,23.19
140.1,21119,,23.19
140.2,2919,,23.19
141,21119,,23.19
141.1,21119,,23.19
141.2,2321,,23.21
142,21121,,23.21
142.1,21121,,23.21
142.2,21122,,23.22
143,21122,,23.22
143.1,21122,,23.22
143.2,21121,,23.21
144,2921,,23.21
144.1,21121,,23.21
144.2,21125,,23.25
145,21125,,23.25
145.1,21125,,23.25
145.2,21122,,23.22
146,2322,,23.22
146.1,21122,,23.22
146.2,21123,,23.23
147,21123,,23.23
147.1,21123,,23.23
147.2,21120,,23.2
148,2920,,23.2
148.1,21120,,23.2
148.2,2915,,23.15
149,21115,,23.15
149.1,21115,,23.15
149.2,2311,,23.11
150,2311,,23.11
150.1,21111,,23.11
150.2,21115,,23.15
151,21116,,23.16
151.1,21115,,23.15
152.2,21119,,23.19
153,21119,,23.19
153.1,2619,,23.19
153.2,2619,,23.19
154,21119,,23.19
154.1,2619,,23.19
154.2,21121,,23.21
155,21121,,23.21
155.1,21121,,23.21
155.2,21119,,23.19
156,21119,,23.19
156.1,21119,,23.19
156.2,21123,,23.23
157,21123,,23.23
157.1,21123,,23.23
157.2,21124,,23.24
158,21124,,23.24
158.1,21124,,23.24
158.2,21125,,23.25
159,2325,,23.25
159.1,21126,,23.26
159.2,21121,,23.21
160,21121,,23.21
160.1,2621,,23.21
160.2,21124,,23.24
161,21124,,23.24
161.1,2624,,23.24
161.2,21122,,23.22
162,21122,,23.22
162.1,21122,,23.22
162.2,21118,,23.18
163.2,21122,,23.22
164,2322,,23.22
164.1,2622,,23.22
164.2,21118,,23.18
165.2,2313,,23.13
166,21113,,23.13
166.1,21113,,23.13
166.2,2611,,23.11
167,21111,,23.11
167.1,21111,,23.11
167.2,21113,,23.13
168,21113,,23.13
168.1,21113,,23.13
168.2,21114,,23.14
169,21114,,23.14
169.1,2614,,23.14
169.2,21119,,23.19
170,21119,,23.19
170.1,21119,,23.19
170.2,2625,,23.25
171,2325,,23.25
171.1,21126,,23.26
172,21129,,23.29
172.2,21133,,23.33
173,21133,,23.33
173.1,21133,,23.33
173.2,21136,,23.36
174,21136,,23.36
174.1,2335,,23.35
175.1,21138,,23.38
175.2,21133,,23.33
176,21133,,23.33
176.1,21133,,23.33
176.2,21134,,23.34
177,21134,,23.34
177.1,21134,,23.34
177.2,2330,,23.3
178,21130,,23.3
178.1,21130,,23.3
178.2,21123,,23.23
179,21123,,23.23
179.1,21123,,23.23
179.2,21121,,23.21
180,21121,,23.21
180.1,21121,,23.21
180.2,2319,,23.19
181,21119,,23.19
181.1,21119,,23.19
181.2,21122,,23.22
182,21122,,23.22
182.1,21122,,23.22
182.2,21117,,23.17
183,21111,,23.11
183.1,21117,,23.17
183.2,21123,,23.23
184,21123,,23.23
184.1,21123,,23.23
184.2,21125,,23.25
185,21126,,23.26
185.1,21126,,23.26
185.2,2332,,23.32
186,21132,,23.32
186.1,21132,,23.32
186.2,21135,,23.35
187,21135,,23.35
187.1,21135,,23.35
187.2,21135,,23.35
188,21135,,23.35
188.1,21135,,23.35
188.2,2335,,23.35
189,21135,,23.35
189.1,21136,,23.36
189.2,2332,,23.32
190,21132,,23.32
190.1,21132,,23.32
190.2,21131,,23.31
191.1,21137,,23.37
192,21135,,23.35
192.1,21135,,23.35
192.2,21131,,23.31
193,2631,,23.31
193.1,21131,,23.31
193.2,21122,,23.22
194,21122,,23.22
194.1,21122,,23.22
194.2,21122,,23.22
195,21122,,23.22
195.1,21122,,23.22
195.2,2620,,23.2
196,2320,,23.2
196.1,21120,,23.2
196.2,21119,,23.19
197,21119,,23.19
197.1,21119,,23.19
197.2,21119,,23.19
198,21119,,23.19
198.1,21119,,23.19
198.2,21114,,23.14
199,21114,,23.14
199.1,21114,,23.14
199.2,21110,,23.1
200,21110,,23.1
200.1,21110,,23.1
200.2,21115,,23.15
201,21115,,23.15
201.1,21115,,23.15
201.2,21118,,23.18
202.2,21114,,23.14
203,2614,,23.14
203.1,21114,,23.14
203.2,2616,,23.16
204,21115,,23.15
204.1,2616,,23.16
204.2,2616,,23.16
205,2616,,23.16
205.1,2616,,23.16
206.2,2618,,23.18
207.2,21119,,23.19
208,21119,,23.19
208.1,21119,,23.19
209,2618,,23.18
209.2,21120,,23.2
210,21120,,23.2
210.1,21120,,23.2
210.2,2625,,23.25
211,21125,,23.25
211.1,21125,,23.25
211.2,21124,,23.24
212,21124,,23.24
212.1,2624,,23.24
212.2,2622,,23.22
213,21122,,23.22
213.1,21122,,23.22
213.2,2620,,23.2
214,2620,,23.2
214.1,2620,,23.2
214.2,2625,,23.25
215,21125,,23.25
215.1,21125,,23.25
215.2,21125,,23.25
216,21125,,23.25
216.1,21125,,23.25
216.2,21121,,23.21
217,21121,,23.21
217.1,2621,,23.21
217.2,21126,,23.26
218,2626,,23.26
218.1,21126,,23.26
218.2,21121,,23.21
219,2621,,23.21
219.1,21121,,23.21
219.2,21119,,23.19
220,2619,,23.19
220.1,21119,,23.19
221.2,21119,,23.19
222,2619,,23.19
222.1,2319,,23.19
222.2,21113,,23.13
223,2313,,23.13
223.1,21113,,23.13
223.2,2316,,23.16
224,21116,,23.16
224.1,2616,,23.16
224.2,21112,,23.12
225,21112,,23.12
225.1,2612,,23.12
225.2,21113,,23.13
226,2313,,23.13
226.1,21113,,23.13
226.2,21115,,23.15
227,21115,,23.15
227.1,21115,,23.15
227.2,21116,,23.16
228,21116,,23.16
228.1,21115,,23.15
228.2,21116,,23.16
229,21116,,23.16
229.1,21116,,23.16
229.2,21111,,23.11
230,21111,,23.11
230.1,2611,,23.11
230.2,2619,,23.19
231,21119,,23.19
231.1,2619,,23.19
231.2,2619,,23.19
232,21119,,23.19
232.1,21119,,23.19
232.2,21121,,23.21
233,21121,,23.21
233.1,21121,,23.21
233.2,21122,,23.22
234,2622,,23.22
234.1,21122,,23.22
234.2,21125,,23.25
235,21125,,23.25
235.1,21125,,23.25
236.2,21121,,23.21
237.1,21121,,23.21
237.2,21125,,23.25
238,2625,,23.25
238.1,21125,,23.25
238.2,21130,,23.3
239,2630,,23.3
239.1,21130,,23.3
239.2,21126,,23.26
240,21126,,23.26
240.1,2626,,23.26
240.2,21121,,23.21
241,21121,,23.21
241.1,21121,,23.21
241.2,21122,,23.22
242,21122,,23.22
242.1,21122,,23.22
242.2,21122,,23.22
243,21122,,23.22
243.1,21122,,23.22
243.2,21119,,23.19
244,21119,,23.19
244.1,21119,,23.19
244.2,21123,,23.23
245,21123,,23.23
245.1,2623,,23.23
245.2,21121,,23.21
246,2621,,23.21
246.2,21124,,23.24
247,21124,,23.24
247.1,21124,,23.24
247.2,21125,,23.25
248,11021125,,23.25
248.1,21125,,23.25
248.2,21129,,23.29
249,21129,,23.29
249.1,111129,,23.29
249.2,111126,,23.26
250,21126,,23.26
250.1,21126,,23.26
250.2,21125,,23.25
251,2825,,23.25
251.1,2825,,23.25
251.2,2825,,23.25
252,2825,,23.25
252.1,2325,,23.25
252.2,21125,,23.25
253,21126,,23.26
253.1,21126,,23.26
253.2,21121,,23.21
254,2621,,23.21
254.1,21121,,23.21
254.2,21121,,23.21
255,21121,,23.21
255.1,21121,,23.21
255.2,21121,,23.21
256,21121,,23.21
256.1,21121,,23.21
256.2,21120,,23.2
257,21120,,23.2
257.1,21120,,23.2
257.2,21119,,23.19
258,21119,,23.19
258.1,2619,,23.19
258.2,2619,,23.19
259,2619,,23.19
259.1,2619,,23.19
260,2611,,23.11
260.1,21111,,23.11
260.2,21115,,23.15
261,21115,,23.15
261.1,21115,,23.15
261.2,2611,,23.11
262,21111,,23.11
262.1,2611,,23.11
262.2,21111,,23.11
263,21111,,23.11
263.1,21111,,23.11
264.2,21121,,23.21
265,21121,,23.21
265.1,21121,,23.21
266,21111,,23.11
266.1,21111,,23.11
266.2,2618,,23.18
267,21119,,23.19
267.1,21119,,23.19
268.2,21119,,23.19
269,21119,,23.19
269.1,21119,,23.19
269.2,21120,,23.2
270,21120,,23.2
270.1,21120,,23.2
270.2,2611,,23.11
271,2611,,23.11
271.1,21111,,23.11
271.2,21115,,23.15
272,21115,,23.15
272.1,21115,,23.15
272.2,2611,,23.11
273,21111,,23.11
273.1,21111,,23.11
273.2,21115,,23.15
274,21115,,23.15
274.1,21115,,23.15
274.2,21115,,23.15
275,21115,,23.15
275.1,21115,,23.15
275.2,21115,,23.15
276,21115,,23.15
276.1,2616,,23.16
277,21119,,23.19
277.1,21119,,23.19
277.2,21119,,23.19
278.1,21119,,23.19
278.2,21123,,23.23
279,21123,,23.23
279.1,21123,,23.23
279.2,21124,,23.24
280,21124,,23.24
280.1,21124,,23.24
280.2,21111,,23.11
281,21111,,23.11
281.1,21111,,23.11
281.2,21120,,23.2
282,21120,,23.2
282.1,21120,,23.2
282.2,21111,,23.11
283,21111,,23.11
283.2,21115,,23.15
284,21115,,23.15
284.1,21115,,23.15
284.2,2613,,23.13
285,21113,,23.13
285.1,21113,,23.13
285.2,21111,,23.11
286,21111,,23.11
286.1,21111,,23.11
286.2,21109,,23.09
287,21109,,23.09
287.1,21109,,23.09
287.2,21114,,23.14
288,21114,,23.14
288.1,21114,,23.14
288.2,21122,,23.22
289,21122,,23.22
289.1,2622,,23.22
289.2,21123,,23.23
290,21123,,23.23
290.1,21123,,23.23
290.2,21124,,23.24
291,21124,,23.24
291.1,21124,,23.24
291.2,21121,,23.21
292,21121,,23.21
292.1,21121,,23.21
292.2,21130,,23.3
293,21130,,23.3
293.1,11111130,,23.3
294,11111128,,23.28
295.2,21125,,23.25
296,21125,,23.25
296.1,21125,,23.25
296.2,21126,,23.26
297,21126,,23.26
297.1,21126,,23.26
297.2,21126,,23.26
298,21126,,23.26
298.1,21126,,23.26
298.2,21126,,23.26
299,2926,,23.26
299.1,2326,,23.26
299.2,21124,,23.24
300,21124,,23.24
300.1,21124,,23.24
300.2,21121,,23.21
