frame,predicted_digit,,last_4_digits
45,21167,,23.67
45.2,21167,,23.67
46,21167,,23.67
46.1,21166,,23.66
46.2,21166,,23.66
47,21166,,23.66
47.1,21160,,23.6
47.2,21160,,23.6
48,21160,,23.6
48.1,2261,,23.61
48.2,2261,,23.61
49,21161,,23.61
49.1,2262,,23.62
49.2,2262,,23.62
50,2262,,23.62
50.1,2261,,23.61
50.2,2261,,23.61
51,2261,,23.61
51.1,21162,,23.62
51.2,2262,,23.62
52,21162,,23.62
52.1,2261,,23.61
52.2,21161,,23.61
53,2261,,23.61
53.1,2267,,23.67
53.2,21161,,23.61
54,21167,,23.67
54.1,21166,,23.66
54.2,2266,,23.66
55,21166,,23.66
55.1,2266,,23.66
55.2,21166,,23.66
56,2266,,23.66
56.1,2267,,23.67
56.2,2267,,23.67
57,21161,,23.61
57.1,2230,,23.3
57.2,21130,,23.3
58,21130,,23.3
58.1,21130,,23.3
58.2,21130,,23.3
59,2230,,23.3
59.1,2266,,23.66
59.2,21166,,23.66
60,2266,,23.66
60.2,21161,,23.61
61.1,2266,,23.66
61.2,2266,,23.66
62,2266,,23.66
62.1,2268,,23.68
62.2,2268,,23.68
63,21168,,23.68
63.1,21164,,23.64
63.2,2264,,23.64
64,21164,,23.64
64.1,2265,,23.65
64.2,2265,,23.65
65,21165,,23.65
65.1,2266,,23.66
65.2,21166,,23.66
66,2266,,23.66
66.1,2665,,23.65
66.2,2265,,23.65
67,2265,,23.65
67.1,2266,,23.66
67.2,2266,,23.66
68,2666,,23.66
68.1,21169,,23.69
68.2,21169,,23.69
69,21169,,23.69
69.1,21166,,23.66
69.2,21166,,23.66
70,2266,,23.66
70.1,2266,,23.66
70.2,2266,,23.66
71,2666,,23.66
71.1,2232,,23.32
71.2,21132,,23.32
72,2232,,23.32
72.1,2269,,23.69
72.2,21169,,23.69
73,2669,,23.69
73.1,2230,,23.3
73.2,2230,,23.3
74.1,2231,,23.31
74.2,2231,,23.31
75,21131,,23.31
75.1,21131,,23.31
76.1,21168,,23.68
76.2,2668,,23.68
77,21168,,23.68
78,21131,,23.31
78.2,2234,,23.34
79,21134,,23.34
79.1,2633,,23.33
79.2,21133,,23.33
80,2233,,23.33
80.1,2236,,23.36
80.2,2636,,23.36
81,2676,,23.76
81.1,2260,,23.6
81.2,2630,,23.3
82,21130,,23.3
82.1,2669,,23.69
82.2,21169,,23.69
83,21169,,23.69
83.1,21130,,23.3
83.2,21130,,23.3
84,2630,,23.3
84.1,21169,,23.69
84.2,21169,,23.69
85,2669,,23.69
85.1,21166,,23.66
85.2,2666,,23.66
86,21166,,23.66
86.1,21163,,23.63
86.2,2663,,23.63
87,21163,,23.63
87.1,2663,,23.63
87.2,2663,,23.63
88,2663,,23.63
88.1,21162,,23.62
88.2,2662,,23.62
89,2662,,23.62
89.1,2664,,23.64
89.2,21164,,23.64
90,21164,,23.64
90.1,21168,,23.68
90.2,2268,,23.68
91,2668,,23.68
91.1,21167,,23.67
91.2,21167,,23.67
92,21167,,23.67
92.1,21168,,23.68
92.2,21168,,23.68
93,21168,,23.68
93.1,21169,,23.69
93.2,2669,,23.69
94,21169,,23.69
94.1,21166,,23.66
94.2,21166,,23.66
95,2266,,23.66
95.1,21163,,23.63
95.2,21163,,23.63
96,21163,,23.63
96.1,21159,,23.59
96.2,21159,,23.59
97,21159,,23.59
97.1,2258,,23.58
97.2,21158,,23.58
98,21158,,23.58
98.1,21152,,23.52
98.2,21152,,23.52
99,2252,,23.52
99.1,21151,,23.51
99.2,21151,,23.51
100,2251,,23.51
100.1,21152,,23.52
100.2,21152,,23.52
101,21152,,23.52
101.1,21150,,23.5
101.2,21150,,23.5
102,21150,,23.5
102.1,2252,,23.52
102.2,2252,,23.52
103,2252,,23.52
103.1,2256,,23.56
103.2,2256,,23.56
104,21156,,23.56
104.1,21157,,23.57
104.2,21157,,23.57
105.1,21155,,23.55
105.2,2255,,23.55
106,2255,,23.55
106.1,2258,,23.58
106.2,2258,,23.58
107,2258,,23.58
107.1,2258,,23.58
107.2,21158,,23.58
108,2258,,23.58
108.1,21155,,23.55
108.2,21155,,23.55
109,2255,,23.55
109.1,21154,,23.54
109.2,2254,,23.54
110,2254,,23.54
110.1,2252,,23.52
110.2,2252,,23.52
111,2252,,23.52
111.1,2249,,23.49
111.2,21149,,23.49
112,2249,,23.49
112.1,2255,,23.55
112.2,2255,,23.55
113,21155,,23.55
113.1,2659,,23.59
113.2,2659,,23.59
114,21159,,23.59
114.1,21158,,23.58
114.2,21158,,23.58
115,2658,,23.58
115.1,21156,,23.56
115.2,2656,,23.56
116,2656,,23.56
116.1,21156,,23.56
116.2,2656,,23.56
117,21156,,23.56
117.1,2660,,23.6
117.2,21160,,23.6
118,21160,,23.6
118.1,21169,,23.69
118.2,2669,,23.69
119,21169,,23.69
119.1,21168,,23.68
119.2,21168,,23.68
120,21168,,23.68
120.1,21164,,23.64
120.2,2664,,23.64
121,21164,,23.64
121.1,21164,,23.64
121.2,21164,,23.64
122,21164,,23.64
122.1,21168,,23.68
122.2,21168,,23.68
123,21168,,23.68
123.2,21131,,23.31
124,21131,,23.31
124.1,21139,,23.39
124.2,21139,,23.39
125,2219,,23.19
125.1,2239,,23.39
125.2,2239,,23.39
126,2239,,23.39
126.1,2231,,23.31
126.2,21131,,23.31
127.1,2234,,23.34
127.2,2234,,23.34
128,2234,,23.34
128.1,21131,,23.31
128.2,2231,,23.31
129,2231,,23.31
129.1,2232,,23.32
130,2232,,23.32
130.1,2265,,23.65
130.2,2265,,23.65
131,2265,,23.65
131.1,2264,,23.64
131.2,21164,,23.64
132,2264,,23.64
132.1,2256,,23.56
132.2,2256,,23.56
133,2256,,23.56
133.1,2255,,23.55
133.2,2255,,23.55
134,2255,,23.55
135.1,2253,,23.53
135.2,21153,,23.53
136,2253,,23.53
136.2,2257,,23.57
137,2257,,23.57
137.1,2256,,23.56
137.2,2256,,23.56
138,2256,,23.56
138.1,2259,,23.59
138.2,2259,,23.59
139,2259,,23.59
139.1,2261,,23.61
139.2,21161,,23.61
140,21161,,23.61
140.1,2260,,23.6
140.2,21160,,23.6
141,2260,,23.6
141.1,2259,,23.59
141.2,2259,,23.59
142,2259,,23.59
142.1,2256,,23.56
142.2,2256,,23.56
143,2256,,23.56
143.1,2262,,23.62
143.2,2262,,23.62
144,2262,,23.62
144.1,2263,,23.63
144.2,2263,,23.63
145,2263,,23.63
145.1,2264,,23.64
145.2,2264,,23.64
146,2264,,23.64
146.1,2263,,23.63
146.2,2263,,23.63
147,2263,,23.63
147.1,21163,,23.63
147.2,2263,,23.63
148,21163,,23.63
148.1,21168,,23.68
148.2,2268,,23.68
149,2268,,23.68
149.1,2267,,23.67
150,2267,,23.67
150.1,2230,,23.3
150.2,2230,,23.3
151,2230,,23.3
151.2,2272,,23.72
152,2272,,23.72
152.2,21171,,23.71
153,2231,,23.31
153.1,2270,,23.7
154.2,2273,,23.73
155,21113,,23.13
156.1,21130,,23.3
156.2,21110,,23.1
157,2270,,23.7
158,2271,,23.71
159,2232,,23.32
159.2,21130,,23.3
160,2230,,23.3
160.1,21167,,23.67
161,21167,,23.67
161.1,2262,,23.62
161.2,2262,,23.62
162,2262,,23.62
162.1,21164,,23.64
162.2,21164,,23.64
163,2264,,23.64
163.1,2260,,23.6
163.2,21160,,23.6
164,21160,,23.6
164.1,21164,,23.64
164.2,21164,,23.64
165,21164,,23.64
165.1,21163,,23.63
165.2,2363,,23.63
166,21163,,23.63
166.1,21166,,23.66
166.2,21166,,23.66
167,2266,,23.66
167.1,2262,,23.62
167.2,2262,,23.62
168,21162,,23.62
168.1,21166,,23.66
168.2,2266,,23.66
169,21166,,23.66
169.1,21131,,23.31
169.2,2231,,23.31
170,21131,,23.31
170.1,21165,,23.65
170.2,21165,,23.65
171,21165,,23.65
171.1,21168,,23.68
171.2,2268,,23.68
172,21168,,23.68
172.1,21165,,23.65
172.2,21165,,23.65
173,21165,,23.65
173.1,21166,,23.66
173.2,21166,,23.66
174,2266,,23.66
174.1,21163,,23.63
174.2,21163,,23.63
175,2263,,23.63
175.1,2265,,23.65
175.2,2265,,23.65
176,21165,,23.65
176.1,21164,,23.64
176.2,21164,,23.64
177,21164,,23.64
177.1,21164,,23.64
177.2,21164,,23.64
178,21164,,23.64
178.1,21164,,23.64
178.2,21164,,23.64
179,2364,,23.64
179.1,21163,,23.63
179.2,21163,,23.63
180,21163,,23.63
180.1,21163,,23.63
180.2,21163,,23.63
181,2363,,23.63
181.1,21163,,23.63
181.2,21163,,23.63
182,21163,,23.63
182.1,21163,,23.63
182.2,2363,,23.63
183,21163,,23.63
183.1,21162,,23.62
183.2,21162,,23.62
184,21162,,23.62
184.1,2362,,23.62
184.2,21162,,23.62
185,21162,,23.62
185.1,2357,,23.57
185.2,21157,,23.57
186,2357,,23.57
186.1,21160,,23.6
186.2,2360,,23.6
187,21160,,23.6
187.1,21159,,23.59
187.2,21159,,23.59
188,21159,,23.59
188.1,2356,,23.56
188.2,21156,,23.56
189,21156,,23.56
189.1,21157,,23.57
189.2,21157,,23.57
190,2357,,23.57
190.1,21157,,23.57
190.2,21157,,23.57
191,21157,,23.57
191.1,21153,,23.53
191.2,21153,,23.53
192,21153,,23.53
192.1,21151,,23.51
192.2,21151,,23.51
193,21151,,23.51
193.1,21160,,23.6
193.2,21160,,23.6
194,2260,,23.6
194.1,21157,,23.57
194.2,2357,,23.57
195,2357,,23.57
195.1,21158,,23.58
195.2,21158,,23.58
196,2358,,23.58
196.1,21158,,23.58
196.2,21158,,23.58
197,21158,,23.58
197.1,2255,,23.55
197.2,2255,,23.55
198,21155,,23.55
198.1,21161,,23.61
198.2,21161,,23.61
199,2661,,23.61
199.1,21161,,23.61
199.2,21161,,23.61
200,21161,,23.61
200.2,2261,,23.61
201,2261,,23.61
201.1,21159,,23.59
201.2,2259,,23.59
202,21159,,23.59
202.1,2262,,23.62
202.2,21162,,23.62
203,21162,,23.62
203.1,21160,,23.6
203.2,21160,,23.6
204,2260,,23.6
204.1,21162,,23.62
204.2,21162,,23.62
205,2262,,23.62
205.1,21163,,23.63
205.2,21163,,23.63
206,21163,,23.63
206.1,21161,,23.61
206.2,2261,,23.61
207,21161,,23.61
207.1,2256,,23.56
207.2,21156,,23.56
208,2656,,23.56
208.1,21155,,23.55
208.2,2255,,23.55
209,2255,,23.55
209.1,21158,,23.58
209.2,21158,,23.58
210,21158,,23.58
210.1,21156,,23.56
210.2,21156,,23.56
211,21156,,23.56
211.1,21156,,23.56
211.2,21156,,23.56
212,21156,,23.56
212.1,2356,,23.56
212.2,2356,,23.56
213,2356,,23.56
213.1,2257,,23.57
213.2,21157,,23.57
214,21157,,23.57
214.1,2352,,23.52
214.2,2252,,23.52
215,21152,,23.52
215.1,2353,,23.53
215.2,2353,,23.53
216,21153,,23.53
216.1,21150,,23.5
216.2,21150,,23.5
217,21150,,23.5
217.1,2351,,23.51
218,21151,,23.51
218.1,2353,,23.53
218.2,2353,,23.53
219,21153,,23.53
219.1,2355,,23.55
219.2,21155,,23.55
220,2355,,23.55
220.1,21154,,23.54
220.2,21154,,23.54
221,21154,,23.54
221.1,21158,,23.58
221.2,2358,,23.58
222,2358,,23.58
222.1,21165,,23.65
222.2,2365,,23.65
223,21165,,23.65
223.1,2361,,23.61
223.2,2361,,23.61
224,21161,,23.61
224.1,2364,,23.64
224.2,2364,,23.64
225,2364,,23.64
225.1,2259,,23.59
225.2,2359,,23.59
226,21159,,23.59
226.1,2358,,23.58
226.2,2338,,23.38
227,21138,,23.38
227.1,21157,,23.57
228,2257,,23.57
228.1,21136,,23.36
228.2,2256,,23.56
229,21156,,23.56
229.1,21151,,23.51
229.2,21151,,23.51
230,21151,,23.51
230.1,2346,,23.46
230.2,21146,,23.46
231,2346,,23.46
231.1,21150,,23.5
231.2,21150,,23.5
232,21150,,23.5
232.1,21150,,23.5
232.2,21130,,23.3
233,21150,,23.5
233.1,21153,,23.53
233.2,21153,,23.53
234,21153,,23.53
234.1,21156,,23.56
234.2,2356,,23.56
235,2356,,23.56
235.1,21159,,23.59
235.2,21159,,23.59
236,21159,,23.59
236.1,2363,,23.63
236.2,21163,,23.63
237,21163,,23.63
237.1,21162,,23.62
237.2,2362,,23.62
238,2362,,23.62
238.1,2365,,23.65
238.2,2365,,23.65
239,2365,,23.65
239.1,21164,,23.64
239.2,2364,,23.64
240,2364,,23.64
240.1,2361,,23.61
240.2,2361,,23.61
241,2261,,23.61
241.1,2361,,23.61
241.2,2361,,23.61
242,2361,,23.61
242.1,2360,,23.6
242.2,2360,,23.6
243,2360,,23.6
243.1,2358,,23.58
243.2,21158,,23.58
244,2258,,23.58
244.1,2357,,23.57
244.2,21151,,23.51
245,2357,,23.57
245.1,2358,,23.58
245.2,2358,,23.58
246,2358,,23.58
246.1,21159,,23.59
246.2,2259,,23.59
247,2259,,23.59
247.1,2263,,23.63
247.2,2263,,23.63
248,2263,,23.63
248.1,2263,,23.63
248.2,2263,,23.63
249,2263,,23.63
249.1,2261,,23.61
249.2,2261,,23.61
250.1,2260,,23.6
250.2,21160,,23.6
251,2260,,23.6
251.1,2259,,23.59
251.2,2259,,23.59
252,21159,,23.59
252.1,21160,,23.6
252.2,2260,,23.6
253,2260,,23.6
253.1,2262,,23.62
253.2,2262,,23.62
254,21162,,23.62
254.2,2261,,23.61
256,2261,,23.61
256.1,2264,,23.64
256.2,2264,,23.64
257,2264,,23.64
257.1,2267,,23.67
257.2,2267,,23.67
258.1,2265,,23.65
258.2,21165,,23.65
259,2265,,23.65
259.2,2230,,23.3
260,21160,,23.6
260.1,2330,,23.3
260.2,2260,,23.6
261,2360,,23.6
261.1,21163,,23.63
261.2,21163,,23.63
262,2263,,23.63
262.1,21160,,23.6
262.2,2260,,23.6
263,21160,,23.6
263.1,21156,,23.56
263.2,21156,,23.56
264,2356,,23.56
264.1,21158,,23.58
264.2,21158,,23.58
265,21158,,23.58
265.1,21155,,23.55
265.2,2255,,23.55
266,2355,,23.55
266.1,21158,,23.58
266.2,2258,,23.58
267,2358,,23.58
267.1,2356,,23.56
267.2,21136,,23.36
268,21156,,23.56
268.1,2352,,23.52
268.2,2252,,23.52
269,21152,,23.52
269.1,2360,,23.6
269.2,2260,,23.6
270,21160,,23.6
270.1,2355,,23.55
270.2,2355,,23.55
271,2235,,23.35
271.1,2338,,23.38
271.2,21138,,23.38
272,2338,,23.38
272.1,21160,,23.6
272.2,21160,,23.6
273,21160,,23.6
273.1,21159,,23.59
273.2,2259,,23.59
274,2259,,23.59
274.1,2259,,23.59
274.2,2259,,23.59
275,2259,,23.59
275.1,21158,,23.58
275.2,2258,,23.58
276,21158,,23.58
276.1,2358,,23.58
276.2,2258,,23.58
277,2258,,23.58
277.1,2253,,23.53
277.2,21153,,23.53
278,21153,,23.53
278.1,2258,,23.58
278.2,2258,,23.58
279,21158,,23.58
279.1,2257,,23.57
279.2,2251,,23.51
280,21151,,23.51
280.1,2253,,23.53
280.2,21153,,23.53
281,2353,,23.53
281.1,21154,,23.54
281.2,2254,,23.54
282,2254,,23.54
282.1,21149,,23.49
282.2,21149,,23.49
283,21149,,23.49
283.1,2351,,23.51
283.2,21151,,23.51
284,21151,,23.51
284.1,21154,,23.54
284.2,21154,,23.54
285,21154,,23.54
285.1,21158,,23.58
285.2,2358,,23.58
286,21158,,23.58
286.1,2356,,23.56
286.2,21156,,23.56
287,21156,,23.56
287.1,21157,,23.57
288,21157,,23.57
288.1,2355,,23.55
288.2,2355,,23.55
289,2355,,23.55
289.2,2351,,23.51
290,2357,,23.57
290.1,2362,,23.62
290.2,21162,,23.62
291,2362,,23.62
291.1,2359,,23.59
291.2,2359,,23.59
292,21159,,23.59
292.1,2334,,23.34
292.2,2334,,23.34
293,2334,,23.34
293.1,2330,,23.3
293.2,2350,,23.5
294,2330,,23.3
294.1,21152,,23.52
294.2,21152,,23.52
295,21152,,23.52
295.1,2254,,23.54
295.2,2354,,23.54
296,2354,,23.54
297.1,21158,,23.58
297.2,21158,,23.58
298,2358,,23.58
298.1,2359,,23.59
298.2,21159,,23.59
299,21159,,23.59
299.1,21157,,23.57
299.2,2357,,23.57
300.1,2362,,23.62
300.2,21162,,23.62
301,21162,,23.62
301.1,21163,,23.63
301.2,21163,,23.63
