frame,predicted_digit,,last_4_digits
97,1111111124,,23.24
97.1,111121124,,23.24
97.2,111121124,,23.24
98.1,111121122,,23.22
99,11112029,,23.29
100,11112026,,23.26
100.1,111121126,,23.26
100.2,11112026,,23.26
101,11112026,,23.26
101.1,111121126,,23.26
101.2,1111111126,,23.26
102,111121123,,23.23
102.1,11112023,,23.23
102.2,11112023,,23.23
103,111121122,,23.22
103.1,111121122,,23.22
103.2,111121122,,23.22
104,1111111123,,23.23
104.1,1111111123,,23.23
104.2,111121123,,23.23
105,111121120,,23.2
105.1,111111320,,23.2
105.2,111121120,,23.2
106.2,111111318,,23.18
107.1,11112321,,23.21
108,11112323,,23.23
108.1,111111323,,23.23
108.2,11112323,,23.23
109,111111322,,23.22
109.1,111111322,,23.22
109.2,11112322,,23.22
110,111111326,,23.26
110.1,111111326,,23.26
110.2,11112326,,23.26
111,1111111123,,23.23
111.1,111111323,,23.23
111.2,1111111123,,23.23
112,111111322,,23.22
112.1,11112322,,23.22
112.2,111111322,,23.22
113,111111321,,23.21
114,111111325,,23.25
114.1,111111325,,23.25
114.2,111111325,,23.25
115,111111322,,23.22
115.1,11112322,,23.22
115.2,11112322,,23.22
116.1,111111319,,23.19
116.2,111111319,,23.19
117,11112319,,23.19
117.1,11112319,,23.19
117.2,11112314,,23.14
118,111111320,,23.2
118.1,111111320,,23.2
118.2,111111320,,23.2
119,111111324,,23.24
119.1,111111324,,23.24
119.2,111121124,,23.24
120,111111325,,23.25
120.1,111111325,,23.25
120.2,11112325,,23.25
122,111111324,,23.24
122.1,11112324,,23.24
122.2,11112324,,23.24
123,111111322,,23.22
123.1,111111322,,23.22
123.2,111111322,,23.22
124,111111323,,23.23
124.1,111111323,,23.23
124.2,111111323,,23.23
125,11112326,,23.26
125.1,111111326,,23.26
125.2,11112326,,23.26
126,11112321,,23.21
126.1,111111321,,23.21
126.2,11112321,,23.21
127,111111321,,23.21
127.1,111111321,,23.21
128,11112321,,23.21
128.1,1111111121,,23.21
128.2,111111321,,23.21
129,111111321,,23.21
129.1,111111321,,23.21
130,1111111121,,23.21
130.1,11112321,,23.21
131.1,111111329,,23.29
131.2,11112329,,23.29
132,11112331,,23.31
132.1,11112331,,23.31
132.2,11112331,,23.31
134.1,111111331,,23.31
134.2,111111331,,23.31
135,111111330,,23.3
135.1,111111330,,23.3
135.2,1111111130,,23.3
137,111111324,,23.24
137.1,1111111124,,23.24
137.2,11112324,,23.24
138,111111325,,23.25
138.1,111111325,,23.25
138.2,111111325,,23.25
139.1,111111321,,23.21
139.2,11112321,,23.21
140,111111318,,23.18
141,11112320,,23.2
141.1,111121120,,23.2
141.2,11112320,,23.2
142,1111111120,,23.2
142.1,1111111120,,23.2
142.2,111111320,,23.2
143,1111111122,,23.22
143.1,111111322,,23.22
143.2,111121122,,23.22
144,1111111122,,23.22
144.1,11112322,,23.22
144.2,1111111122,,23.22
145,111121125,,23.25
145.1,111121125,,23.25
145.2,1111111125,,23.25
146,111121126,,23.26
146.1,11112326,,23.26
146.2,11112326,,23.26
147,111111330,,23.3
147.1,1111111130,,23.3
147.2,111121130,,23.3
148,111111330,,23.3
148.1,111111330,,23.3
148.2,111121130,,23.3
150,111121122,,23.22
150.1,111121122,,23.22
150.2,11112322,,23.22
151,1111111119,,23.19
151.1,111111319,,23.19
151.2,111111319,,23.19
152,1111111111,,23.11
152.2,11112313,,23.13
153.2,111111311,,23.11
154.2,11112313,,23.13
156,1111111120,,23.2
156.2,111111320,,23.2
157.1,111111321,,23.21
157.2,111111321,,23.21
158,11112326,,23.26
158.1,1111111126,,23.26
158.2,111111326,,23.26
160,1111111130,,23.3
160.1,111111330,,23.3
160.2,11112330,,23.3
161,111111330,,23.3
161.2,111111330,,23.3
162.1,111111328,,23.28
162.2,11112328,,23.28
163,1111111121,,23.21
163.2,111111321,,23.21
164.1,111111321,,23.21
164.2,111111321,,23.21
165,111111321,,23.21
167,111111325,,23.25
167.1,11112325,,23.25
167.2,111111325,,23.25
168,111111322,,23.22
168.1,111111322,,23.22
168.2,111111322,,23.22
169,111111321,,23.21
169.1,111111321,,23.21
169.2,111111321,,23.21
170,11112321,,23.21
170.1,11112321,,23.21
170.2,111111321,,23.21
171,111111323,,23.23
171.1,111111323,,23.23
171.2,111111323,,23.23
172,111111321,,23.21
172.2,11112321,,23.21
173,11112324,,23.24
173.1,11112324,,23.24
173.2,11112324,,23.24
174,111111322,,23.22
174.1,11112322,,23.22
174.2,111111322,,23.22
175,11112324,,23.24
175.1,111111324,,23.24
175.2,11112324,,23.24
176,111111326,,23.26
176.1,111111326,,23.26
176.2,11112326,,23.26
177.2,111111321,,23.21
178.1,11112327,,23.27
179,11112328,,23.28
179.1,11112328,,23.28
179.2,111111328,,23.28
180,11112321,,23.21
180.2,11112321,,23.21
181,11112322,,23.22
181.1,11112322,,23.22
181.2,111111322,,23.22
182,111111318,,23.18
182.1,111111318,,23.18
182.2,11112318,,23.18
183,11112319,,23.19
183.2,111111319,,23.19
184,111111319,,23.19
184.1,111111319,,23.19
184.2,111111319,,23.19
185,111111318,,23.18
185.1,111111311,,23.11
185.2,11112311,,23.11
186.1,11112317,,23.17
187,111111316,,23.16
187.1,111111316,,23.16
187.2,111111316,,23.16
188,111111320,,23.2
188.1,111111320,,23.2
188.2,111111320,,23.2
189,111111320,,23.2
189.1,111111320,,23.2
189.2,111111320,,23.2
190,111111324,,23.24
190.1,111111324,,23.24
190.2,111111324,,23.24
191,111111323,,23.23
191.1,111111323,,23.23
191.2,111111323,,23.23
192,11112321,,23.21
192.1,111111328,,23.28
193,111111327,,23.27
193.2,111111321,,23.21
194,111111332,,23.32
194.1,111111332,,23.32
194.2,11112332,,23.32
195,111111332,,23.32
195.1,111111332,,23.32
195.2,111111332,,23.32
196,111111328,,23.28
197.1,111111330,,23.3
197.2,111111330,,23.3
198,111111328,,23.28
198.1,111111328,,23.28
198.2,111111328,,23.28
199,111111328,,23.28
199.1,111111328,,23.28
199.2,111111328,,23.28
200,111111321,,23.21
200.1,111111321,,23.21
201.2,111111320,,23.2
202,111111315,,23.15
202.1,111111315,,23.15
202.2,11112315,,23.15
203,111111316,,23.16
203.1,1111316,,23.16
203.2,111111316,,23.16
205,111111319,,23.19
205.1,111111319,,23.19
205.2,111111319,,23.19
206.1,11112321,,23.21
206.2,111111321,,23.21
207,111111323,,23.23
207.1,111111323,,23.23
207.2,111111323,,23.23
208,111111326,,23.26
208.1,111111326,,23.26
208.2,111111326,,23.26
209.2,111111321,,23.21
210,111111326,,23.26
210.1,111111326,,23.26
210.2,111111326,,23.26
211,111111326,,23.26
211.1,111111326,,23.26
211.2,111111326,,23.26
212,111111325,,23.25
212.1,111111325,,23.25
212.2,111111325,,23.25
213,111111326,,23.26
213.2,111111326,,23.26
214,111111332,,23.32
214.1,111111332,,23.32
214.2,111111332,,23.32
215,111111331,,23.31
215.2,111111331,,23.31
216,111111328,,23.28
216.1,111111328,,23.28
216.2,111111328,,23.28
217,111111332,,23.32
217.1,111111332,,23.32
217.2,11112332,,23.32
218,111111335,,23.35
218.1,111111335,,23.35
218.2,111111335,,23.35
220,111111336,,23.36
220.1,111111336,,23.36
220.2,111111336,,23.36
221,111111336,,23.36
221.1,111111336,,23.36
221.2,111111336,,23.36
223,111111325,,23.25
223.1,111111325,,23.25
223.2,111111325,,23.25
224,11112332,,23.32
224.1,11112332,,23.32
224.2,11112332,,23.32
225,111111329,,23.29
225.1,111111329,,23.29
225.2,111111329,,23.29
227,111111324,,23.24
227.1,111111324,,23.24
227.2,111111324,,23.24
228,11112326,,23.26
228.1,11112326,,23.26
228.2,111111326,,23.26
229,111111325,,23.25
229.1,111111325,,23.25
229.2,111111325,,23.25
231,111111328,,23.28
231.1,111111328,,23.28
231.2,111111328,,23.28
232.1,111111328,,23.28
232.2,111111328,,23.28
233,111111326,,23.26
233.1,111111326,,23.26
233.2,111111326,,23.26
234,111111325,,23.25
234.1,111111325,,23.25
234.2,11112325,,23.25
235.1,111111321,,23.21
235.2,111111321,,23.21
236,111111325,,23.25
236.1,111111325,,23.25
236.2,111111325,,23.25
237,111111328,,23.28
237.2,111111321,,23.21
238,11112321,,23.21
239,111111330,,23.3
239.1,111111330,,23.3
239.2,111111330,,23.3
240,111111332,,23.32
240.1,111111332,,23.32
240.2,11112332,,23.32
241,111111332,,23.32
241.1,111111332,,23.32
241.2,111111332,,23.32
243,111111330,,23.3
243.1,111111330,,23.3
243.2,111111330,,23.3
244,11112331,,23.31
244.1,111111331,,23.31
245.1,111111330,,23.3
245.2,11112330,,23.3
246,11112331,,23.31
246.1,111111331,,23.31
246.2,11112331,,23.31
247,11112333,,23.33
247.1,111111333,,23.33
247.2,11112333,,23.33
249,11112326,,23.26
249.1,11112326,,23.26
249.2,111111326,,23.26
250,11112325,,23.25
250.1,11112325,,23.25
250.2,1111111125,,23.25
251,11112329,,23.29
251.1,111111329,,23.29
251.2,11112329,,23.29
252,111111329,,23.29
252.1,11112329,,23.29
252.2,111111329,,23.29
253,111111328,,23.28
254,111111324,,23.24
254.1,111111324,,23.24
254.2,11112324,,23.24
255,111111320,,23.2
255.1,11112320,,23.2
255.2,11112320,,23.2
256.2,111111321,,23.21
257,111111323,,23.23
257.1,111111323,,23.23
257.2,11112323,,23.23
258,111111326,,23.26
258.1,111111326,,23.26
258.2,111111326,,23.26
259,111111323,,23.23
259.1,111111323,,23.23
259.2,111111323,,23.23
260,111111324,,23.24
260.1,111111324,,23.24
260.2,1111324,,23.24
261,111111327,,23.27
262,11112326,,23.26
262.1,111111326,,23.26
262.2,11112326,,23.26
263,111111321,,23.21
264,111111324,,23.24
264.1,111111324,,23.24
264.2,11112324,,23.24
265,11112323,,23.23
265.1,11112323,,23.23
265.2,111111323,,23.23
266.2,111111321,,23.21
267,111111324,,23.24
267.1,11112324,,23.24
267.2,111111324,,23.24
268.1,111111321,,23.21
268.2,1111111121,,23.21
269,111111325,,23.25
269.1,111111325,,23.25
269.2,111111325,,23.25
270,11112324,,23.24
270.1,111111324,,23.24
270.2,111111324,,23.24
271,111111329,,23.29
271.1,111111329,,23.29
271.2,111111329,,23.29
272,11112333,,23.33
272.1,11112333,,23.33
272.2,111111333,,23.33
274,111111339,,23.39
274.1,111111339,,23.39
274.2,111111339,,23.39
275,111111333,,23.33
275.1,111111333,,23.33
275.2,1111333,,23.33
276,111111330,,23.3
276.1,111111330,,23.3
277.1,111111330,,23.3
277.2,111111330,,23.3
278,111111334,,23.34
278.1,111111334,,23.34
278.2,111111334,,23.34
279,111111334,,23.34
279.1,111111334,,23.34
279.2,111111334,,23.34
280,111111329,,23.29
280.1,111111329,,23.29
281,111111321,,23.21
281.1,111111321,,23.21
281.2,11112321,,23.21
282,11110325,,23.25
282.1,111111325,,23.25
282.2,111111325,,23.25
283,111111325,,23.25
283.1,1111111125,,23.25
283.2,111111325,,23.25
285.1,111111329,,23.29
285.2,111111329,,23.29
286,111111321,,23.21
287,111111330,,23.3
288,111111329,,23.29
288.1,111111329,,23.29
289,111111329,,23.29
289.1,111111329,,23.29
289.2,111111324,,23.24
290,111111324,,23.24
290.1,111111324,,23.24
290.2,111111324,,23.24
291,111111321,,23.21
291.2,111111321,,23.21
292,111111324,,23.24
292.1,111111324,,23.24
292.2,111111324,,23.24
293,111111322,,23.22
293.1,111111322,,23.22
293.2,111111322,,23.22
294,111111325,,23.25
294.2,111111325,,23.25
295,111111324,,23.24
295.1,111111324,,23.24
295.2,111111324,,23.24
296,111111325,,23.25
296.1,111111325,,23.25
296.2,111111325,,23.25
297,111111322,,23.22
297.1,111111322,,23.22
297.2,111111322,,23.22
298,111111328,,23.28
300,111111329,,23.29
300.2,111111329,,23.29
301.1,111111328,,23.28
302,111111325,,23.25
302.1,111111325,,23.25
302.2,111111325,,23.25
303,111111325,,23.25
303.1,111111325,,23.25
303.2,111111325,,23.25
304.2,111111328,,23.28
305,111111332,,23.32
305.1,111111332,,23.32
305.2,111111332,,23.32
306,111111332,,23.32
306.1,111111332,,23.32
306.2,111111332,,23.32
