frame,predicted_digit,,last_4_digits
156.2,11112536,,25.36
158,1102535,,25.35
158.1,11112535,,25.35
158.2,11112535,,25.35
159,1102532,,25.32
159.2,2532,,25.32
160,2533,,25.33
162.1,2535,,25.35
165,112530,,25.3
166.1,1102522,,25.22
166.2,112522,,25.22
168,2529,,25.29
168.2,82529,,25.29
169.1,112526,,25.26
170.2,11112519,,25.19
172.1,1102526,,25.26
172.2,112526,,25.26
174.1,112526,,25.26
175,112529,,25.29
178,11112531,,25.31
179,11112533,,25.33
180,11112532,,25.32
180.1,2532,,25.32
180.2,11112532,,25.32
181,1102534,,25.34
181.1,112534,,25.34
182,11112530,,25.3
183.1,2534,,25.34
183.2,11112533,,25.33
184,11112532,,25.32
184.1,112532,,25.32
184.2,1102532,,25.32
185,112525,,25.25
185.2,2525,,25.25
186.1,112523,,25.23
187.2,11112522,,25.22
188.1,11112529,,25.29
188.2,112520,,25.2
189,11112532,,25.32
189.1,2532,,25.32
189.2,11112532,,25.32
190,112529,,25.29
190.2,2529,,25.29
191,2534,,25.34
192.2,2533,,25.33
193,112534,,25.34
193.1,11112534,,25.34
193.2,11112534,,25.34
195,11112639,,26.39
195.1,11112539,,25.39
196.1,112526,,25.26
196.2,11112526,,25.26
197.1,2515,,25.15
197.2,11112515,,25.15
198,1102513,,25.13
199.1,112510,,25.1
200.2,2515,,25.15
204,2523,,25.23
205,1102525,,25.25
205.2,11112525,,25.25
206.2,112523,,25.23
208.1,11112523,,25.23
213,11112525,,25.25
215.1,112529,,25.29
215.2,112529,,25.29
216,11112532,,25.32
216.1,1102532,,25.32
216.2,112532,,25.32
217.1,112534,,25.34
217.2,2534,,25.34
218.1,1102534,,25.34
218.2,11112634,,26.34
221,112524,,25.24
223.2,11112524,,25.24
224,112526,,25.26
224.1,1102526,,25.26
225,112525,,25.25
225.2,112525,,25.25
226.1,112525,,25.25
227,2529,,25.29
227.1,11112529,,25.29
228,11112533,,25.33
228.2,11112533,,25.33
229,2536,,25.36
229.2,11112536,,25.36
231,11112546,,25.46
231.1,11112546,,25.46
231.2,2546,,25.46
233.1,11112545,,25.45
234,112533,,25.33
235.1,112539,,25.39
235.2,2539,,25.39
237,1102535,,25.35
237.1,112535,,25.35
237.2,11112535,,25.35
238.1,11112534,,25.34
238.2,1102533,,25.33
239,11112525,,25.25
239.1,2525,,25.25
239.2,11112525,,25.25
240.1,112521,,25.21
241.1,11112526,,25.26
242.1,11112533,,25.33
243.2,11112526,,25.26
248,2525,,25.25
248.1,112525,,25.25
250,11112524,,25.24
252.1,1102529,,25.29
253.1,11112523,,25.23
254,1102524,,25.24
254.1,11112524,,25.24
254.2,2524,,25.24
255.2,2523,,25.23
256,1102526,,25.26
263,2532,,25.32
266,11112514,,25.14
268.2,11112522,,25.22
269,2522,,25.22
270,11112523,,25.23
271,2525,,25.25
278.1,11112525,,25.25
278.2,11112525,,25.25
279,2524,,25.24
279.2,11112524,,25.24
280,2525,,25.25
280.1,112525,,25.25
280.2,11112525,,25.25
281.2,112524,,25.24
282.1,112523,,25.23
284.2,2524,,25.24
285,11112526,,25.26
285.2,11112526,,25.26
290.1,112534,,25.34
292,11112635,,26.35
292.1,2535,,25.35
293.1,1102535,,25.35
293.2,112535,,25.35
294.1,2533,,25.33
295,11112532,,25.32
295.1,11112532,,25.32
295.2,2532,,25.32
298.2,1102534,,25.34
301,2519,,25.19
302.1,112529,,25.29
303.2,2520,,25.2
