frame,predicted_digit,,last_4_digits
67.2,402505,,25.05
68,1102505,,25.05
68.1,1102509,,25.09
68.2,2509,,25.09
69,2509,,25.09
72.2,2500,,25
73.1,1102506,,25.06
73.2,2906,,29.06
74.2,2509,,25.09
75,2509,,25.09
76,2530,,25.3
77,2511,,25.11
77.1,2509,,25.09
77.2,2509,,25.09
78,2509,,25.09
78.1,2505,,25.05
78.2,2505,,25.05
79,112505,,25.05
81.1,2513,,25.13
81.2,2513,,25.13
82,112513,,25.13
82.2,2510,,25.1
83.2,2505,,25.05
84,1102505,,25.05
86,1102505,,25.05
90.1,2502,,25.02
90.2,2502,,25.02
92.1,2502,,25.02
93,1102502,,25.02
93.1,2509,,25.09
94,2509,,25.09
94.1,2509,,25.09
94.2,1102509,,25.09
95,2509,,25.09
95.1,2509,,25.09
95.2,2503,,25.03
96,2503,,25.03
96.1,2509,,25.09
96.2,2509,,25.09
97,2509,,25.09
98.2,112506,,25.06
99.1,112505,,25.05
101.1,2513,,25.13
101.2,2513,,25.13
102,11112513,,25.13
102.2,1102512,,25.12
103.1,112516,,25.16
103.2,2536,,25.36
104,2536,,25.36
104.2,1102513,,25.13
105,2513,,25.13
105.1,2514,,25.14
106.2,1102515,,25.15
108,2511,,25.11
109.1,2506,,25.06
109.2,2506,,25.06
113.1,1102510,,25.1
114.1,2513,,25.13
114.2,1102513,,25.13
115.1,2514,,25.14
115.2,2514,,25.14
116,1102514,,25.14
116.2,2511,,25.11
118.1,2512,,25.12
118.2,2512,,25.12
119,2512,,25.12
119.2,11112516,,25.16
120,2536,,25.36
120.1,2519,,25.19
121.1,2516,,25.16
121.2,2516,,25.16
122,1102516,,25.16
122.1,1102512,,25.12
123.1,2515,,25.15
123.2,2515,,25.15
124,1102515,,25.15
124.2,1102516,,25.16
125,11112516,,25.16
125.1,11112515,,25.15
125.2,1102515,,25.15
126,1102615,,26.15
127.1,2505,,25.05
127.2,2505,,25.05
128,1102505,,25.05
128.1,1102510,,25.1
129.1,2503,,25.03
129.2,2503,,25.03
130,112503,,25.03
130.1,2504,,25.04
130.2,1102504,,25.04
131,2504,,25.04
134.2,2500,,25
135.1,2504,,25.04
135.2,2504,,25.04
136,11112504,,25.04
136.1,2505,,25.05
136.2,2505,,25.05
137,2505,,25.05
137.1,2504,,25.04
137.2,1102504,,25.04
138.1,11112504,,25.04
138.2,2504,,25.04
139,2504,,25.04
139.1,2506,,25.06
139.2,11112606,,26.06
140,1102506,,25.06
140.2,112504,,25.04
141,112504,,25.04
141.1,1102503,,25.03
141.2,2503,,25.03
142,2503,,25.03
142.1,11112502,,25.02
142.2,1102502,,25.02
143,2502,,25.02
143.1,1102499,,24.99
144,2499,,24.99
145.2,2496,,24.96
146.1,2496,,24.96
146.2,2496,,24.96
147,112496,,24.96
147.2,2493,,24.93
148,1102493,,24.93
151.1,11112503,,25.03
151.2,2503,,25.03
152,112503,,25.03
152.2,1102504,,25.04
153,2504,,25.04
154.1,2512,,25.12
154.2,112512,,25.12
155,2512,,25.12
155.1,2514,,25.14
155.2,1102514,,25.14
156,2514,,25.14
156.1,1102513,,25.13
156.2,2513,,25.13
157,11112513,,25.13
157.1,1102513,,25.13
157.2,2513,,25.13
158,2513,,25.13
158.1,2512,,25.12
160.2,2506,,25.06
161.1,1102509,,25.09
161.2,2509,,25.09
162,2509,,25.09
162.2,2500,,25
165,2499,,24.99
165.1,1102502,,25.02
165.2,1102502,,25.02
166,11112502,,25.02
166.1,112505,,25.05
166.2,11112505,,25.05
167,11112505,,25.05
167.1,2502,,25.02
167.2,112502,,25.02
168,112502,,25.02
171.1,112504,,25.04
171.2,2504,,25.04
172,2504,,25.04
172.1,112505,,25.05
172.2,1102505,,25.05
173,2505,,25.05
173.1,1102504,,25.04
173.2,2504,,25.04
174,1102504,,25.04
174.1,2504,,25.04
174.2,11112504,,25.04
175,2504,,25.04
175.2,2506,,25.06
176.1,112502,,25.02
176.2,1102502,,25.02
177,2502,,25.02
178.1,2502,,25.02
178.2,2502,,25.02
179,2502,,25.02
179.1,11112500,,25
179.2,112504,,25.04
180,2504,,25.04
180.1,11112502,,25.02
180.2,2502,,25.02
181,1102502,,25.02
181.1,2502,,25.02
181.2,1102502,,25.02
182,11112502,,25.02
182.1,1102503,,25.03
182.2,112503,,25.03
183,2503,,25.03
184.2,2494,,24.94
185,1102494,,24.94
185.1,2455,,24.55
185.2,2495,,24.95
186.1,1102495,,24.95
186.2,2495,,24.95
187,11112495,,24.95
187.1,2501,,25.01
190,1102459,,24.59
192.1,2503,,25.03
192.2,1102503,,25.03
193,1102503,,25.03
193.1,1102504,,25.04
193.2,1102504,,25.04
194,1102504,,25.04
195.1,1102459,,24.59
195.2,2499,,24.99
196,112499,,24.99
196.1,11112302,,23.02
197,112502,,25.02
199,1102499,,24.99
199.1,2502,,25.02
199.2,2502,,25.02
200.1,112504,,25.04
200.2,11112504,,25.04
201.2,1102500,,25
202.1,2509,,25.09
202.2,2009,,20.09
203,2509,,25.09
203.1,2502,,25.02
203.2,1102502,,25.02
204,2502,,25.02
204.1,11112502,,25.02
204.2,1102502,,25.02
205,2502,,25.02
206,1102505,,25.05
207.1,2504,,25.04
208,2504,,25.04
208.1,2503,,25.03
208.2,112503,,25.03
209,1102503,,25.03
209.1,2509,,25.09
209.2,2503,,25.03
210,2503,,25.03
210.2,2499,,24.99
211,1102499,,24.99
211.1,2505,,25.05
212,2504,,25.04
212.2,1102502,,25.02
213,11112502,,25.02
214.1,2399,,23.99
214.2,2499,,24.99
215,2499,,24.99
223.1,1102502,,25.02
223.2,11112502,,25.02
224,2902,,29.02
224.1,1102505,,25.05
224.2,2505,,25.05
225,1102505,,25.05
225.1,1102502,,25.02
225.2,1102502,,25.02
226,2502,,25.02
226.1,1102505,,25.05
226.2,1102505,,25.05
227,11112505,,25.05
227.1,1102504,,25.04
227.2,2504,,25.04
228,2504,,25.04
229.1,112505,,25.05
229.2,2505,,25.05
230,2505,,25.05
232.1,1102503,,25.03
232.2,112503,,25.03
233,11112503,,25.03
233.1,1102503,,25.03
233.2,2503,,25.03
234,1102503,,25.03
238.1,1102506,,25.06
238.2,2506,,25.06
239,2506,,25.06
239.1,2505,,25.05
240.1,2506,,25.06
242.1,112506,,25.06
242.2,2506,,25.06
243,11112506,,25.06
243.1,112506,,25.06
243.2,2506,,25.06
244,11112506,,25.06
244.1,11112504,,25.04
244.2,11025010,,50.1
245,1102504,,25.04
245.1,2509,,25.09
245.2,11112509,,25.09
246.1,2505,,25.05
246.2,1102505,,25.05
247,1102505,,25.05
247.1,1102512,,25.12
247.2,11112532,,25.32
248,1102512,,25.12
248.1,2533,,25.33
248.2,11112513,,25.13
249,2513,,25.13
250,2513,,25.13
250.1,2514,,25.14
251,11112514,,25.14
251.1,2512,,25.12
251.2,1102532,,25.32
252.1,2512,,25.12
253,2512,,25.12
253.1,11112504,,25.04
254.1,2506,,25.06
254.2,2506,,25.06
255,1102506,,25.06
256.1,2505,,25.05
257,112503,,25.03
258.1,11112493,,24.93
258.2,2493,,24.93
259,2493,,24.93
260.2,1102503,,25.03
261,11112503,,25.03
261.1,1102509,,25.09
261.2,2509,,25.09
262,1102509,,25.09
262.2,2503,,25.03
264.1,2505,,25.05
264.2,2505,,25.05
265,112505,,25.05
266.1,2504,,25.04
268,1102511,,25.11
268.2,11112506,,25.06
269,1102506,,25.06
269.2,1102503,,25.03
270.1,2530,,25.3
271.1,11112513,,25.13
271.2,1102513,,25.13
272,112513,,25.13
272.1,2513,,25.13
272.2,112513,,25.13
273.1,1102513,,25.13
273.2,1102513,,25.13
274,1102513,,25.13
274.2,2510,,25.1
275.1,1102502,,25.02
275.2,1102502,,25.02
276,2502,,25.02
276.1,2505,,25.05
277,1102505,,25.05
278,11112503,,25.03
281,2510,,25.1
281.1,2504,,25.04
281.2,1102504,,25.04
282,902510,,25.1
283.1,11112503,,25.03
283.2,2503,,25.03
284,1102503,,25.03
284.1,11112510,,25.1
285,2506,,25.06
285.1,11112502,,25.02
285.2,112502,,25.02
286,11112502,,25.02
286.1,11112502,,25.02
286.2,2502,,25.02
287.1,1102499,,24.99
287.2,11112499,,24.99
288,112499,,24.99
288.1,1102499,,24.99
289.2,11112492,,24.92
290,1102492,,24.92
291.1,1102496,,24.96
291.2,2496,,24.96
292,1102496,,24.96
292.1,2503,,25.03
292.2,11112503,,25.03
293,11112503,,25.03
293.1,1102503,,25.03
293.2,11112503,,25.03
294.1,1102502,,25.02
294.2,1102502,,25.02
295,2502,,25.02
295.1,2506,,25.06
295.2,902506,,25.06
296,1102506,,25.06
296.1,112505,,25.05
296.2,2505,,25.05
297,2505,,25.05
297.1,1102506,,25.06
297.2,1102506,,25.06
298,11112506,,25.06
298.2,1102506,,25.06
299.1,1102504,,25.04
299.2,2504,,25.04
