frame,predicted_digit,,last_4_digits
171.2,2523,,25.23
172,2523,,25.23
172.1,2523,,25.23
172.2,2523,,25.23
173,2623,,25.23
173.1,2523,,25.23
174.2,2523,,25.23
175,2623,,25.23
175.2,11523,,25.23
176,2523,,25.23
176.1,2623,,25.23
176.2,2536,,25.06
177,2636,,25.06
177.1,2536,,25.06
179.2,2605,,25.05
180,21105,,25.05
180.1,2505,,25.05
181.2,21102,,25.02
182,21102,,25.02
182.1,21102,,25.02
182.2,2500,,25
183,2600,,25
183.1,21100,,25
183.2,21106,,25.06
184,2506,,25.06
184.1,21106,,25.06
186.1,2614,,25.14
187,2613,,25.13
187.1,2633,,25.03
188.1,2535,,25.05
190.2,2526,,25.26
191,2526,,25.26
191.1,2526,,25.26
192,2524,,25.24
192.1,2524,,25.24
193.2,2523,,25.23
194,2523,,25.23
194.1,2523,,25.23
195.1,2513,,25.13
195.2,2520,,25.2
196,2520,,25.2
196.2,2620,,25.2
197,2620,,25.2
197.1,2520,,25.2
198,2513,,25.13
200.2,2636,,25.06
201.1,2536,,25.06
201.2,2513,,25.13
202,2513,,25.13
202.2,2533,,25.03
203,2533,,25.03
204,2522,,25.22
204.1,2522,,25.22
205.2,2525,,25.25
206,2525,,25.25
206.1,2525,,25.25
208.2,2523,,25.23
209,2523,,25.23
209.1,2523,,25.23
210,2539,,25.09
212.2,2613,,25.13
213,2533,,25.03
213.2,2609,,25.09
214,2509,,25.09
214.2,21106,,25.06
215,2505,,25.05
215.1,21106,,25.06
215.2,21109,,25.09
216,21109,,25.09
216.1,111109,,25.09
216.2,21106,,25.06
217,2506,,25.06
217.1,2606,,25.06
217.2,2505,,25.05
218,21105,,25.05
218.1,21105,,25.05
218.2,21102,,25.02
219,21102,,25.02
219.1,21102,,25.02
219.2,21193,,24.93
220,21193,,24.93
220.1,21193,,24.93
220.2,2503,,25.03
221,2503,,25.03
221.1,2503,,25.03
223.2,21106,,25.06
224,2606,,25.06
224.1,2606,,25.06
224.2,21105,,25.05
225,21103,,25.03
225.1,21103,,25.03
225.2,2513,,25.13
226.1,2533,,25.03
227,2535,,25.05
227.1,2535,,25.05
227.2,2526,,25.26
228,2526,,25.26
228.1,2526,,25.26
229.2,2525,,25.25
230,2525,,25.25
230.1,2525,,25.25
230.2,2626,,25.26
231,2526,,25.26
231.1,2526,,25.26
231.2,2530,,25
232,2530,,25
233,2533,,25.03
233.1,2633,,25.03
233.2,2522,,25.22
234,2522,,25.22
234.1,2522,,25.22
236.2,2506,,25.06
237,2506,,25.06
237.1,2506,,25.06
237.2,21106,,25.06
238,2606,,25.06
238.1,2506,,25.06
238.2,21106,,25.06
239,21106,,25.06
239.1,21106,,25.06
240.2,2603,,25.03
241,2503,,25.03
241.1,21103,,25.03
241.2,2505,,25.05
242,21105,,25.05
242.1,21105,,25.05
244.2,21120,,25.2
245,2520,,25.2
246.1,2634,,25.04
247,2533,,25.03
247.1,2633,,25.03
247.2,2533,,25.03
248.1,2513,,25.13
249,2532,,25.02
249.1,2532,,25.02
251.2,21109,,25.09
252,2509,,25.09
252.1,21109,,25.09
253.2,2530,,25
254.1,2530,,25
255,21108,,25.08
255.2,2605,,25.05
256,21105,,25.05
256.1,2605,,25.05
256.2,21106,,25.06
257,2606,,25.06
257.1,2506,,25.06
257.2,2503,,25.03
258,21103,,25.03
258.2,2506,,25.06
259,2606,,25.06
259.1,21106,,25.06
260.2,21109,,25.09
261,2509,,25.09
261.1,2509,,25.09
263.2,2533,,25.03
264.1,2533,,25.03
264.2,2533,,25.03
265.1,2513,,25.13
265.2,2633,,25.03
266,2633,,25.03
266.1,2513,,25.13
267.1,2535,,25.05
268.2,2520,,25.2
269,2520,,25.2
269.1,2520,,25.2
270,2619,,25.19
271,2536,,25.06
271.1,2636,,25.06
272,2534,,25.04
273.2,2533,,25.03
274,2513,,25.13
274.1,2513,,25.13
274.2,2633,,25.03
275,2633,,25.03
275.1,2513,,25.13
275.2,2539,,25.09
276.1,2519,,25.19
277.2,2636,,25.06
278,2536,,25.06
280,2639,,25.09
282.1,2523,,25.23
282.2,2623,,25.23
283,2523,,25.23
283.1,2523,,25.23
283.2,2526,,25.26
284,2526,,25.26
284.1,2526,,25.26
284.2,2525,,25.25
285,2525,,25.25
285.1,2625,,25.25
287.2,2522,,25.22
288,2522,,25.22
288.1,2522,,25.22
288.2,2509,,25.09
289,2609,,25.09
289.1,2609,,25.09
289.2,2532,,25.02
290,2632,,25.02
290.2,21105,,25.05
291,21105,,25.05
291.1,111105,,25.05
292.1,21103,,25.03
292.2,2509,,25.09
293,2509,,25.09
293.2,2633,,25.03
295.2,21109,,25.09
296,21109,,25.09
296.1,2509,,25.09
296.2,11613,,25.13
297.2,2533,,25.03
298,2533,,25.03
298.2,2513,,25.13
299,2533,,25.03
299.1,11533,,25.03
299.2,21106,,25.06
300,2506,,25.06
300.1,11506,,25.06
302.1,2503,,25.03
303,2504,,25.04
303.1,21103,,25.03
304,2503,,25.03
304.2,2532,,25.02
305,2532,,25.02
306,2613,,25.13
306.1,2523,,25.23
307.2,2529,,25.29
308.2,2523,,25.23
309,2523,,25.23
309.1,2523,,25.23
309.2,2522,,25.22
