frame,predicted_digit,,last_4_digits
1,2521,,25.21
1.2,2521,,25.21
4.2,2514,,25.14
5,11112514,,25.14
5.1,1102514,,25.14
6.2,112505,,25.05
8.2,1102505,,25.05
9,2505,,25.05
9.1,112505,,25.05
10.1,1102506,,25.06
13,1102509,,25.09
15,112516,,25.16
16,2513,,25.13
18.2,2511,,25.11
19.2,2513,,25.13
20.2,2522,,25.22
21.1,2522,,25.22
24.1,1102529,,25.29
28.2,1102529,,25.29
29,112529,,25.29
30.2,1102525,,25.25
31,1102525,,25.25
34,2524,,25.24
38.1,1102515,,25.15
39,2516,,25.16
39.1,2516,,25.16
39.2,2514,,25.14
40.1,2514,,25.14
42,2512,,25.12
42.1,2512,,25.12
43.2,2506,,25.06
46.2,2490,,24.9
49.1,1102503,,25.03
53.2,2514,,25.14
55,2513,,25.13
56.2,2514,,25.14
57,2514,,25.14
58,1102495,,24.95
60.2,2495,,24.95
61,2495,,24.95
62,2494,,24.94
62.2,2495,,24.95
63,2495,,24.95
63.1,112495,,24.95
63.2,2496,,24.96
64.1,2496,,24.96
64.2,112493,,24.93
65.2,2495,,24.95
68.1,2504,,25.04
69.2,2505,,25.05
70,112505,,25.05
72.2,2516,,25.16
73,2516,,25.16
73.1,2516,,25.16
74.1,2536,,25.36
75.1,2536,,25.36
77.1,2523,,25.23
77.2,2525,,25.25
79.1,2510,,25.1
79.2,2515,,25.15
80,1102515,,25.15
80.1,2515,,25.15
82.2,2523,,25.23
84,2515,,25.15
86.2,2513,,25.13
89.1,2514,,25.14
91,2514,,25.14
91.1,2514,,25.14
91.2,2516,,25.16
92.2,2514,,25.14
93,2514,,25.14
93.1,2514,,25.14
93.2,2510,,25.1
96.2,2512,,25.12
97,1102512,,25.12
98,2513,,25.13
98.1,2513,,25.13
100.2,1102514,,25.14
101,2514,,25.14
101.1,2514,,25.14
106.2,2499,,24.99
108.2,1102499,,24.99
110.2,2492,,24.92
111,2492,,24.92
113.2,112484,,24.84
114,2484,,24.84
115,2484,,24.84
117.2,112496,,24.96
118.1,2496,,24.96
119.2,2503,,25.03
120.1,1102503,,25.03
121.1,2506,,25.06
122.2,2513,,25.13
123.2,2514,,25.14
