frame,predicted_digit,,last_4_digits
76,112538,,25.38
76.1,1102533,,25.33
76.2,1102533,,25.33
77.1,1102539,,25.39
77.2,1102539,,25.39
78,2539,,25.39
78.1,11112539,,25.39
78.2,2539,,25.39
79,1102539,,25.39
79.1,1102534,,25.34
79.2,1102534,,25.34
80,2534,,25.34
80.1,1102534,,25.34
80.2,11112534,,25.34
81,2534,,25.34
81.1,2533,,25.33
81.2,1102533,,25.33
82,2531,,25.31
83,1102540,,25.4
83.1,1102539,,25.39
83.2,2539,,25.39
84,11112539,,25.39
84.1,2534,,25.34
84.2,112534,,25.34
85,1102534,,25.34
85.1,1102530,,25.3
86.1,2523,,25.23
86.2,11112523,,25.23
87.1,1102528,,25.28
87.2,2528,,25.28
88,11112528,,25.28
88.1,2529,,25.29
88.2,1102529,,25.29
89,112529,,25.29
89.1,2526,,25.26
89.2,11112526,,25.26
90,1102526,,25.26
90.1,11112524,,25.24
90.2,1102524,,25.24
91,112524,,25.24
91.1,2526,,25.26
91.2,112526,,25.26
92,1102526,,25.26
92.1,11112528,,25.28
92.2,2528,,25.28
93,1102528,,25.28
93.1,2529,,25.29
93.2,1102529,,25.29
94,2529,,25.29
94.1,2531,,25.31
95,1102531,,25.31
95.1,2525,,25.25
95.2,1102525,,25.25
96,11112525,,25.25
96.1,1102529,,25.29
96.2,11112529,,25.29
97,112520,,25.2
98,11112530,,25.3
98.1,1102531,,25.31
98.2,1102531,,25.31
99,1102531,,25.31
99.1,1102535,,25.35
99.2,2535,,25.35
100,2535,,25.35
100.1,2539,,25.39
100.2,2539,,25.39
101,1102539,,25.39
101.1,112538,,25.38
101.2,1102538,,25.38
102,2538,,25.38
102.1,1102536,,25.36
102.2,1102536,,25.36
103,1102536,,25.36
103.1,1102546,,25.46
103.2,1102546,,25.46
104,112546,,25.46
104.1,112543,,25.43
104.2,1102543,,25.43
105.1,1102544,,25.44
105.2,2544,,25.44
106,1102544,,25.44
106.1,112542,,25.42
106.2,1102542,,25.42
107,1102542,,25.42
107.1,2543,,25.43
108,2543,,25.43
108.1,1102538,,25.38
109,1102538,,25.38
109.1,1102546,,25.46
109.2,11112546,,25.46
110,1102546,,25.46
110.1,2546,,25.46
110.2,11112546,,25.46
111,1102546,,25.46
111.1,1102531,,25.31
111.2,112531,,25.31
112,2531,,25.31
112.1,2525,,25.25
112.2,1102525,,25.25
113,2525,,25.25
113.1,112522,,25.22
113.2,1102522,,25.22
114,11112522,,25.22
114.1,2522,,25.22
114.2,11112522,,25.22
115,1102522,,25.22
115.1,112524,,25.24
115.2,2524,,25.24
116,2524,,25.24
116.1,11112534,,25.34
116.2,1102534,,25.34
117,1102534,,25.34
117.1,11112529,,25.29
117.2,2529,,25.29
118,11112529,,25.29
118.1,112529,,25.29
118.2,1102529,,25.29
119,112529,,25.29
119.1,2535,,25.35
119.2,11112535,,25.35
120,2535,,25.35
120.1,112539,,25.39
120.2,2539,,25.39
121,1102539,,25.39
121.1,11112541,,25.41
122.1,1102541,,25.41
122.2,1102543,,25.43
123,1102541,,25.41
123.1,2535,,25.35
123.2,2535,,25.35
124,1102535,,25.35
124.1,112525,,25.25
124.2,1102525,,25.25
125,11112525,,25.25
125.1,2521,,25.21
125.2,1102521,,25.21
126.1,1102528,,25.28
126.2,2528,,25.28
127,1102528,,25.28
127.1,2525,,25.25
127.2,112525,,25.25
128,1102525,,25.25
128.1,2529,,25.29
128.2,1102529,,25.29
129,2529,,25.29
129.1,1102525,,25.25
129.2,1102525,,25.25
130,1102525,,25.25
130.1,2528,,25.28
130.2,11112528,,25.28
131,112528,,25.28
131.1,1102524,,25.24
131.2,2524,,25.24
132,2524,,25.24
132.1,1102528,,25.28
132.2,11112528,,25.28
133,1102528,,25.28
133.1,112526,,25.26
133.2,1102526,,25.26
134,112526,,25.26
135.2,112633,,26.33
136,11112531,,25.31
136.1,1102525,,25.25
136.2,2525,,25.25
137,1102525,,25.25
137.1,11112521,,25.21
137.2,2521,,25.21
138,1102521,,25.21
138.1,1102516,,25.16
138.2,1102516,,25.16
139,112516,,25.16
139.1,2520,,25.2
139.2,11112520,,25.2
140,2520,,25.2
140.1,112523,,25.23
140.2,1102523,,25.23
141,1102523,,25.23
141.1,112519,,25.19
141.2,11112519,,25.19
142,112519,,25.19
142.1,2516,,25.16
142.2,1102516,,25.16
143,1102516,,25.16
143.1,1102518,,25.18
143.2,1102518,,25.18
144,1102518,,25.18
144.1,2519,,25.19
144.2,1102519,,25.19
145,11112519,,25.19
145.1,2523,,25.23
145.2,2521,,25.21
146.1,1102526,,25.26
146.2,112528,,25.28
147,2528,,25.28
147.1,112516,,25.16
147.2,2518,,25.18
148,1102518,,25.18
148.1,1102513,,25.13
148.2,2513,,25.13
149,112513,,25.13
149.2,11112511,,25.11
150,2511,,25.11
151,112501,,25.01
151.2,1102510,,25.1
152,11112510,,25.1
152.1,112514,,25.14
152.2,112514,,25.14
153,11112514,,25.14
153.1,2515,,25.15
153.2,11112515,,25.15
154,112515,,25.15
154.1,1102513,,25.13
154.2,112513,,25.13
155,2513,,25.13
156,2510,,25.1
156.1,1102529,,25.29
156.2,112529,,25.29
157,2529,,25.29
157.1,112531,,25.31
157.2,1102531,,25.31
158.1,11112538,,25.38
158.2,112538,,25.38
159,2536,,25.36
159.1,2536,,25.36
159.2,1102536,,25.36
160,1102536,,25.36
160.1,11112532,,25.32
160.2,112532,,25.32
161,11112532,,25.32
161.1,112534,,25.34
161.2,11112534,,25.34
162,1102534,,25.34
162.1,112533,,25.33
162.2,11112533,,25.33
163,11112533,,25.33
163.1,112535,,25.35
163.2,11112535,,25.35
164,112535,,25.35
164.1,111125310,,53.1
164.2,2531,,25.31
165,2531,,25.31
165.1,11112529,,25.29
165.2,112529,,25.29
166,2529,,25.29
166.1,1102532,,25.32
166.2,11112532,,25.32
167,2532,,25.32
167.1,112529,,25.29
167.2,11112529,,25.29
168,2529,,25.29
168.1,11112528,,25.28
168.2,2528,,25.28
169,11112528,,25.28
169.1,1102528,,25.28
169.2,2528,,25.28
170,11112528,,25.28
170.1,112529,,25.29
170.2,2529,,25.29
171,2529,,25.29
171.1,112526,,25.26
171.2,1102526,,25.26
172,112526,,25.26
172.1,112525,,25.25
172.2,2525,,25.25
173,112525,,25.25
173.1,11112523,,25.23
173.2,1102523,,25.23
174,112523,,25.23
174.1,2522,,25.22
174.2,2522,,25.22
175,112522,,25.22
175.1,1102524,,25.24
175.2,1102524,,25.24
176,11112524,,25.24
176.1,112525,,25.25
176.2,2525,,25.25
177,11112525,,25.25
177.1,11112530,,25.3
177.2,2530,,25.3
178.1,2529,,25.29
178.2,2529,,25.29
179,1102529,,25.29
179.1,2530,,25.3
179.2,2530,,25.3
180,1102530,,25.3
180.1,11112521,,25.21
180.2,112521,,25.21
181,11112523,,25.23
181.1,2525,,25.25
181.2,2525,,25.25
182,112525,,25.25
182.1,2524,,25.24
182.2,11112524,,25.24
183,11112524,,25.24
183.1,112521,,25.21
183.2,1102523,,25.23
184,112521,,25.21
185,2526,,25.26
188.1,2532,,25.32
188.2,2532,,25.32
189,2532,,25.32
189.1,2534,,25.34
189.2,2534,,25.34
190,2534,,25.34
191.1,2535,,25.35
191.2,2535,,25.35
192,2535,,25.35
194.1,2531,,25.31
194.2,2531,,25.31
195,2531,,25.31
195.1,2534,,25.34
195.2,2534,,25.34
196,2534,,25.34
200.1,2532,,25.32
200.2,2532,,25.32
201,2532,,25.32
202,2531,,25.31
202.1,2544,,25.44
202.2,2544,,25.44
203,2544,,25.44
205.1,2545,,25.45
205.2,2545,,25.45
206,2545,,25.45
207.2,2541,,25.41
208.1,2542,,25.42
208.2,1102542,,25.42
209.1,2536,,25.36
209.2,2536,,25.36
210,2536,,25.36
210.1,2532,,25.32
210.2,112532,,25.32
211,2532,,25.32
211.2,2541,,25.41
212.1,2542,,25.42
213,1102542,,25.42
213.1,2534,,25.34
213.2,2534,,25.34
214,2534,,25.34
215.1,2532,,25.32
215.2,2532,,25.32
216,2532,,25.32
216.1,2534,,25.34
216.2,2534,,25.34
217,2534,,25.34
217.1,2534,,25.34
217.2,2534,,25.34
218,1102534,,25.34
218.1,2528,,25.28
220,2523,,25.23
220.1,2522,,25.22
220.2,2522,,25.22
221,1102622,,26.22
221.2,2528,,25.28
222,2529,,25.29
224,2531,,25.31
227.1,112521,,25.21
228,2521,,25.21
228.2,2521,,25.21
229.1,2532,,25.32
229.2,2532,,25.32
230,1102532,,25.32
230.2,1102525,,25.25
231,2525,,25.25
231.1,2521,,25.21
232,2526,,25.26
232.1,2526,,25.26
232.2,2526,,25.26
233,2526,,25.26
233.1,2533,,25.33
234.1,2536,,25.36
234.2,2536,,25.36
235,2536,,25.36
235.2,2610,,26.1
236.2,2539,,25.39
237,2539,,25.39
237.1,2535,,25.35
237.2,1102535,,25.35
238,2535,,25.35
239,2549,,25.49
239.1,2542,,25.42
239.2,2542,,25.42
240,2542,,25.42
240.2,2546,,25.46
241,112516,,25.16
241.1,2544,,25.44
242,1102544,,25.44
242.1,2539,,25.39
244.1,2542,,25.42
244.2,2542,,25.42
245,1102542,,25.42
246.1,2532,,25.32
246.2,2532,,25.32
247,2532,,25.32
247.1,2531,,25.31
247.2,1102531,,25.31
248.2,2529,,25.29
249,2529,,25.29
249.1,2526,,25.26
249.2,2526,,25.26
250,2526,,25.26
251.1,2532,,25.32
251.2,2532,,25.32
252,2532,,25.32
253,2531,,25.31
253.1,2529,,25.29
253.2,2529,,25.29
255.1,112532,,25.32
255.2,2532,,25.32
256,11112532,,25.32
256.2,2532,,25.32
257,2532,,25.32
257.1,2532,,25.32
257.2,2532,,25.32
258,112532,,25.32
258.2,2534,,25.34
259,2534,,25.34
259.1,2534,,25.34
259.2,2534,,25.34
260,2534,,25.34
260.1,2531,,25.31
261,2531,,25.31
261.1,2532,,25.32
261.2,2532,,25.32
262,2532,,25.32
263.1,2534,,25.34
263.2,2534,,25.34
264,2534,,25.34
264.1,2538,,25.38
266.1,2542,,25.42
267,2542,,25.42
267.1,2534,,25.34
267.2,2534,,25.34
268,2534,,25.34
268.1,1102534,,25.34
268.2,2534,,25.34
269,112534,,25.34
269.1,2535,,25.35
269.2,112535,,25.35
270,1102535,,25.35
272.1,2535,,25.35
272.2,2535,,25.35
273,2535,,25.35
273.1,2541,,25.41
274.1,2535,,25.35
274.2,2535,,25.35
275,2535,,25.35
275.1,2539,,25.39
276.2,2539,,25.39
277,2539,,25.39
277.1,2536,,25.36
277.2,2536,,25.36
278,112536,,25.36
278.2,1102535,,25.35
279,2535,,25.35
279.1,2531,,25.31
280.1,2532,,25.32
280.2,2532,,25.32
281,2532,,25.32
283,2531,,25.31
285.1,2525,,25.25
285.2,2525,,25.25
286,2525,,25.25
286.1,2524,,25.24
286.2,2524,,25.24
287,112524,,25.24
287.1,2524,,25.24
288,2524,,25.24
288.1,2531,,25.31
290.1,2525,,25.25
290.2,2525,,25.25
291,2525,,25.25
292.1,1102525,,25.25
292.2,2525,,25.25
293,2525,,25.25
293.1,2532,,25.32
293.2,2532,,25.32
294,2532,,25.32
294.2,2529,,25.29
295.1,2531,,25.31
295.2,2531,,25.31
296,2531,,25.31
297,2525,,25.25
