frame,f1 flow,f2 flow
252,25.44684210526316,23.09
253,25.46,23.173000000000002
254,25.44,23.18
255,25.46,23.14
256,25.38,23.15
257,25.28,23.198
258,25.324444444444442,23.2
259,25.317142857142855,23.154545454545453
260,25.302857142857142,23.15
261,25.32,23.15
262,25.36,23.18
263,25.41,23.15
264,25.46,23.15
265,25.51,23.15
266,25.44,23.12111111111111
267,25.44,23.11
268,25.407999999999998,23.24
269,25.42,23.19
270,51.05,23.38
271,25.405555555555555,23.2
272,25.408,23.19
273,25.45,23.19909090909091
274,25.44,23.2
275,25.42,23.2
276,25.45,23.14
277,25.45,23.18111111111111
278,25.45,23.18
279,25.48,23.18
280,25.461379310344828,23.152727272727272
281,25.440689655172417,23.141111111111112
282,25.42,23.14
283,25.40222222222222,23.20111111111111
284,25.38,23.21
285,25.35,23.16
286,25.38,23.182000000000002
287,25.384444444444444,23.19
288,25.39,23.156666666666666
289,25.39,23.15
290,25.403333333333336,23.09
291,25.42,23.05
292,25.48,23.05
293,25.435454545454544,23.08
294,25.376666666666665,23.074999999999996
295,25.31,23.08
296,25.350526315789473,23.04
297,25.313684210526315,23.08
298,25.44,23.126666666666665
299,25.49,23.11
300,25.49,23.15
