frame,f1 flow,f2 flow
1,24.8,23.46
2,24.8,23.44
3,24.808333333333334,23.42
4,24.81,23.44
5,24.81,23.4
6,24.81,23.48
7,24.71,23.49
8,24.734,23.51
9,24.760666666666665,23.56
10,24.787333333333333,23.6
11,24.79,23.64
12,24.79,23.64
13,24.753636363636364,23.61
14,24.71727272727273,23.61
15,24.692222222222224,23.64
16,24.69,23.61
17,24.69909090909091,23.59
18,24.78181818181818,23.58
19,24.844444444444445,23.53
20,24.85,23.52
21,24.83,23.52
22,24.835555555555555,23.52
23,24.84,23.52
24,24.89333333333333,23.52
25,24.87206896551724,23.5
26,24.84103448275862,23.49
27,24.81,23.48
28,24.846363636363638,23.49
29,24.85,23.49
30,24.814444444444444,23.51
31,24.82,23.51
32,24.81,23.54
33,24.75,23.54
34,24.724444444444444,23.51
35,24.72,23.59
36,24.692727272727275,23.56
37,24.69,23.53
38,24.629411764705882,23.5
39,24.65098039215686,23.5
40,24.672549019607843,23.49
41,24.69411764705882,23.49
42,24.715686274509803,23.41
43,24.724444444444444,23.51
44,24.73,23.55
45,24.713333333333335,23.51
46,24.745555555555555,23.59
47,24.745555555555555,23.59
48,24.74,23.61
49,24.72,23.6
50,24.744285714285713,23.59
51,24.737142857142857,23.55
52,24.73,23.53
53,24.745555555555555,23.48
54,24.714000000000002,23.48
55,24.71,23.42
56,24.75193548387097,23.39
57,24.793870967741935,23.43
58,24.835806451612903,23.43
59,24.84,23.43
60,24.785454545454545,23.41
61,24.73090909090909,23.52
62,24.733559322033898,23.53
63,24.75050847457627,23.58
64,24.767457627118645,23.505
65,24.784406779661015,23.49
66,24.80135593220339,23.5
67,24.818305084745763,23.51
68,24.82551724137931,23.41
69,24.83241379310345,23.45
70,24.839310344827584,23.44
71,24.84,23.42
72,24.82,23.42
73,24.72,23.411818181818184
74,24.71,23.41
75,24.71,23.46
76,24.74,23.48
77,24.73090909090909,23.46
78,24.770500000000002,23.49
79,24.8155,23.51
80,24.837777777777777,23.53
81,24.86,23.53
82,24.85090909090909,23.54
83,24.85,23.54
84,24.826190476190476,23.51
85,24.802380952380954,23.54
86,24.802903225806453,23.5
87,24.806129032258063,23.54
88,24.809354838709677,23.52
89,24.81,23.55
90,24.846363636363638,23.51
91,24.84578947368421,23.55
92,24.840526315789475,23.55
93,24.84,23.5
94,24.797931034482758,23.51
95,24.770344827586207,23.45
96,24.742758620689653,23.41
97,24.721999999999998,23.44
98,24.72,23.43
99,24.726,23.46
100,24.73,23.49
101,24.657272727272726,23.52
102,24.65,23.56
103,24.8,23.58
104,24.652105263157896,23.56
105,24.71,23.55
106,24.72,23.53
107,24.71,23.5
108,24.71,23.48
109,24.83727272727273,23.45
110,24.85,23.42
111,24.8,23.39
112,24.842857142857145,23.41
113,24.885714285714286,23.39
114,24.89,23.41
115,24.92,23.43
116,24.779,23.41
117,24.801111111111112,23.44
118,24.8,23.42
119,24.8,23.44
120,24.8,23.43
121,24.81,23.41
122,24.837272727272726,23.48
123,24.84,23.5
124,24.92,23.53
125,24.92,23.56
126,24.91,23.59
127,24.95,23.58
128,24.92,23.58
129,24.922222222222224,23.6
130,24.92,23.55
131,24.92,23.54
132,24.8,23.54
133,24.83,23.5
134,24.756363636363634,23.51
135,24.761052631578945,23.51
136,24.78736842105263,23.52
137,24.818,23.41
138,24.853,23.46
139,24.808,23.451818181818183
140,24.743,23.45
141,24.72111111111111,23.44
142,24.72,23.44
143,24.689999999999998,23.45
144,24.66,23.44
145,24.630000000000003,23.4
146,24.6,23.44
147,24.709090909090907,23.45
148,24.72,23.46
149,24.713548387096772,23.48
150,24.70709677419355,23.49
151,24.70064516129032,23.49
152,24.718,23.55
153,24.738,23.59
154,24.74,23.59
155,24.71,23.53
156,24.73,23.54
157,24.64,23.52
158,24.69777777777778,23.49
159,24.71,23.48
160,24.644444444444442,23.41
161,24.65,23.41
162,24.622727272727275,23.31
163,24.62,23.41
164,24.65,23.4
165,24.683333333333334,23.41
166,24.64,23.41
167,24.71,23.43
168,24.72111111111111,23.42
169,24.72,23.39
170,24.72,23.42
171,24.72,23.41
172,24.71,23.43
173,24.71,23.41
174,24.79,23.49
175,24.74,23.54
176,24.76222222222222,23.58
177,24.79,23.6
178,24.926666666666666,23.59
179,24.894444444444446,23.6
180,24.89,23.6
181,24.83,23.6
182,24.845555555555556,23.6
183,24.854736842105265,23.5
184,24.86,23.45
185,24.89,23.41
186,24.82,23.48
187,24.81090909090909,23.45
188,24.81,23.46
189,24.84,23.4
190,24.805,23.38
191,24.8,23.43
192,24.73,23.45
193,24.69,23.41
194,24.61888888888889,23.43
195,24.61,23.48
196,24.72,23.45
197,24.72222222222222,23.46
198,24.72,23.51
199,24.82,23.54
200,24.874285714285712,23.59
201,24.845714285714283,23.59
202,24.84,23.55
203,24.771578947368422,23.5
204,24.74,23.41
205,24.714444444444442,23.48
206,24.7,23.44
207,24.69,23.4
208,24.8,23.41
209,24.7,23.43
210,24.74,23.43
211,24.74,23.48
212,24.64666666666667,23.41
213,24.64,23.49
214,24.727,23.51
215,24.73,23.54
216,24.709,23.53
217,24.733999999999998,23.54
218,24.74,23.51
219,24.83777777777778,23.53
220,24.85,23.51
221,24.881,23.59
222,24.84,23.58
223,24.85181818181818,23.55
224,24.85,23.58
225,24.91,23.58
226,24.819090909090907,23.56
227,24.81,23.58
228,24.81909090909091,23.59
229,24.82,23.59
230,24.91166666666667,23.59
231,24.93,23.62
232,24.92,23.51
233,24.89,23.51
234,24.9,23.56
235,24.919000000000004,23.55
236,24.94,23.49
237,24.878095238095238,23.46
238,24.816190476190474,23.46
239,24.597272727272724,23.41
240,24.55,23.48
241,24.62,23.45
242,24.85,23.43
243,24.706000000000003,23.43
244,24.73,23.41
245,24.76,23.46
246,24.81,23.43
247,24.84,23.44
248,24.8,23.39
249,24.82,23.38
250,24.83,23.45
251,24.85,23.39272727272727
252,24.758,23.38
253,24.718,23.39
254,24.7,23.4
255,24.83,23.31
256,24.84,23.31
257,24.84,23.31
258,24.84,23.31
259,24.873157894736842,23.43
260,24.91,23.5
261,24.92,23.49
262,24.85,23.508
263,24.843636363636364,23.52
264,24.82,23.54
265,24.79,23.55
266,24.76,23.54
267,24.81,23.53
268,24.74,23.41
269,24.84,23.439999999999998
270,24.804000000000002,23.43
271,24.84,23.42
272,24.822,23.42
273,24.802,23.41
274,24.835555555555555,23.44272727272727
275,24.85,23.45
276,24.78571428571429,23.45
277,24.71428571428571,23.45
278,24.748,23.45
279,24.75,23.409090909090907
280,24.76,23.4
281,24.76,23.33
282,24.8,23.355999999999998
283,24.81,23.375999999999998
284,24.7,23.395999999999997
285,24.75,23.4
286,24.74,23.426341463414634
287,24.73,23.45560975609756
288,24.64,23.484878048780487
289,24.6,23.514146341463416
290,24.64,23.52
291,24.62,23.49
292,24.63,23.487
293,24.85,23.483666666666668
294,24.65,23.480333333333334
295,24.6,23.45
296,24.66,23.46
297,24.66,23.5
298,24.61,23.46727272727273
299,24.72,23.46
300,24.701999999999998,23.42
