frame,f1 flow,f2 flow
98,25.216363636363635,23.37
99,25.22,23.38
100,25.18,23.346
101,25.02,23.34
102,25.05272727272727,23.35
103,25.06,23.3
104,25.05325,23.39
105,25.045749999999998,23.3
106,25.03825,23.38
107,25.03075,23.31
108,25.169090909090908,23.25
109,25.2,23.27
110,25.05,23.23
111,25.02,23.23
112,25.03,23.2
113,25.162,23.32
114,25.10111111111111,23.2
115,25.09,23.35
116,25.2,23.3
117,25.2,23.38
118,25.2,23.39
119,25.224545454545456,23.42
120,25.24,23.4
121,25.05,23.3
122,25.05,23.4
123,25.1,23.38
124,25.15,23.41
125,25.009090909090908,23.41
126,25.016,23.47
127,25.02,23.44
128,25.05,23.42
129,25.083333333333332,23.44
130,25.09,23.57
131,25.009,23.49
132,25.06,23.49
133,25.0,23.49
134,25.073636363636364,23.44
135,25.09,23.43
136,25.0,23.47
137,25.06,23.44
138,25.03,23.38
139,25.098888888888887,23.35
140,25.06,23.3
141,25.09,23.34
142,25.05,23.3
143,25.083333333333332,23.38
144,25.016363636363636,23.4
145,25.0,23.38
146,24.995714285714286,23.41
147,24.99095238095238,23.44
148,24.99,23.44
149,25.014545454545456,23.44
150,25.02,23.39
151,25.11,23.35
152,25.13,23.3
153,25.066,23.28
154,25.086,23.28
155,25.09,23.3
156,25.216,23.28
157,25.23,23.27
158,25.23,23.27
159,25.102,23.28
160,25.02,23.31
161,25.028181818181817,23.37
162,25.054,23.33
163,25.06,23.29
164,25.06,23.3
165,25.06,23.3
166,25.06,23.33
167,25.0,23.33
168,25.06,23.33
169,25.0,23.29
170,25.02,23.34
171,25.195,23.35
172,25.23,23.38
173,25.23,23.38
174,25.23,23.38
175,25.23,23.39440677966102
176,25.23,23.374915254237287
177,25.06,23.35542372881356
178,25.055714285714284,23.33593220338983
179,25.05095238095238,23.316440677966103
180,25.05,23.29694915254237
181,25.025454545454544,23.277457627118643
182,25.02,23.257966101694915
183,25.0,23.238474576271187
184,25.06,23.218983050847456
185,25.096,23.199491525423728
186,25.136,23.18
187,25.13,23.2
188,25.048000000000002,23.23
189,25.14,23.22
190,25.240000000000002,23.24
191,25.26,23.24
192,25.24,23.25
193,25.23181818181818,23.267777777777777
194,25.23,23.2
195,25.139999999999997,23.2
196,25.2,23.28
197,25.2,23.33
198,25.13,23.32
199,25.098181818181818,23.32
200,25.066363636363636,23.3
201,25.06,23.35
202,25.13,23.39
203,25.03,23.37
204,25.22,23.31
205,25.244545454545456,23.2
206,25.25,23.29
207,25.24142857142857,23.33
208,25.23190476190476,23.29
209,25.23,23.33
210,25.09,23.3
211,25.10818181818182,23.3
212,25.126363636363635,23.41
213,25.03,23.45
214,25.09,23.43
215,25.05,23.39
216,25.09,23.37
217,25.06,23.32
218,25.05,23.31
219,25.02,23.29
220,24.93,23.29
221,25.03,23.29
222,25.042857142857144,23.28
223,25.057142857142857,23.31
224,25.06,23.33
225,25.03,23.32
226,25.04111111111111,23.32
227,25.05,23.31
228,25.26,23.3
229,25.251818181818184,23.2
230,25.25,23.2
231,25.26,23.24
232,25.0,23.22
233,25.03,23.28
234,25.22,23.24
235,25.15142857142857,23.23
236,25.07523809523809,23.22
237,25.06,23.23
238,25.06,23.19
239,25.06,23.19
240,25.035454545454545,23.23
241,25.03,23.23
242,25.05,23.24
243,25.114285714285714,23.29
244,25.185714285714287,23.29
245,25.2,23.33
246,25.054545454545455,23.3
247,25.03,23.34
248,25.11888888888889,23.34
249,25.02,23.33
250,25.05,23.3
251,25.083333333333332,23.37
252,25.09,23.35
253,25.016363636363636,23.31
254,25.0,23.37
255,25.08,23.38
256,25.05,23.35
257,25.06,23.32
258,25.03,23.33
259,25.06,23.34
260,25.084545454545456,23.3
261,25.09,23.38
262,25.064285714285713,23.34
263,25.03571428571429,23.33
264,25.03,23.3
265,25.118888888888886,23.31
266,25.03,23.33
267,25.058000000000003,23.35
268,25.172727272727272,23.39
269,25.2,23.372222222222224
270,25.19,23.39
271,25.06,23.4
272,25.04,23.4
273,25.031666666666666,23.48
274,25.13,23.5
275,25.03,23.4
276,25.17888888888889,23.44
277,25.083636363636362,23.48
278,25.06,23.42
279,25.075,23.4
280,25.09,23.34
281,25.156666666666666,23.3
282,25.223333333333333,23.29
283,25.23,23.29
284,25.26,23.28
285,25.25,23.2
286,25.237142857142857,23.34
287,25.22285714285714,23.38
288,25.22,23.37
289,25.09,23.47
290,25.02,23.39
291,25.05,23.44
292,25.032,23.4
293,25.09,23.4
294,25.054000000000002,23.3
295,25.084,23.33
296,25.09,23.39
297,25.05,23.372222222222224
298,25.03,23.37
299,25.03,23.3
300,25.06,23.4
