frame,f1 flow,f2 flow
1,25.31,23.01
2,25.31,22.986190476190476
3,25.33,22.962380952380954
4,25.31,22.988536585365853
5,25.39,23.020243902439024
6,25.42,23.051951219512194
7,25.49,23.083658536585364
8,25.527,23.064736842105262
9,25.51,23.033157894736842
10,25.55,23.015
11,25.56,22.998333333333335
12,25.54,22.981666666666666
13,25.54,22.983134328358208
14,25.49,22.986616915422886
15,25.44,22.990099502487563
16,25.44,22.993582089552238
17,25.42,22.997064676616915
18,25.49,23.000547263681593
19,25.48,23.00402985074627
20,25.43,23.007512437810945
21,25.44,23.010995024875623
22,25.49,23.0144776119403
23,25.44,23.017960199004975
24,25.43,23.021442786069652
25,25.44,23.02492537313433
26,25.34,23.028407960199004
27,25.33,23.031890547263682
28,25.282222222222224,23.03537313432836
29,25.28,23.038855721393034
30,25.24,23.042338308457712
31,25.24,23.04582089552239
32,25.22,23.049303482587064
33,25.18,23.048644067796612
34,25.16,23.046949152542375
35,25.24,23.045254237288137
36,25.21,23.0435593220339
37,25.32,23.041864406779663
38,25.34,23.040169491525425
39,25.35,23.038474576271188
40,25.418000000000003,23.03677966101695
41,25.42,23.035084745762713
42,25.43,23.033389830508476
43,25.31,23.03169491525424
44,25.32,23.03
45,25.29,22.986470588235292
46,25.3,22.882549019607843
47,25.28,22.77862745098039
48,25.25,22.674705882352942
49,25.26,22.57078431372549
50,25.32,22.994444444444444
51,25.3,23.05
52,25.282222222222224,23.05
53,25.28,23.05
54,25.29,23.05
55,25.244545454545452,23.08111111111111
56,25.24,23.071379310344827
57,25.22,23.050689655172416
58,25.19,23.03
59,25.254444444444445,23.038333333333334
60,25.26,23.024
61,25.25090909090909,23.004
62,25.25,22.984
63,25.29,22.98
64,26.34,22.974
65,25.36,22.967333333333332
66,25.36,22.96066666666667
67,25.31,22.981428571428573
68,25.326999999999998,23.005238095238095
69,25.33,23.04
70,25.33,22.825714285714284
71,25.33,22.61142857142857
72,25.31,22.99
73,25.35,22.66
74,25.36,22.759999999999998
75,25.32,22.86
76,25.38,22.96
77,25.383333333333333,23.023636363636363
78,25.39,22.81222222222222
79,25.39,22.54
80,25.34,22.6318
81,25.34,22.7338
82,25.31,22.8358
83,25.4,22.9378
84,25.39,23.0398
85,25.34,23.073684210526316
86,25.237,23.1
87,25.274444444444445,22.127796610169494
88,25.28,22.112542372881357
89,25.29,22.09728813559322
90,25.26,22.082033898305085
91,25.24,22.066779661016948
92,25.26,22.051525423728815
93,25.28,23.047241379310346
94,25.29,23.043793103448277
95,25.31,23.040344827586207
96,25.25,23.03689655172414
97,25.2,23.03344827586207
98,25.3,23.03
99,25.31,23.03
100,25.35,23.03
101,25.39,23.03
102,25.38,23.03
103,25.36,23.03
104,25.46,23.03
105,25.43888888888889,22.983333333333334
106,25.44,23.024
107,25.42,23.079
108,25.43,22.94
109,25.38,22.981
110,25.46,22.99
111,25.46,22.9
112,25.31,22.98
113,25.25,22.966666666666665
114,25.22,22.95
115,25.22,22.9
116,25.24,22.9
117,25.34,22.953333333333333
118,25.29,22.976
119,25.29,22.98
120,25.35,22.95
121,25.39,22.93
122,25.41,22.98
123,25.41,22.972
124,25.35,22.962
125,25.25,22.951999999999998
126,25.272222222222222,22.98
127,25.28,22.94
128,25.25,22.94
129,25.29,22.956
130,25.25,22.976
131,25.28,22.988888888888887
132,25.24,22.985263157894735
133,25.28,22.98
134,25.26,23.04
135,26.151666666666674,23.04
136,25.31,23.057777777777776
137,25.25,23.075
138,25.21,23.091666666666665
139,25.16,23.108333333333334
140,25.2,23.076842105263157
141,25.23,23.04
142,25.19,22.98
143,25.16,22.98
144,25.18,22.98
145,25.19,22.956
146,25.254444444444445,22.95
147,25.28,22.99
148,25.18,22.985
149,25.13,22.993333333333332
150,25.11,23.0
151,25.01,23.0
152,25.1,23.0
153,25.14,23.035999999999998
154,25.15,23.075999999999997
155,25.13,22.99
156,25.1,22.98
157,25.29,22.984736842105264
158,25.37222222222222,22.99
159,25.36,22.95
160,25.36,23.05
161,25.32,22.95
162,25.34,22.96
163,25.33,22.99
164,25.35,22.97222222222222
165,25.31,22.95
166,25.29,22.976666666666667
167,25.32,22.94
168,25.29,22.944444444444446
169,25.28,22.95
170,25.28,22.926190476190474
171,25.29,22.902380952380952
172,25.26,22.88222222222222
173,25.25,22.92888888888889
174,25.23,22.99
175,25.22,22.95
176,25.24,22.92
177,25.25,22.94
178,25.29111111111111,23.03
179,25.29,23.033333333333335
180,25.3,23.036666666666665
181,25.23,23.04
182,25.25,22.959999999999997
183,25.24,23.05
184,25.21,23.04
185,25.26,23.0
186,25.27935483870968,22.95
187,25.298709677419357,22.95
188,25.318064516129034,23.03
189,25.32,22.93888888888889
190,25.34,22.95
191,25.34909090909091,22.895999999999997
192,25.35,22.92
193,25.330952380952382,23.02
194,25.31190476190476,22.95
195,25.31,22.94
196,25.34,22.94
197,25.335121951219513,22.94888888888889
198,25.330243902439026,22.96
199,25.325365853658536,22.96421052631579
200,25.32048780487805,22.98
201,25.32,23.002222222222223
202,25.31,23.03
203,25.44,23.04
204,25.444761904761904,23.044444444444444
205,25.449523809523807,23.05
206,25.45,23.05
207,25.416666666666668,23.034000000000002
208,25.41888888888889,23.05
209,25.366666666666667,22.99
210,25.36,23.0
211,25.32,22.98
212,25.41888888888889,22.94
213,25.42,22.98
214,25.34,22.94
215,25.32181818181818,22.95
216,25.32,22.95111111111111
217,25.34,23.02
218,25.34,23.02
219,25.256315789473685,23.029473684210526
220,25.23,23.04
221,26.22,23.08
222,25.29,23.036666666666665
223,25.299999999999997,22.993333333333332
224,25.31,22.95
225,25.27774193548387,22.95
226,25.245483870967742,22.98
227,25.213225806451614,22.95
228,25.21,22.95
229,25.30777777777778,23.002
230,25.32,23.067
231,25.25,23.02
232,25.26,23.09
233,25.26,23.072222222222223
234,25.357,23.05
235,25.36,23.106363636363636
236,25.531999999999993,23.09
237,25.39,23.08
238,25.35,23.05
239,25.49,23.05
240,25.42,23.04
241,25.16,22.98
242,25.44,22.99
243,25.4035,22.97222222222222
244,25.4185,22.95
245,25.42,22.95
246,25.329090909090908,22.95
247,25.32,22.95
248,25.294,22.92
249,25.29,22.92
250,25.26,22.95
251,25.314545454545456,22.998
252,25.32,23.02
253,25.31,23.02
254,25.30263157894737,23.02
255,25.318421052631578,23.0
256,25.32,23.026666666666667
257,25.32,23.04
258,25.32,22.99
259,25.34,22.99
260,25.34,22.95
261,25.31,22.95
262,25.32,22.95
263,25.338181818181816,22.985555555555553
264,25.34,23.0
265,25.398,23.0
266,25.418000000000003,23.05
267,25.42,23.05
268,25.34,23.03
269,25.34,23.04
270,25.35,23.09
271,25.35,23.06421052631579
272,25.35,23.08
273,25.35,22.99
274,25.356,23.02
275,25.35,22.984444444444446
276,25.39,22.95
277,25.39,22.93
278,25.36,22.95
279,25.35,22.95
280,25.319,22.95
281,25.32,23.02
282,25.314999999999998,23.05
283,25.31,23.0
284,25.28142857142857,23.05
285,25.252857142857142,22.98
286,25.25,22.95
287,25.24,22.95
288,25.24,22.95
289,25.283,22.95
290,25.253,22.9
291,25.25,22.89
292,25.25,22.88
293,25.25,22.96
294,25.32,22.95
295,25.307777777777776,22.95
296,25.31,23.0
297,25.25,22.95
298,25.25,22.98
299,25.25,23.03
300,25.25,23.06
