frame,f1 flow,f2 flow
1,25.21,23.25
2,25.191333333333333,23.23
3,25.168,23.23
4,25.144666666666666,23.23
5,25.14,23.23
6,25.066363636363636,23.23
7,25.05,23.23
8,25.05,23.23
9,25.05,23.23
10,25.058999999999997,23.23
11,25.069310344827585,23.23
12,25.079655172413794,23.23
13,25.09,23.23
14,25.125,23.23
15,25.16,23.23
16,25.13,23.24923076923077
17,25.12090909090909,23.268461538461537
18,25.11181818181818,23.287692307692307
19,25.125999999999998,23.306923076923077
20,25.201999999999998,23.326153846153844
21,25.22,23.33
22,25.241,23.33
23,25.264333333333333,23.33
24,25.287666666666667,23.33
25,25.29,23.33
26,25.29,23.33
27,25.29,23.323999999999998
28,25.29,23.316499999999998
29,25.29,23.309
30,25.256666666666668,23.3015
31,25.25,23.3
32,25.246666666666666,23.33
33,25.243333333333332,23.99
34,25.24,23.29
35,25.218048780487802,23.29
36,25.19609756097561,23.314
37,25.174146341463413,23.344
38,25.15219512195122,23.238000000000003
39,25.16,23.13888888888889
40,25.14,23.13
41,25.130526315789474,23.1451724137931
42,25.12,23.16413793103448
43,25.07090909090909,23.183103448275862
44,25.017333333333333,23.20206896551724
45,24.964,23.22103448275862
46,24.910666666666664,23.24
47,24.935862068965516,23.29
48,24.980689655172412,23.307777777777776
49,25.025517241379312,23.29
50,25.054146341463415,23.294545454545453
51,25.0809756097561,23.29909090909091
52,25.107804878048782,23.35
53,25.134634146341465,23.3
54,25.135555555555555,23.29578947368421
55,25.13,23.290526315789474
56,25.138333333333332,23.298
57,25.14,23.308
58,24.95,23.295714285714286
59,24.95,23.277857142857144
60,24.95,23.26
61,24.95,23.285555555555554
62,24.94,23.33
63,24.95,23.25
64,24.96,23.245555555555555
65,24.945999999999998,23.24
66,24.974827586206896,23.256
67,25.005862068965516,23.295555555555556
68,25.036896551724137,23.3
69,25.048181818181817,23.3
70,25.05,23.29
71,25.1,23.36
72,25.15,23.353793103448275
73,25.16,23.34689655172414
74,25.34,23.34
75,25.36,23.33
76,25.3015,23.26
77,25.2365,23.24
78,25.186842105263157,23.23578947368421
79,25.107894736842105,23.230526315789476
80,25.15,23.24
81,25.184285714285714,23.25
82,25.222380952380952,23.26
83,25.194444444444443,23.27777777777778
84,25.15,23.3
85,25.14090909090909,23.281052631578948
86,25.13181818181818,23.26
87,25.132758620689653,23.29111111111111
88,25.136206896551723,23.33
89,25.139655172413793,23.36
90,25.14,23.35
91,25.14,23.323333333333334
92,25.144000000000002,23.295454545454543
93,25.14,23.294444444444444
94,25.105333333333334,23.3
95,25.112000000000002,23.295555555555556
96,25.118666666666666,23.29
97,25.12,23.24
98,25.13,23.22222222222222
99,25.134285714285713,23.29
100,25.13904761904762,23.26
101,25.14,23.26
102,25.113529411764706,23.23
103,25.08411764705882,23.22
104,25.05470588235294,23.23
105,25.025294117647057,23.2
106,24.995882352941177,23.184
107,24.99,23.206666666666667
108,24.99,23.23
109,24.962,23.22
110,24.927000000000003,23.26
111,24.92,23.23
112,24.883636363636363,23.22
113,24.847272727272728,23.21
114,24.84,23.25
115,24.84,23.22
116,24.894545454545455,23.193333333333335
117,24.94909090909091,23.19
118,24.96,23.2
119,25.01727272727273,23.24
120,25.03,23.25
121,25.057,23.245555555555555
122,25.117272727272727,23.24
123,25.138,23.22
124,48.215555555555696,23.23
125,25.0,23.26
126,25.118181818181817,23.21
127,25.1,23.21
128,25.1585,23.21
129,25.2235,23.21
130,25.211052631578948,23.21
131,25.19,23.282
132,25.145000000000003,23.31
133,25.1,23.31
134,25.16,23.31
135,25.166666666666668,23.3
136,25.25,23.273333333333333
137,25.225454545454543,23.24
138,25.22,23.25
139,25.22,23.214444444444446
140,25.232105263157894,23.18
141,25.234736842105264,23.2
142,25.23736842105263,23.2
143,25.24,23.22
144,25.14,23.22
145,25.12,23.25
146,25.107931034482757,23.26
147,25.080344827586206,23.3
148,25.052758620689655,23.3
149,24.94,23.264444444444443
150,24.963076923076922,23.22
151,24.988717948717948,23.19
152,25.014358974358974,23.11
153,25.04,23.114
154,25.03047619047619,23.125999999999998
155,25.02095238095238,23.16111111111111
156,29.813684210526333,23.2
157,35.14,23.20888888888889
158,25.617142857142852,23.26
159,25.03619047619047,23.27777777777778
160,24.92,23.3
161,24.894444444444446,23.3
162,24.9275,23.282222222222224
163,24.9025,23.21
164,24.941399999999998,23.21
165,24.987399999999997,23.21
166,25.0334,23.23
167,25.0794,23.25
168,25.1254,23.22
169,25.15,23.21
170,45.075384615384586,23.21
171,38.43692307692306,23.23
172,31.798461538461527,23.21
173,25.16,23.24
174,25.14,23.22
175,25.13047619047619,23.24
176,25.12095238095238,23.26
177,25.14,23.22
178,25.15,23.263333333333332
179,25.14,23.28
180,25.11857142857143,23.21
181,25.097142857142856,23.22
182,25.075714285714287,23.18
183,25.054285714285715,23.19
184,25.002,23.19
185,24.965999999999998,23.18
186,24.936,23.163333333333334
187,24.906,23.16
188,24.9,23.2
189,24.925714285714285,23.2
190,24.954285714285714,23.24
191,24.984,23.23
192,25.014,23.21
193,25.042564102564103,23.27
194,25.07076923076923,23.32
195,25.09897435897436,23.32
196,25.127179487179486,23.28
197,25.13,23.29818181818182
198,25.13,23.28
199,25.13,23.28
200,25.13,23.21
201,25.184545454545457,23.201818181818183
202,25.16529411764706,23.15
203,25.137843137254904,23.16
204,25.110392156862744,23.173333333333336
205,25.082941176470587,23.19
206,25.05549019607843,23.20777777777778
207,25.05,23.23
208,25.12,23.26
209,25.063157894736843,23.22
210,25.0,23.26
211,25.04193548387097,23.26
212,25.083870967741934,23.25
213,25.125806451612902,23.26
214,25.14,23.32
215,25.14,23.31
216,25.115609756097562,23.28
217,25.09121951219512,23.32
218,25.066829268292683,23.35
219,25.042439024390244,23.354444444444447
220,25.0445,23.36
221,25.049500000000002,23.36
222,25.09263157894737,23.31111111111111
223,25.14,23.25
224,25.14818181818182,23.32
225,25.15,23.29
226,25.15,23.267777777777777
227,25.15,23.24
228,25.11,23.26
229,25.12818181818182,23.25
230,25.094,23.263333333333335
231,25.054000000000002,23.28
232,25.0365,23.28
233,25.0215,23.26
234,25.04,23.25
235,25.10666666666667,23.214444444444446
236,25.12,23.25
237,25.10235294117647,23.28
238,25.082745098039215,23.21
239,25.06313725490196,23.3
240,25.043529411764705,23.32
241,25.02392156862745,23.32
242,25.02,23.31111111111111
243,25.01888888888889,23.3
244,24.98,23.31
245,25.045454545454547,23.301000000000002
246,25.052,23.31
247,25.05,23.33
248,25.06,23.29888888888889
249,25.04,23.26
250,25.05,23.25
251,25.02315789473684,23.29
252,25.002105263157894,23.29
253,25.09,23.28
254,25.032,23.24
255,25.04,23.2
256,25.072,23.208000000000002
257,25.09,23.23
