frame,f1 flow,f2 flow
1,25.02,23.3
2,25.02,23.3
3,25.02,23.3
4,25.01,23.3
5,25.665714285714287,23.3
6,25.297857142857143,23.3
7,24.93,23.3
8,24.9435,23.3
9,24.9585,23.3
10,25.136326530612244,23.3
11,25.332244897959185,23.3
12,25.528163265306123,23.3
13,25.724081632653064,23.3
14,25.92,23.3
15,24.94974358974359,23.3
16,24.936923076923076,23.3
17,24.924102564102565,23.3
18,24.91128205128205,23.3
19,25.024545454545454,23.3
20,25.05,23.314634146341465
21,25.012,23.329268292682926
22,25.01,23.34390243902439
23,24.96121951219512,23.358536585365854
24,24.912439024390245,23.341836734693878
25,24.863658536585366,23.331632653061227
26,24.814878048780486,23.321428571428573
27,25.243684210526315,23.31122448979592
28,25.78578947368421,23.301020408163264
29,25.7215,23.337894736842106
30,25.589833333333335,23.38
31,25.458166666666667,23.354999999999997
32,25.3265,23.33
33,25.194833333333335,23.33
34,25.063166666666667,23.33
35,25.05,23.33
36,25.1,23.33
37,25.04,23.33
38,25.03909090909091,23.33
39,24.934,23.33
40,24.97,23.33
41,24.924545454545456,23.33
42,25.92,23.33
43,25.50095238095238,23.33
44,25.081904761904763,23.33
45,25.04,23.33
46,25.04,23.33
47,24.976315789473684,23.33
48,24.934210526315788,23.33
49,25.748181818181816,23.33
50,25.146,23.31222222222222
51,24.94111111111111,23.29
52,24.93,23.29
53,24.93,23.29
54,24.946363636363635,23.307777777777776
55,24.95,23.31
56,24.95,23.34
57,25.0,23.32
58,25.01,23.34
59,25.001428571428573,23.36
60,24.992857142857144,23.36
61,24.984285714285715,23.36888888888889
62,24.975714285714286,23.31
63,24.967142857142857,23.29
64,24.958571428571428,23.3
65,24.95,23.32
66,24.92,23.3
67,24.89,23.308888888888887
68,24.81,23.3
69,24.786190476190477,23.31
70,24.762380952380955,23.33
71,24.783684210526317,23.29
72,24.81,23.31
73,24.65888888888889,23.32777777777778
74,24.695862068965518,23.35
75,24.75793103448276,23.35
76,24.82,23.32
77,24.911666666666665,23.36
78,24.956666666666667,23.36
79,25.008,23.38
80,25.067999999999998,23.4
81,25.032,23.36
82,25.02,23.38
83,25.04,23.29
84,25.04,23.32
85,25.08,23.30578947368421
86,25.0,23.29
87,25.04,23.28
88,25.18,23.23
89,25.13,23.29
90,25.09,23.29
91,25.05818181818182,23.33
92,25.06,23.29
93,25.08,23.26
94,25.01,23.33
95,25.064,23.35
96,25.06,23.36
97,24.98,23.32
98,25.03,23.34
99,24.790000000000003,23.32
100,24.515,23.38
101,25.074736842105263,23.4
102,25.843157894736848,23.34
103,25.02222222222222,23.29
104,24.42111111111111,23.276666666666667
105,24.536896551724137,23.26
106,24.73344827586207,23.24
107,24.93,23.204444444444444
108,25.0,23.16
109,25.139344262295083,23.15111111111111
110,25.278688524590166,23.142
111,25.41803278688525,23.184444444444445
112,25.557377049180328,23.2
113,25.69672131147541,23.25
114,25.836065573770494,23.285555555555554
115,25.85,23.33
116,25.85,23.35
117,25.85,23.31
118,25.85,23.36
119,25.85,23.31
120,25.85,23.343333333333334
121,25.85,23.376666666666665
122,25.85,23.348888888888887
123,24.987777777777772,23.31
124,24.8935,23.31
125,24.9085,23.36
126,24.811,23.36
127,24.831935483870968,23.315555555555555
128,24.86741935483871,23.35
129,24.90290322580645,23.326
130,24.998888888888892,23.311999999999998
131,25.036666666666665,23.35
132,25.04,23.31
133,25.015,23.33
134,25.01,23.35
135,25.01,23.35
136,25.06,23.35
137,25.03,23.35
138,25.094444444444445,23.34
139,25.042,23.33
140,25.03,23.32
141,25.04,23.35
142,25.04,23.374
143,25.06,23.28
144,25.02,23.297777777777778
145,25.02,23.33
146,24.91,23.35
147,24.92818181818182,23.32
148,25.194193548387098,23.28
149,25.487741935483875,23.28
150,25.78129032258065,23.26
151,25.403999999999993,23.26
152,24.858999999999995,23.26
153,24.75,23.27777777777778
154,25.25777777777781,23.23
155,25.819,23.3
156,25.829,23.326666666666668
157,25.839,23.36
158,25.421499999999998,23.355555555555554
159,24.9565,23.35
160,24.94103448275862,23.29
161,24.97551724137931,23.28
162,25.01,23.288888888888888
163,24.973157894736843,23.26
164,25.01,23.25
165,25.014545454545456,23.21
166,25.01909090909091,23.26
167,25.016899224806203,23.27777777777778
168,25.013023255813952,23.3
169,25.009147286821705,23.33
170,25.005271317829457,23.32
171,25.00139534883721,23.31
172,24.99751937984496,23.38
173,24.993643410852712,23.38
174,24.989767441860465,23.35
175,24.985891472868214,23.34
176,24.982015503875967,23.33
177,24.97813953488372,23.343333333333334
178,24.974263565891473,23.36
179,24.970387596899222,23.36
180,24.98741935483871,23.377777777777776
181,25.006774193548388,23.39
182,25.026129032258066,23.416666666666668
183,25.012222222222224,23.45
184,25.01421052631579,23.41
185,25.019473684210524,23.41
186,25.02,23.41
187,25.033636363636365,23.41
188,25.047272727272727,23.34
189,25.05,23.335555555555555
190,25.03181818181818,23.33
191,25.01,23.29888888888889
192,25.01666666666667,23.26
193,25.023333333333333,23.22
194,25.03,23.24
195,25.03666666666667,23.26
196,25.043333333333333,23.33
197,25.05,23.33
198,25.05666666666667,23.32
199,25.063333333333333,23.34
200,25.07,23.366666666666667
201,25.063486590038316,23.4
202,25.05697318007663,23.4
203,25.050459770114944,23.36
204,25.043946360153257,23.3
205,25.037432950191572,23.308888888888887
206,25.030919540229885,23.262631578947367
207,25.0244061302682,23.21
208,25.017892720306513,23.21
209,25.01137931034483,23.2
210,25.00486590038314,23.195263157894736
211,24.998352490421457,23.19
212,24.99183908045977,23.23
213,24.985325670498085,23.238888888888887
214,24.978812260536397,23.25741935483871
215,24.972298850574713,23.276774193548388
216,24.965785440613026,23.296129032258065
217,24.95927203065134,23.3
218,24.952758620689654,23.364
219,24.94624521072797,23.34
220,24.939731800766282,23.316315789473684
221,24.933218390804598,23.29
222,24.92670498084291,23.33
223,24.920191570881226,23.33
224,24.913678160919538,23.316666666666666
225,24.907164750957854,23.3
226,24.900651340996166,23.308888888888887
227,24.90310344827586,23.32
228,24.90655172413793,23.3
229,24.91,23.335555555555555
230,24.90090909090909,23.343103448275862
231,24.9,23.34655172413793
232,25.138095238095236,23.35
233,25.376190476190477,23.39
234,25.614285714285714,23.3
