frame,f1 flow,f2 flow
1,25.15,23.11
2,25.15,23.11
3,25.14,23.14
4,25.36,23.19
5,25.317894736842106,23.17157894736842
6,25.265263157894736,23.24
7,25.21263157894737,23.24888888888889
8,25.16,23.25
9,25.350526315789473,23.245555555555555
10,25.34,23.24
11,25.32,23.22
12,24.941666666666666,23.211111111111112
13,24.563333333333333,23.22
14,24.185000000000002,23.19
15,23.80666666666667,23.11888888888889
16,23.428333333333335,23.15
17,23.05,23.15
18,24.045238095238094,23.13
19,25.04047619047619,23.15
20,25.16,23.12
21,25.306666666666665,23.01
22,25.24,23.05
23,25.23,23.05
24,25.246,23.04
25,25.258000000000003,23.09
26,25.26,23.04
27,25.248,23.0
28,25.233,23.02
29,25.23,23.05
30,25.23,23.03
31,25.23,23.02
32,25.25,23.006666666666664
33,25.241999999999997,22.99
34,25.262857142857143,22.94
35,25.291428571428572,22.93
36,25.32,22.95
37,25.33,22.914444444444445
38,25.31,22.9
39,25.29,22.92
40,25.26,22.98222222222222
41,25.22,22.99
42,25.18,23.04
43,25.13,23.09
44,25.15,23.06
45,25.15285714285714,23.12
46,25.15642857142857,23.15
47,25.16,23.13
48,25.2,23.13
49,25.25,23.13
50,25.3,23.15
51,25.362222222222222,23.185555555555556
52,25.39,23.208000000000002
53,25.354444444444443,23.25
54,25.31,23.25
55,25.31,23.25
56,25.36,23.23
57,25.317894736842106,23.26
58,25.26526315789474,23.24
59,25.224,23.19
60,25.22,23.11
61,25.3,23.11
62,25.15,23.078888888888887
63,25.160666666666664,23.04
64,25.174,23.06
65,25.18733333333333,23.01
66,25.200666666666667,23.03
67,25.214,23.07
68,25.227333333333334,23.11
69,25.242631578947368,23.147142857142857
70,25.25842105263158,23.193571428571428
71,25.251,23.24
72,25.241,23.285
73,25.39,23.245555555555555
74,25.214,23.23
75,25.22,23.25
76,25.26888888888889,23.23
77,25.33,23.25
78,25.24,23.24
79,25.22,23.19
80,25.194193548387098,23.13
81,25.168387096774193,23.13
82,25.142580645161292,23.20777777777778
83,25.161333333333335,23.2
84,25.188,23.23
85,25.214666666666666,23.25
86,25.235999999999997,23.218
87,25.29,23.236666666666665
88,25.35,23.25
89,25.358888888888888,23.2
90,25.35,23.23
91,25.32,23.21
92,25.256,23.11
93,25.25103448275862,23.12
94,25.264827586206895,23.13
95,25.27862068965517,23.11
96,25.29241379310345,23.12
97,25.306206896551725,23.11714285714286
98,25.32,23.11357142857143
99,25.293333333333333,23.11
100,25.36,23.12
101,25.336,23.115555555555556
102,25.36,23.11
103,25.347368421052632,23.13
104,25.33157894736842,23.15
105,25.326896551724136,23.12
106,25.32344827586207,23.15
107,25.32,23.194444444444443
108,25.328,23.20310344827586
109,25.35,23.20655172413793
110,25.336666666666666,23.21
111,25.32,23.23
112,25.3,23.19
113,25.33,23.21
114,25.32,23.22
115,25.297142857142855,23.22
116,25.268571428571427,23.22
117,25.24,23.2
118,25.244999999999997,23.15
119,25.25,23.13
120,25.25,23.13
121,25.267777777777777,23.15
122,25.29,23.15
123,25.26142857142857,23.15
124,25.232857142857142,23.15
125,25.33,23.13
126,25.339,23.23
127,25.35,23.204736842105262
128,25.66034482758621,23.173157894736843
129,26.005172413793105,23.14157894736842
130,26.35,23.11
131,26.36,23.13
132,25.373061224489796,23.11
133,25.389387755102042,23.14
134,25.405714285714286,23.13
135,25.422040816326533,23.14
136,25.438367346938776,23.11
137,25.43111111111111,23.146
138,25.42,23.191
139,25.411,23.19
140,25.46,23.15
141,25.433333333333334,23.114444444444445
142,25.43,23.15
143,25.39896551724138,23.19
144,25.36448275862069,23.2
145,25.33,23.228421052631578
146,25.39,23.16
147,25.368947368421054,23.15
148,25.34263157894737,23.14
149,25.330526315789474,23.13
150,25.32,23.14
151,25.32,23.12
152,25.26,23.13
153,25.32,23.14
154,25.293333333333333,23.12
155,25.34,23.15
156,25.358,23.13
157,25.355555555555554,23.112222222222222
158,25.35,23.17222222222222
159,25.32,23.25
160,25.33,23.25
161,25.339523809523808,23.24
162,25.34904761904762,23.25
163,25.33448275862069,23.24
164,25.317241379310346,23.29
165,25.3,23.26
166,25.227272727272727,23.22
167,25.25111111111111,23.15
168,25.29,23.09
169,25.263333333333335,23.09888888888889
170,25.202727272727273,23.11
171,25.219473684210527,23.12
172,25.256315789473685,23.03
173,25.26,23.09
174,25.26,23.05
175,25.29,23.04
176,25.296666666666667,23.1
177,25.30333333333333,23.13
178,25.31,23.15
179,25.33,23.13
180,25.32,23.15
181,25.34,23.19
182,25.3,23.24
183,25.336363636363636,23.294
184,25.32,23.29
185,25.25,23.21
186,25.232222222222223,23.272222222222222
187,25.221818181818183,23.25
188,25.28222222222222,23.25
189,25.32,23.29
190,25.29,23.242
191,25.34,23.21
192,25.331666666666663,23.22
193,25.34,23.21
194,25.806666666666672,23.19
195,26.39,23.22
196,25.273,23.28222222222222
197,25.16222222222222,23.28
198,25.13,23.29
199,25.102727272727275,23.29
200,25.14090909090909,23.29
201,25.166842105263157,23.209999999999997
202,25.187894736842104,23.209473684210526
203,25.208947368421054,23.22
204,25.23,23.24
205,25.25,23.244444444444444
206,25.234,23.25
207,25.23,23.29
208,25.23,23.29888888888889
209,25.233673469387757,23.31
210,25.237755102040815,23.34
211,25.241836734693877,23.32
212,25.24591836734694,23.31
213,25.25,23.256666666666668
214,25.26904761904762,23.233636363636364
215,25.288095238095238,23.29
216,25.32,23.29
217,25.337777777777777,23.29
218,25.34,23.29
219,26.025714285714283,23.21
220,25.63285714285714,23.2
221,25.24,23.2
222,25.24,23.19578947368421
223,25.24,23.190526315789477
224,25.26,23.15
225,25.25,23.15
226,25.25,23.145555555555553
227,25.29,23.14
228,25.33,23.162222222222223
229,25.36,23.19
230,25.404444444444444,23.29
231,25.46,23.24
232,25.45578947368421,23.22
233,25.450526315789475,23.276
234,25.33,23.263333333333332
235,25.384545454545457,23.23
236,25.372222222222224,23.15
237,25.35,23.19
238,25.34111111111111,23.19
239,25.25,23.152105263157896
240,25.214444444444446,23.104736842105265
241,25.255000000000003,23.11421052631579
242,25.323,23.13
243,25.272727272727273,23.12
244,25.258333333333333,23.128
245,25.25625,23.15
246,25.254166666666666,23.169999999999998
247,25.252083333333335,23.195
248,25.25,23.22
249,25.245263157894737,23.24
250,25.24,23.216
251,25.263809523809524,23.22
252,25.287619047619046,23.13
253,25.236,23.19
254,25.24,23.25
255,25.232,23.25
256,25.26,23.25
257,25.26857142857143,23.23
258,25.27714285714286,23.23
259,25.28571428571429,23.24
260,25.294285714285714,23.24
261,25.302857142857142,23.24
262,25.31142857142857,23.19
263,25.32,23.15
264,25.26,23.12
265,25.2,23.13
266,25.14,23.12
267,25.176363636363636,23.14
268,25.21272727272727,23.165000000000003
269,25.22,23.19
270,25.23,23.056
271,25.25,23.13
272,25.25,23.15
273,25.25,23.13222222222222
274,25.25,23.11
275,25.25,23.15
276,25.25,23.15
277,25.25,23.136666666666667
278,25.25,23.12
279,25.24,23.115555555555556
280,25.25,23.11
281,25.241999999999997,23.15
282,25.23111111111111,23.19
283,25.234285714285715,23.227777777777774
284,25.239047619047618,23.25
285,25.26,23.288095238095238
286,25.273061224489798,23.326190476190472
287,25.28938775510204,23.39222222222222
288,25.305714285714288,23.39
289,25.32204081632653,23.33888888888889
290,25.338367346938774,23.35
291,25.818421052631574,23.23
292,26.35,23.29888888888889
293,25.35,23.29
294,25.33222222222222,23.23
295,25.32,23.29
