frame,f1 flow,f2 flow
239,24.64,23.65
240,24.636,23.64
241,24.63,23.61
242,24.59,23.61
243,24.617272727272727,23.6
244,24.59,23.58
245,24.96,23.57
246,24.735,23.58
247,24.676666666666666,23.59
248,24.66,23.63
249,24.65090909090909,23.63
250,24.69,23.601111111111113
251,24.65,23.6
252,24.634,23.59
253,24.639,23.6
254,24.602105263157895,23.62
255,24.554736842105264,23.61
256,24.51,23.61
257,24.53,23.64
258,24.54,23.65222222222222
259,24.52,23.65
260,24.52675,23.6
261,24.53425,23.6
262,24.54175,23.63
263,24.54925,23.6
264,24.558999999999997,23.56
265,24.59,23.58
266,24.554000000000002,23.55
267,24.533636363636365,23.58
268,24.53857142857143,23.56
269,24.549285714285713,23.52
270,24.56,23.6
271,24.54111111111111,23.35
272,24.53,23.38
273,24.46333333333333,23.6
274,24.432222222222222,23.59
275,24.49,23.59
276,24.53333333333333,23.58
277,24.576666666666668,23.58
278,24.62,23.53
279,24.64,23.58
280,24.65,23.51
281,24.67322580645161,23.53
282,24.699032258064516,23.54
283,24.72483870967742,23.49
284,24.743333333333336,23.51
285,24.76,23.54
286,24.752000000000002,23.58
287,24.744,23.56
288,24.736,23.57
289,24.727999999999998,23.55
290,24.72,23.57
291,24.63,23.62
292,24.677586206896553,23.59
293,24.663793103448274,23.34
294,24.65,23.3
295,24.66894736842105,23.52
296,24.69,23.54
297,24.658,23.576363636363634
298,24.657241379310346,23.58
299,24.653793103448276,23.59
300,24.650344827586206,23.614444444444445
